t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_cm_merge,c_su_merge,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,cm_threads_pro_page,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
54,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,167987,0,0,119.931,0,0,0,0,0,34457369,11610.7,4942.58,12.1376,5.18458,3501.99,0.425693,119.931,3.31545,0,contention,0,42124671,0,0,0,0,0
55,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,169144,0,0,119.917,0,0,0,0,0,32887369,12254.9,5001.22,12.2086,5.27378,3668.64,0.408099,119.917,3.34044,0,contention,0,41060950,0,0,0,0,0
56,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,169127,0,0,119.927,0,0,0,0,0,32754309,12309.8,5027.3,12.2253,5.31823,3683.5,0.408398,119.927,3.34188,0,contention,0,41253769,0,0,0,0,0
57,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,169278,0,0,119.924,0,0,0,0,0,32796190,12296.4,5018.63,12.2172,5.30649,3678.83,0.408138,119.924,3.34247,0,contention,0,41166102,0,0,0,0,0
58,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,169255,0,0,119.927,0,0,0,0,0,32908836,12254.5,4998.43,12.1775,5.27046,3666.3,0.407885,119.927,3.34247,0,contention,0,41036969,0,0,0,0,0
59,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,169300,0,0,119.932,0,0,0,0,0,32889742,12264.3,5002.13,12.1758,5.27006,3668.73,0.407859,119.932,3.34294,0,contention,0,41070091,0,0,0,0,0
0,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,1955630,0,0,2.65243,0,0,0,116795,0,618,392.748,760.023,19.2508,5.48382,3302.31,1.93514,2.65243,0.118931,0,contention,0,521,0,0,0,0,0
1,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,158800,0,0,118.101,0,0,0,0,0,12397117,17455.4,7250.97,17.5613,8.57476,9602.53,0.4154,118.101,1.81779,0,contention,0,27669035,0,0,0,0,0
2,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,172081,0,0,119.906,0,0,0,0,0,12769576,18218.5,7330.8,17.4996,8.67524,9459.11,0.402383,119.906,1.92602,0,contention,0,29059398,0,0,0,0,0
3,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,172251,0,0,119.927,0,0,0,0,0,13760596,26897.9,8066.35,18.4279,9.90991,8771.28,0.299888,119.927,3.06659,0,contention,0,35533462,0,0,0,0,0
4,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171223,0,0,119.93,0,0,0,0,0,13896479,29030.8,8219.37,18.6024,10.1326,8683.49,0.283126,119.93,3.34322,0,contention,0,36542860,0,0,0,0,0
5,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171956,0,0,119.925,0,0,0,0,0,13952732,28912.3,8185.33,18.5244,10.1012,8650.34,0.283108,119.925,3.34234,0,contention,0,36743319,0,0,0,0,0
6,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171026,0,0,119.919,0,0,0,0,0,14102444,28602.2,8119.68,18.3337,9.9648,8558.97,0.283883,119.919,3.34179,0,contention,0,36498248,0,0,0,0,0
7,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,170800,0,0,119.931,0,0,0,0,0,14164345,28483.5,8096.15,18.2844,9.89782,8519.78,0.28424,119.931,3.34322,0,contention,0,36509917,0,0,0,0,0
8,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171106,0,0,119.926,0,0,0,0,0,14162451,28479.5,8090.62,18.2864,9.90235,8522.05,0.284086,119.926,3.34186,0,contention,0,36476903,0,0,0,0,0
9,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171142,0,0,119.926,0,0,0,0,0,14166175,28476.5,8084.11,18.2769,9.9259,8519.15,0.283887,119.926,3.34265,0,contention,0,36447762,0,0,0,0,0
10,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171195,0,0,119.935,0,0,0,0,0,14144368,28519.7,8102.47,18.2828,9.9635,8532.1,0.284101,119.935,3.34263,0,contention,0,36497712,0,0,0,0,0
11,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171213,0,0,119.932,0,0,0,0,0,14105383,28495.4,8135.11,18.51,10.0458,8555.01,0.285489,119.932,3.33084,0,contention,0,36590232,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171344,0,0,119.932,0,0,0,0,0,14116666,28496.9,8138.22,18.503,10.0573,8548.5,0.285583,119.932,3.33355,0,contention,0,36644637,0,0,0,0,0
13,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171034,0,0,119.933,0,0,0,0,0,14151172,28492.6,8124.17,18.477,10.0307,8526.99,0.285133,119.933,3.34146,0,contention,0,36635027,0,0,0,0,0
14,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,170825,0,0,119.931,0,0,0,0,0,14154056,28499.6,8120.18,18.4673,10.0268,8525.66,0.284922,119.931,3.34281,0,contention,0,36618585,0,0,0,0,0
15,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171009,0,0,119.929,0,0,0,0,0,14141701,28522.8,8124.81,18.4833,10.0293,8533.05,0.284853,119.929,3.34263,0,contention,0,36614909,0,0,0,0,0
16,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171118,0,0,119.931,0,0,0,0,0,14056330,28697.4,8137.67,18.4916,10.0329,8585.48,0.283568,119.931,3.34255,0,contention,0,36455094,0,0,0,0,0
17,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,170984,0,0,119.903,0,0,0,0,0,14188171,28426.4,8124.89,18.591,10.0071,8504.68,0.285822,119.903,3.34244,0,contention,0,36715767,0,0,0,0,0
18,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171263,0,0,119.914,0,0,0,0,0,14352895,28053.3,7961.2,18.3222,9.79482,8408.63,0.283789,119.914,3.33625,0,contention,0,36150380,0,0,0,0,0
19,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171301,0,0,119.921,0,0,0,0,0,14380706,27968,7943.2,18.2867,9.77073,8390.34,0.284011,119.921,3.33335,0,contention,0,36086247,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171065,0,0,119.927,0,0,0,0,0,14375569,28057.8,7970.31,18.3634,9.81044,8393.81,0.284067,119.927,3.34268,0,contention,0,36266322,0,0,0,0,0
21,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171002,0,0,119.928,0,0,0,0,0,14375251,28060.3,7973.83,18.3408,9.81291,8394.08,0.284168,119.928,3.34287,0,contention,0,36292542,0,0,0,0,0
22,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,170919,0,0,119.934,0,0,0,0,0,14217017,28374.3,8065.24,18.4286,9.91586,8487.96,0.284244,119.934,3.34289,0,contention,0,36431065,0,0,0,0,0
23,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171073,0,0,119.925,0,0,0,0,0,14256057,28294.7,8042.71,18.4042,9.87043,8464.11,0.284248,119.925,3.3429,0,contention,0,36384583,0,0,0,0,0
24,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,170937,0,0,119.932,0,0,0,0,0,14399443,28013.3,7952.47,18.2988,9.76793,8381,0.283882,119.932,3.34248,0,contention,0,36205080,0,0,0,0,0
25,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171191,0,0,119.931,0,0,0,0,0,14340952,28124.4,7950.61,18.2845,9.74794,8415.42,0.282694,119.931,3.34201,0,contention,0,36037629,0,0,0,0,0
26,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,172034,0,0,119.932,0,0,0,0,0,14417894,27979.8,7886.04,18.1464,9.65878,8370.21,0.281848,119.932,3.34278,0,contention,0,36052772,0,0,0,0,0
27,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171134,0,0,119.932,0,0,0,0,0,14173490,28460.8,8047.5,18.4565,9.87653,8515.22,0.282757,119.932,3.34234,0,contention,0,36202724,0,0,0,0,0
28,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171173,0,0,119.934,0,0,0,0,0,14335469,28141.8,7959.24,18.2773,9.80127,8418.08,0.282827,119.934,3.34301,0,contention,0,36135943,0,0,0,0,0
29,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171193,0,0,119.932,0,0,0,0,0,14353029,28108.7,7933.28,18.2151,9.75321,8409.3,0.282236,119.932,3.34257,0,contention,0,35975253,0,0,0,0,0
30,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171283,0,0,119.921,0,0,0,0,0,14189028,28325.4,7966.4,18.2846,9.83381,8507.34,0.281246,119.921,3.32952,0,contention,0,35785252,0,0,0,0,0
31,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171466,0,0,119.922,0,0,0,0,0,14208971,28235.5,7962.11,18.2937,9.77562,8494.71,0.281989,119.922,3.3239,0,contention,0,35806152,0,0,0,0,0
32,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171422,0,0,119.929,0,0,0,0,0,14185894,28318.2,7981.21,18.344,9.81251,8507.45,0.28184,119.929,3.32864,0,contention,0,35858480,0,0,0,0,0
33,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171312,0,0,119.933,0,0,0,0,0,14180828,28414.6,7986.62,18.3483,9.80364,8509.33,0.281074,119.933,3.33923,0,contention,0,35860713,0,0,0,0,0
34,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171079,0,0,119.924,0,0,0,0,0,14188116,28427.9,7981.32,18.3214,9.80075,8504.71,0.280757,119.924,3.3426,0,contention,0,35854101,0,0,0,0,0
35,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,170954,0,0,119.929,0,0,0,0,0,14192860,28421.9,7979.65,18.3362,9.80627,8502.36,0.280757,119.929,3.34283,0,contention,0,35862047,0,0,0,0,0
36,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,170959,0,0,119.932,0,0,0,0,0,14196564,28419.9,7988.91,18.3588,9.82863,8500.6,0.281103,119.932,3.34328,0,contention,0,35952187,0,0,0,0,0
37,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171111,0,0,119.929,0,0,0,0,0,14164334,28482.1,8018.09,18.4092,9.86339,8519.25,0.281513,119.929,3.34326,0,contention,0,36066065,0,0,0,0,0
38,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171115,0,0,119.925,0,0,0,0,0,14177610,28451.6,8011.32,18.4083,9.86089,8511.02,0.281577,119.925,3.34292,0,contention,0,36042284,0,0,0,0,0
39,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171091,0,0,119.933,0,0,0,0,0,13889748,29044.2,8176.58,18.6705,10.0646,8688.17,0.281522,119.933,3.34296,0,contention,0,36270646,0,0,0,0,0
40,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171213,0,0,119.933,0,0,0,0,0,13881025,29061,8184.09,18.7005,10.0784,8693.16,0.281618,119.933,3.34297,0,contention,0,36292851,0,0,0,0,0
41,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171117,0,0,119.924,0,0,0,0,0,13912499,28986.9,8169.33,18.6897,10.0363,8674.25,0.281828,119.924,3.34172,0,contention,0,36282700,0,0,0,0,0
42,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171006,0,0,119.921,0,0,0,0,0,13932955,28949.7,8157.7,18.6386,10.003,8660.87,0.281789,119.921,3.34259,0,contention,0,36252545,0,0,0,0,0
43,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171166,0,0,119.928,0,0,0,0,0,13928154,28963.7,8162.35,18.6913,10.0081,8663.66,0.281813,119.928,3.34312,0,contention,0,36254238,0,0,0,0,0
44,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171185,0,0,119.928,0,0,0,0,0,13917844,28983,8163.4,18.6248,10.0151,8670.01,0.281662,119.928,3.3429,0,contention,0,36241416,0,0,0,0,0
45,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171301,0,0,119.903,0,0,0,0,0,13876708,29061.2,8172.06,18.6314,10.0448,8694.18,0.281201,119.903,3.34261,0,contention,0,36185819,0,0,0,0,0
46,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171437,0,0,119.925,0,0,0,0,0,13517216,29612.5,8256.5,18.7919,10.1753,8928.95,0.278818,119.925,3.31646,0,contention,0,35772821,0,0,0,0,0
47,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171409,0,0,119.929,0,0,0,0,0,13803606,29111.7,8097.07,18.5132,9.96738,8743.79,0.278138,119.929,3.32941,0,contention,0,35598596,0,0,0,0,0
48,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171150,0,0,119.931,0,0,0,0,0,13923075,28977.2,8036.99,18.3906,9.86306,8668.73,0.277356,119.931,3.34273,0,contention,0,35525970,0,0,0,0,0
49,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171120,0,0,119.931,0,0,0,0,0,13925436,28969.8,8031.73,18.3982,9.84868,8666.49,0.277245,119.931,3.34274,0,contention,0,35482723,0,0,0,0,0
50,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171084,0,0,119.932,0,0,0,0,0,14010515,28790.1,8002.38,18.3416,9.86602,8614.04,0.277956,119.932,3.34222,0,contention,0,35534843,0,0,0,0,0
51,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171002,0,0,119.927,0,0,0,0,0,14015221,28782.9,8005.92,18.3991,9.89543,8612.21,0.278149,119.927,3.3421,0,contention,0,35595962,0,0,0,0,0
52,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171131,0,0,119.931,0,0,0,0,0,14160972,28491.5,7959.18,18.3102,9.82569,8521.69,0.279352,119.931,3.34342,0,contention,0,35673639,0,0,0,0,0
53,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171123,0,0,119.93,0,0,0,0,0,14093012,28608.5,8052.52,18.4559,9.92097,8562.62,0.281473,119.93,3.34109,0,contention,0,36066469,0,0,0,0,0
54,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171256,0,0,119.934,0,0,0,0,0,14024121,28760.9,8097.61,18.5207,9.96766,8604.72,0.281549,119.934,3.34246,0,contention,0,36155768,0,0,0,0,0
55,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171272,0,0,119.933,0,0,0,0,0,14027583,28744.3,8094.35,18.5165,9.9616,8603.31,0.281598,119.933,3.34108,0,contention,0,36158284,0,0,0,0,0
56,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171151,0,0,119.911,0,0,0,0,0,13992922,28821.9,8083.98,18.5377,9.90889,8623.04,0.280481,119.911,3.34243,0,contention,0,36000683,0,0,0,0,0
57,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171043,0,0,119.927,0,0,0,0,0,13940140,28936,8128.79,18.5849,9.98833,8656.68,0.280923,119.927,3.34262,0,contention,0,36153159,0,0,0,0,0
58,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171125,0,0,119.934,0,0,0,0,0,13968802,28882.8,8111.85,18.5587,9.95868,8639.7,0.280854,119.934,3.34303,0,contention,0,36126551,0,0,0,0,0
59,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,171056,0,0,119.93,0,0,0,0,0,13975214,28867.3,8108.18,18.5451,9.95956,8635.16,0.280878,119.93,3.34299,0,contention,0,36115832,0,0,0,0,0
0,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,2143886,0,0,2.64039,0,0,0,116795,0,544,528.263,765.651,20.4779,6.61581,3568.22,1.44937,2.64039,0.148047,0,contention,0,633,0,0,0,0,0
1,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78322,100,0,0,0,0,0,0,0,0,81.6105,0,18446744073709551545,0,168807,0,0,112.383,0,0,0,70,0,125916981,1627.9,2343.46,2.05713,0.705937,898.729,1.43956,112.383,1.81134,0,contention,0,10968982,0,0,70,0,0
2,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78323,100,0,0,0,0,0,0,0,0,81.6104,0,18446744073709551545,0,169126,0,0,119.894,0,0,0,1,0,167416126,1373.27,2222.76,1.76026,0.582858,720.469,1.61858,119.894,1.90608,0,contention,0,7804662,0,0,1,0,0
3,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78328,100,0,0,0,0,0,0,0,0,81.6099,0,18446744073709551545,0,145933,0,0,119.923,0,0,0,3,0,229748352,1423.14,2253.22,1.49424,0.585176,525.14,1.58328,119.923,2.71002,0,contention,0,11800283,0,0,3,0,0
4,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78328,100,0,0,0,0,0,0,0,0,81.6099,0,18446744073709551545,0,139474,0,0,119.925,0,0,0,0,0,240006788,1394.16,2251.63,1.37708,0.56731,502.713,1.61505,119.925,2.77327,0,contention,0,11711194,0,0,0,0,0
5,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78329,100,0,0,0,0,0,0,0,0,81.6098,0,18446744073709551545,0,138950,0,0,119.925,0,0,0,1,0,241998065,1380.59,2247.92,1.35869,0.563377,498.606,1.62823,119.925,2.7689,0,contention,0,11462685,0,0,1,0,0
6,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78329,100,0,0,0,0,0,0,0,0,81.6098,0,18446744073709551545,0,138622,0,0,119.928,0,0,0,0,0,242538598,1377.26,2245.69,1.34477,0.572737,497.49,1.63054,119.928,2.76843,0,contention,0,11579193,0,0,0,0,0
7,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,138614,0,0,119.929,0,0,0,1,0,244186829,1365.48,2244.32,1.3344,0.564834,494.093,1.64362,119.929,2.7636,0,contention,0,11466988,0,0,1,0,0
8,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,138090,0,0,119.924,0,0,0,0,0,246922456,1345.32,2246.53,1.3255,0.554971,488.632,1.66989,119.924,2.75323,0,contention,0,11706613,0,0,0,0,0
9,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,137997,0,0,119.913,0,0,0,0,0,246521367,1345.97,2242.67,1.31491,0.561912,489.378,1.66621,119.913,2.75038,0,contention,0,11315567,0,0,0,0,0
10,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,137916,0,0,119.926,0,0,0,0,0,246177593,1346.43,2242.65,1.33102,0.561286,490.058,1.66562,119.926,2.7475,0,contention,0,11281335,0,0,0,0,0
11,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,138154,0,0,119.912,0,0,0,0,0,244949091,1355.19,2245.46,1.33378,0.568641,492.528,1.65694,119.912,2.75149,0,contention,0,11575543,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,138015,0,0,119.919,0,0,0,0,0,245740927,1351.61,2244.22,1.34124,0.570416,490.992,1.6604,119.919,2.75282,0,contention,0,11763564,0,0,0,0,0
13,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,137991,0,0,119.923,0,0,0,0,0,244926473,1355.12,2247.67,1.33198,0.575649,492.644,1.65864,119.923,2.75072,0,contention,0,12002152,0,0,0,0,0
14,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,137907,0,0,119.925,0,0,0,0,0,243802134,1360.59,2250.09,1.33957,0.581779,494.872,1.65376,119.925,2.74937,0,contention,0,12082206,0,0,0,0,0
15,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,138034,0,0,119.926,0,0,0,0,0,243902839,1359.45,2248.9,1.3397,0.581435,494.69,1.65427,119.926,2.74808,0,contention,0,12020330,0,0,0,0,0
16,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,138552,0,0,119.92,0,0,0,0,0,245505898,1349.89,2236.26,1.33265,0.57469,491.444,1.65663,119.92,2.74677,0,contention,0,12014856,0,0,0,0,0
17,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,137259,0,0,119.924,0,0,0,0,0,248838167,1326.75,2238.15,1.30709,0.544256,484.866,1.68694,119.924,2.73632,0,contention,0,10946297,0,0,0,0,0
