t,tpcc_warehouse_count,tpcc_warehouse_affinity,c_tag,c_mutex,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_run_for_seconds,c_fs,c_bstar,c_bulk_insert,c_backoff_strategy,c_cm_split,c_cm_update_on,c_cm_period,c_cm_slowpath_threshold,c_su_kwaymerge,c_su_merge,c_su_target_pct,c_zipf_factor,c_backoff,c_hash,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx
9,100,0,cloud-GenuineIntel,0,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11033404920511652959,26.18,1715804,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,66.25,0.00,0,0.00,0,0,0,-nan,0,0.00,59321,0.00,886066
0,100,0,cloud-GenuineIntel,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11038424418946288963,18.26,1196547,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.46,0.00,0,0.00,0,0,0,-nan,0,0.00,1196547,0.00,0
1,100,0,cloud-GenuineIntel,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11038424418946288963,19.71,1291452,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.60,0.00,0,0.00,0,0,0,-nan,0,0.00,96473,0.00,1469880
2,100,0,cloud-GenuineIntel,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11038424418946288963,21.81,1429181,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,71.89,0.00,0,0.00,0,0,0,-nan,0,0.00,141105,0.00,2109824
3,100,0,cloud-GenuineIntel,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11038424418946288963,23.84,1562060,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,69.28,0.00,0,0.00,0,0,0,-nan,0,0.00,136130,0.00,2034966
4,100,0,cloud-GenuineIntel,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11038424418946288963,25.88,1696143,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,66.64,0.00,0,0.00,0,0,0,-nan,0,0.00,137460,0.00,2055398
5,100,0,cloud-GenuineIntel,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11038424418946288963,27.85,1825296,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,64.10,0.00,0,0.00,0,0,0,-nan,0,0.00,132327,0.00,1965837
6,100,0,cloud-GenuineIntel,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11038424418946288963,29.77,1951148,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,61.62,0.00,0,0.00,0,0,0,-nan,0,0.00,128936,0.00,1927837
7,100,0,cloud-GenuineIntel,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11038424418946288963,31.83,2086267,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,58.96,0.00,0,0.00,0,0,0,-nan,0,0.00,138441,0.00,2066583
8,100,0,cloud-GenuineIntel,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11038424418946288963,33.81,2216029,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,56.41,0.00,0,0.00,0,0,0,-nan,0,0.00,132926,0.00,1978315
9,100,0,cloud-GenuineIntel,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,11038424418946288963,35.85,2349230,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,53.79,0.00,0,0.00,0,0,0,-nan,0,0.00,136496,0.00,2040512
0,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6000763672876741648,18.28,1198172,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.43,0.00,0,0.00,0,0,0,-nan,0,0.00,1198172,0.00,0
1,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6000763672876741648,19.15,1254799,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.32,0.00,0,0.00,0,0,0,-nan,0,0.00,57173,0.00,881390
2,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6000763672876741648,19.91,1304576,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.34,0.00,0,0.00,0,0,0,-nan,0,0.00,51025,0.00,763890
3,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6000763672876741648,20.65,1353285,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.38,0.00,0,0.00,0,0,0,-nan,0,0.00,49935,0.00,744578
4,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6000763672876741648,21.49,1408380,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.30,0.00,0,0.00,0,0,0,-nan,0,0.00,56434,0.00,842193
5,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6000763672876741648,22.14,1450836,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,71.46,0.00,0,0.00,0,0,0,-nan,0,0.00,43526,0.00,651525
6,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6000763672876741648,22.96,1504651,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,70.40,0.00,0,0.00,0,0,0,-nan,0,0.00,55149,0.00,824679
7,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6000763672876741648,23.77,1557495,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,69.36,0.00,0,0.00,0,0,0,-nan,0,0.00,54109,0.00,807978
8,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6000763672876741648,24.53,1607672,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,68.38,0.00,0,0.00,0,0,0,-nan,0,0.00,51426,0.00,771146
9,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6000763672876741648,25.31,1658972,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,67.37,0.00,0,0.00,0,0,0,-nan,0,0.00,52610,0.00,788403
0,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1883085765364466122,18.25,1195773,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.48,0.00,0,0.00,0,0,0,-nan,0,0.00,1195773,0.00,0
1,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1883085765364466122,19.07,1249827,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.42,0.00,0,0.00,0,0,0,-nan,0,0.00,54550,0.00,843271
2,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1883085765364466122,20.07,1315139,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.13,0.00,0,0.00,0,0,0,-nan,0,0.00,66932,0.00,995767
3,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1883085765364466122,21.05,1379461,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.87,0.00,0,0.00,0,0,0,-nan,0,0.00,65941,0.00,984708
4,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1883085765364466122,22.12,1449790,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,71.48,0.00,0,0.00,0,0,0,-nan,0,0.00,72056,0.00,1076612
5,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1883085765364466122,23.03,1509240,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,70.31,0.00,0,0.00,0,0,0,-nan,0,0.00,60903,0.00,909401
6,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1883085765364466122,23.99,1572465,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,69.07,0.00,0,0.00,0,0,0,-nan,0,0.00,64810,0.00,970199
7,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1883085765364466122,24.97,1636567,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,67.81,0.00,0,0.00,0,0,0,-nan,0,0.00,65681,0.00,981615
8,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1883085765364466122,25.92,1698623,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,66.59,0.00,0,0.00,0,0,0,-nan,0,0.00,63598,0.00,951138
9,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1883085765364466122,26.95,1766346,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,65.26,0.00,0,0.00,0,0,0,-nan,0,0.00,69369,0.00,1023142
0,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5482306317271865645,18.25,1195834,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.48,0.00,0,0.00,0,0,0,-nan,0,0.00,1195834,0.00,0
1,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5482306317271865645,19.01,1245927,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.49,0.00,0,0.00,0,0,0,-nan,0,0.00,50561,0.00,789728
2,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5482306317271865645,19.85,1300983,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.41,0.00,0,0.00,0,0,0,-nan,0,0.00,56367,0.00,837570
3,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5482306317271865645,20.56,1347208,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.50,0.00,0,0.00,0,0,0,-nan,0,0.00,47399,0.00,704105
4,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5482306317271865645,21.27,1394142,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.58,0.00,0,0.00,0,0,0,-nan,0,0.00,48092,0.00,720518
5,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5482306317271865645,22.07,1446389,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,71.55,0.00,0,0.00,0,0,0,-nan,0,0.00,53529,0.00,797111
6,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5482306317271865645,22.77,1492529,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,70.64,0.00,0,0.00,0,0,0,-nan,0,0.00,47299,0.00,707300
7,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5482306317271865645,23.52,1541311,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,69.68,0.00,0,0.00,0,0,0,-nan,0,0.00,49986,0.00,748102
8,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5482306317271865645,24.21,1586781,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,68.79,0.00,0,0.00,0,0,0,-nan,0,0.00,46591,0.00,697254
9,100,0,cloud-GenuineIntel,0,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5482306317271865645,24.95,1635273,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,67.83,0.00,0,0.00,0,0,0,-nan,0,0.00,49697,0.00,744530
0,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17566463364127378217,18.25,1195777,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.48,0.00,0,0.00,0,0,0,-nan,0,0.00,1195777,0.00,0
1,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17566463364127378217,19.10,1251606,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.38,0.00,0,0.00,0,0,0,-nan,0,0.00,56384,0.00,870141
2,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17566463364127378217,20.97,1374077,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.97,0.00,0,0.00,0,0,0,-nan,0,0.00,125554,0.00,1876447
3,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17566463364127378217,22.85,1497795,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,70.54,0.00,0,0.00,0,0,0,-nan,0,0.00,126812,0.00,1894718
4,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17566463364127378217,24.79,1624903,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,68.04,0.00,0,0.00,0,0,0,-nan,0,0.00,130231,0.00,1951112
5,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17566463364127378217,26.77,1754512,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,65.49,0.00,0,0.00,0,0,0,-nan,0,0.00,132793,0.00,1971352
6,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17566463364127378217,28.73,1882670,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,62.97,0.00,0,0.00,0,0,0,-nan,0,0.00,131300,0.00,1964356
7,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17566463364127378217,30.57,2003135,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,60.60,0.00,0,0.00,0,0,0,-nan,0,0.00,123422,0.00,1840627
8,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17566463364127378217,32.55,2133401,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,58.04,0.00,0,0.00,0,0,0,-nan,0,0.00,133484,0.00,1995393
9,100,0,cloud-GenuineIntel,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17566463364127378217,34.51,2261561,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,55.52,0.00,0,0.00,0,0,0,-nan,0,0.00,131307,0.00,1956714
