t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
14,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,1974901,0,124.845,0,0,0,0,0,19562088,21449.7,3579.62,27.2876,12.3587,6423.96,0.166884,124.845,3.33901,0,latest,0,10646306,0,0,0,0,0
15,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,2114368,0,124.567,0,0,0,0,0,20106843,20794.3,3546.76,27.6787,12.3382,6220.7,0.170564,124.567,3.34275,0,latest,0,10509879,0,0,0,0,0
16,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,2101821,0,124.571,0,0,0,0,0,22292993,18716,3464.21,28.3227,12.0354,5624.67,0.185094,124.571,3.32748,0,latest,0,11413620,0,0,0,0,0
17,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,1972714,0,124.89,0,0,0,0,0,20377603,20766,3572.98,27.0348,12.1169,6169.64,0.17206,124.89,3.36583,0,latest,0,11416919,0,0,0,0,0
18,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,1980990,0,124.816,0,0,0,0,0,21094918,19872.7,3497.11,27.1442,12.0472,5955.95,0.175976,124.816,3.33661,0,latest,0,11286450,0,0,0,0,0
19,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,2028238,0,124.791,0,0,0,0,0,17702367,23722.8,3706.97,26.2631,12.604,7095.87,0.156262,124.791,3.34319,0,latest,0,10360622,0,0,0,0,0
20,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,1945154,0,124.793,0,0,0,0,0,16447748,25567.4,3768.35,26.0805,13.0714,7651.48,0.147389,124.793,3.3415,0,latest,0,9499491,0,0,0,0,0
21,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,1814357,0,125.154,0,0,0,0,0,18381634,23176.4,3690.47,26.2965,12.454,6846.49,0.159234,125.154,3.38515,0,latest,0,10861631,0,0,0,0,0
22,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,1885033,0,125.02,0,0,0,0,0,20591790,20566.8,3550.75,27.2634,12.1119,6111.38,0.172645,125.02,3.36533,0,latest,0,11382981,0,0,0,0,0
23,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,1850373,0,125.064,0,0,0,0,0,18665058,22539.7,3681.41,26.557,12.3955,6744.76,0.16333,125.064,3.34181,0,latest,0,10984086,0,0,0,0,0
24,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,1821008,0,125.105,0,0,0,0,0,23498692,18015.6,3415.36,27.8746,11.6405,5348.59,0.189578,125.105,3.36829,0,latest,0,12210604,0,0,0,0,0
25,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,1799719,0,124.985,0,0,0,0,0,21602620,19417.8,3458.78,27.1425,11.9095,5824.27,0.178124,124.985,3.33394,0,latest,0,11388273,0,0,0,0,0
26,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,2188073,0,124.515,0,0,0,0,0,20993841,19934,3499.61,27.318,12.0784,5970.1,0.17556,124.515,3.33898,0,latest,0,11159777,0,0,0,0,0
27,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,2148333,0,124.599,0,0,0,0,0,20885120,20036,3522.88,27.7738,12.1173,6005.13,0.175828,124.599,3.33647,0,latest,0,11285604,0,0,0,0,0
28,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,2138850,0,124.636,0,0,0,0,0,22017947,19244.1,3474.43,27.6302,11.9596,5698.56,0.180546,124.636,3.37701,0,latest,0,11649088,0,0,0,0,0
29,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,17.9476,0,0,2176469,0,124.545,0,0,0,0,0,20452480,20430.6,3529.47,27.814,12.3395,6118.87,0.172754,124.545,3.33895,0,latest,0,10591859,0,0,0,0,0
