t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_cm_split,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
0,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,4708119,0,10.0023,0,0,0,3474895,0,7274,1441.92,1014.2,35.7162,10.1369,2087.06,0.703366,10.0023,0.690886,0,latest,0,0,704255,0,0,0,0
1,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2753389,0,119.023,0,0,0,0,0,71400135,3102.16,2002.6,43.2857,11.5922,1679.24,0.645553,119.023,1.84736,0,latest,0,3461,0,0,0,0,799
2,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2651171,0,119.775,0,0,0,0,0,76739559,3734.67,1996.45,41.6215,11.5134,1570.68,0.534572,119.775,2.37775,0,latest,0,4110,0,0,0,0,908
3,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2401577,0,119.776,0,0,0,0,0,83881709,4142.78,1998.14,38.7722,11.5328,1436.94,0.482318,119.776,2.88306,0,latest,0,4645,0,0,0,0,957
4,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2397730,0,119.794,0,0,0,0,0,84032857,4126.38,1997.81,38.8134,11.5299,1434.37,0.484156,119.794,2.87679,0,latest,0,4927,0,0,0,0,896
5,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2392417,0,119.76,0,0,0,0,0,83823415,4128.88,1995.4,38.8618,11.5215,1437.68,0.48328,119.76,2.8719,0,latest,0,4803,0,0,0,0,894
6,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2378929,0,119.77,0,0,0,0,0,86815090,3968.28,1934.58,37.0836,11.2882,1387.48,0.487511,119.77,2.86006,0,latest,0,4958,0,0,0,0,749
7,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2370666,0,119.773,0,0,0,0,0,86931440,3950.91,1934.66,36.9583,11.2861,1385.87,0.489674,119.773,2.85086,0,latest,0,4998,0,0,0,0,697
8,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2377364,0,119.802,0,0,0,0,0,87493057,3943.95,1934.58,36.8754,11.2857,1377.61,0.490518,119.802,2.86289,0,latest,0,5031,0,0,0,0,785
9,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2409380,0,119.794,0,0,0,0,0,88710901,3889.13,1912.75,36.2879,11.149,1358.23,0.49182,119.794,2.86339,0,latest,0,5050,0,0,0,0,729
10,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2382031,0,119.792,0,0,0,0,0,87884536,3925.19,1927.21,36.5085,11.2569,1370.59,0.490985,119.792,2.86387,0,latest,0,5125,0,0,0,0,683
11,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2379400,0,119.792,0,0,0,0,0,88758505,3893.72,1869.1,35.6043,11.1048,1357.74,0.48003,119.792,2.86779,0,latest,0,5155,0,0,0,0,442
12,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2374491,0,119.795,0,0,0,0,0,88377823,3903.82,1872.92,35.7445,11.128,1363.35,0.479766,119.795,2.86341,0,latest,0,5034,0,0,0,0,407
13,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2376546,0,120.275,0,0,0,0,0,88715547,3903.74,1872.91,35.8065,11.1224,1363.29,0.479773,120.275,2.86347,0,latest,0,5057,0,0,0,0,428
14,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2381976,0,119.792,0,0,0,0,0,88488185,3897.74,1872.31,35.7252,11.1224,1361.76,0.480358,119.792,2.86228,0,latest,0,4968,0,0,0,0,461
15,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2386493,0,119.796,0,0,0,0,0,88466065,3901.65,1859.84,35.7344,11.0888,1362.22,0.476681,119.796,2.86418,0,latest,0,5051,0,0,0,0,430
16,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2415478,0,119.796,0,0,0,0,0,90164279,3835.45,1793.39,34.5874,10.8592,1336.65,0.467583,119.796,2.86945,0,latest,0,5186,0,0,0,0,244
17,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2384853,0,119.795,0,0,0,0,0,89118178,3871.22,1812.34,34.9851,10.9784,1351.93,0.468157,119.795,2.86348,0,latest,0,5092,0,0,0,0,232
18,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2378196,0,119.801,0,0,0,0,0,89182769,3868.66,1812.21,34.97,10.9694,1351.48,0.468433,119.801,2.86253,0,latest,0,5170,0,0,0,0,245
19,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2378178,0,119.797,0,0,0,0,0,89303010,3863.41,1812.32,34.8814,10.9724,1349.63,0.4691,119.797,2.86257,0,latest,0,5100,0,0,0,0,246
20,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2385945,0,119.793,0,0,0,0,0,89440955,3860.03,1796.93,34.5638,10.9533,1347.12,0.465523,119.793,2.86539,0,latest,0,5186,0,0,0,0,247
21,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2391001,0,119.791,0,0,0,0,0,89776676,3848.05,1753.09,33.7199,10.8935,1342.34,0.455579,119.791,2.86666,0,latest,0,5246,0,0,0,0,258
22,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2383912,0,119.79,0,0,0,0,0,89791344,3841.3,1755.06,33.6198,10.9071,1341.68,0.456891,119.79,2.86305,0,latest,0,5174,0,0,0,0,270
23,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2378178,0,119.801,0,0,0,0,0,89711548,3845.5,1754.95,33.7728,10.9065,1343.03,0.456365,119.801,2.8633,0,latest,0,5295,0,0,0,0,245
24,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2379216,0,119.797,0,0,0,0,0,89671323,3846.12,1754.93,33.7759,10.9047,1343.75,0.456287,119.797,2.86223,0,latest,0,5179,0,0,0,0,248
25,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2387026,0,119.793,0,0,0,0,0,89747609,3845.94,1748.52,33.5196,10.9119,1342.88,0.45464,119.793,2.86394,0,latest,0,5362,0,0,0,0,219
26,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2398455,0,119.805,0,0,0,0,0,90154508,3833.76,1729.03,32.9803,10.8818,1337.03,0.451001,119.805,2.86736,0,latest,0,5221,0,0,0,0,204
27,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2383922,0,119.801,0,0,0,0,0,89373928,3858.21,1733.83,33.3401,10.9132,1348.68,0.449387,119.801,2.86073,0,latest,0,5272,0,0,0,0,200
28,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2381983,0,119.801,0,0,0,0,0,89727444,3840.25,1727.89,33.2173,10.876,1343.2,0.449942,119.801,2.85904,0,latest,0,5171,0,0,0,0,191
29,120,1,1,4,6,100,50,0.5,0,0,0,10,5000,1,53.0227,100,0,0,0,0,0,0,0,0,45.3204,0,0,2378238,0,119.791,0,0,0,0,0,89447197,3847.38,1735.06,33.2609,10.9221,1346.76,0.450971,119.791,2.85677,0,latest,0,5133,0,0,0,0,174
0,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0232,100,0,0,0,0,0,0,0,0,45.3198,0,0,3731907,0,2.57966,0,0,0,3474928,0,313,2709.56,1323.63,74.1182,13.6677,3672.29,0.488505,2.57966,0.737839,0,latest,0,0,613871,0,0,0,0
1,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0232,100,0,0,0,0,0,0,0,0,45.3198,0,0,2697819,0,117.699,0,0,0,0,0,71745709,3050.29,1994.62,42.3997,11.52,1652.85,0.653913,117.699,1.84547,0,latest,0,3546,0,0,0,0,2211
2,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0232,100,0,0,0,0,0,0,0,0,45.3198,0,0,2603654,0,119.775,0,0,0,2,0,76435879,3705.7,1988.03,41.4189,11.4329,1576.87,0.536479,119.775,2.35003,0,latest,0,4050,0,0,2,0,2485
3,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0232,100,0,0,0,0,0,0,0,0,45.3198,0,0,2349910,0,119.799,0,0,0,1,0,84746762,4017.1,1989.46,38.05,11.4507,1422.29,0.495248,119.799,2.82439,0,latest,0,4735,0,0,1,0,2931
4,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0232,100,0,0,0,0,0,0,0,0,45.3198,0,0,2374813,0,119.802,0,0,0,0,0,85692377,3969.78,1965.8,37.6503,11.3134,1406.61,0.49519,119.802,2.82223,0,latest,0,4866,0,0,0,0,2943
5,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0233,100,0,0,0,0,0,0,0,0,45.3198,0,0,2343366,0,119.796,0,0,0,2,0,84594677,4013.4,1985.37,38.0483,11.444,1425,0.494686,119.796,2.81642,0,latest,0,4834,0,0,2,0,3146
6,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0233,100,0,0,0,0,0,0,0,0,45.3197,0,0,2354159,0,119.793,0,0,0,2,0,84678509,4024.04,1930.35,37.5311,11.3589,1423.62,0.479705,119.793,2.82663,0,latest,0,4921,0,0,2,0,3344
7,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0233,100,0,0,0,0,0,0,0,0,45.3197,0,0,2344511,0,119.798,0,0,0,0,0,84961701,4005.01,1926.65,37.3955,11.3357,1418.6,0.481061,119.798,2.82321,0,latest,0,4941,0,0,0,0,3456
8,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0233,100,0,0,0,0,0,0,0,0,45.3197,0,0,2344031,0,119.798,0,0,0,0,0,84798497,4009.7,1930.6,37.4684,11.3574,1421.22,0.481481,119.798,2.8213,0,latest,0,4863,0,0,0,0,3433
9,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0233,100,0,0,0,0,0,0,0,0,45.3197,0,0,2365135,0,119.801,0,0,0,1,0,85325979,3988.42,1920.72,37.2601,11.298,1412.83,0.481575,119.801,2.82299,0,latest,0,4793,0,0,1,0,3518
10,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0233,100,0,0,0,0,0,0,0,0,45.3197,0,0,2342854,0,119.803,0,0,0,0,0,84896717,4001.51,1921.9,37.2864,11.3396,1420.1,0.480293,119.803,2.81777,0,latest,0,4766,0,0,0,0,3382
11,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0233,100,0,0,0,0,0,0,0,0,45.3197,0,0,2355969,0,119.794,0,0,0,0,0,85532758,3981.92,1873.62,36.2171,11.2524,1409.21,0.470531,119.794,2.82564,0,latest,0,4943,0,0,0,0,2389
12,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0233,100,0,0,0,0,0,0,0,0,45.3197,0,0,2360923,0,119.803,0,0,0,0,0,86106681,3951.69,1863.24,35.9928,11.1879,1399.95,0.471506,119.803,2.82273,0,latest,0,4973,0,0,0,0,2345
13,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0233,100,0,0,0,0,0,0,0,0,45.3197,0,0,2370785,0,119.799,0,0,0,1,0,86271977,3944.34,1859,36.2051,11.2507,1408.43,0.471309,119.799,2.80052,0,latest,0,4857,0,0,1,0,2354
14,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0233,100,0,0,0,0,0,0,0,0,45.3197,0,0,2347459,0,119.797,0,0,0,1,0,85320774,3979.67,1873.71,36.3794,11.2516,1412.8,0.470821,119.797,2.81686,0,latest,0,4966,0,0,1,0,2573
15,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0233,100,0,0,0,0,0,0,0,0,45.3197,0,0,2346882,0,119.779,0,0,0,0,0,85401609,3973.51,1860.41,36.2349,11.2081,1411.05,0.468203,119.779,2.816,0,latest,0,4830,0,0,0,0,2482
16,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0233,100,0,0,0,0,0,0,0,0,45.3197,0,0,2351198,0,119.794,0,0,0,0,0,85920290,3955.18,1814.34,35.7074,11.0625,1403.01,0.458726,119.794,2.81906,0,latest,0,4995,0,0,0,0,1974
17,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0234,100,0,0,0,0,0,0,0,0,45.3197,0,0,2349895,0,119.794,0,0,0,1,0,86252728,3942.74,1809.23,35.5866,11.031,1397.6,0.458877,119.794,2.82108,0,latest,0,5073,0,0,1,0,2048
18,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2366814,0,119.802,0,0,0,1,0,86845892,3915.24,1802.68,35.3132,10.9874,1387.91,0.460426,119.802,2.82096,0,latest,0,4985,0,0,1,0,2262
19,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2340191,0,119.799,0,0,0,0,0,86254997,3934.02,1814.03,35.5206,11.0582,1397.47,0.461113,119.799,2.8151,0,latest,0,4931,0,0,0,0,2290
20,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2367618,0,119.794,0,0,0,0,0,87242659,3890.97,1779.72,34.8852,10.9495,1381.66,0.457398,119.794,2.81615,0,latest,0,5075,0,0,0,0,2256
21,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2348737,0,119.799,0,0,0,1,0,86909096,3916.21,1749.94,34.6729,11.0009,1387.52,0.446846,119.799,2.82245,0,latest,0,5020,0,0,1,0,2231
22,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2347449,0,119.796,0,0,0,0,0,86976298,3915.62,1750.16,34.6649,11.0015,1386.14,0.446968,119.796,2.82484,0,latest,0,5080,0,0,0,0,2359
23,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2361395,0,119.796,0,0,0,0,0,87274389,3895.74,1743.75,34.5354,10.96,1381.13,0.447605,119.796,2.82068,0,latest,0,5125,0,0,0,0,2326
24,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2350389,0,119.797,0,0,0,0,0,86892562,3909.09,1750.75,34.6822,11.0048,1387.17,0.447865,119.797,2.81803,0,latest,0,5117,0,0,0,0,2268
25,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2343029,0,119.793,0,0,0,1,0,86966726,3907.45,1738.69,34.3473,11.0199,1386.01,0.444969,119.793,2.81922,0,latest,0,5155,0,0,1,0,2215
26,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2350724,0,119.781,0,0,0,1,0,87051399,3905.91,1718.57,33.8707,11.0398,1384.37,0.439992,119.781,2.82144,0,latest,0,5064,0,0,1,0,1959
27,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2354767,0,119.8,0,0,0,1,0,87511239,3888.69,1711.39,33.7697,10.9924,1377.46,0.440096,119.8,2.82308,0,latest,0,5188,0,0,1,0,2139
28,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0235,100,0,0,0,0,0,0,0,0,45.3196,0,0,2346022,0,119.799,0,0,0,1,0,87277254,3893.71,1714.61,33.8511,11.0133,1381.36,0.440355,119.799,2.81875,0,latest,0,4956,0,0,1,0,2241
29,120,1,1,4,6,100,50,0.5,0,1,0,10,5000,1,53.0235,100,0,0,0,0,0,0,0,0,45.3195,0,0,2346209,0,119.802,0,0,0,1,0,88022066,3853.78,1716.22,33.5464,11.024,1369.28,0.445334,119.802,2.81446,0,latest,0,5257,0,0,1,0,2474
0,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,5340464,0,2.90144,0,0,0,3475492,0,466,1895.58,1113.52,57.3197,12.1373,3117.09,0.58743,2.90144,0.608125,0,latest,0,0,614817,0,0,0,0
1,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2737388,0,118.751,0,0,0,0,0,80679533,2734.18,1947.4,26.672,11.6212,1481.42,0.712243,118.751,1.84565,0,latest,0,3798,0,0,0,0,4554
2,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2598314,0,119.822,0,0,0,0,0,92436011,3069.1,1924.41,25.9141,11.4441,1302.86,0.627028,119.822,2.35566,0,latest,0,4863,0,0,0,0,5119
3,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2329942,0,119.823,0,0,0,0,0,99038698,3436.63,1938.23,26.0511,11.5331,1216.06,0.563992,119.823,2.82603,0,latest,0,5486,0,0,0,0,5649
4,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2332852,0,119.81,0,0,0,0,0,99180095,3429.77,1935,25.9985,11.5128,1214.13,0.564177,119.81,2.82488,0,latest,0,5431,0,0,0,0,5515
5,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2316740,0,119.829,0,0,0,0,0,98760587,3444.28,1941.25,26.0963,11.5605,1219.39,0.563616,119.829,2.82459,0,latest,0,5530,0,0,0,0,5458
6,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2325692,0,119.807,0,0,0,0,0,99260134,3432,1887.64,25.7422,11.4827,1212.86,0.550012,119.807,2.82967,0,latest,0,5478,0,0,0,0,4563
7,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2328133,0,119.826,0,0,0,0,0,99636962,3421.14,1881.97,25.659,11.4472,1208.77,0.550101,119.826,2.83028,0,latest,0,5611,0,0,0,0,4557
8,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2317993,0,119.826,0,0,0,0,0,99321633,3428.73,1887.58,25.7331,11.4803,1212.38,0.550518,119.826,2.82811,0,latest,0,5570,0,0,0,0,4366
9,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2318867,0,119.826,0,0,0,0,0,99334992,3427.66,1887.41,25.7309,11.4813,1212.36,0.55064,119.826,2.82727,0,latest,0,5566,0,0,0,0,4500
10,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2313643,0,119.814,0,0,0,0,0,99402577,3424.79,1881.77,25.6823,11.4646,1211.55,0.549455,119.814,2.82678,0,latest,0,5714,0,0,0,0,4273
11,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2320689,0,119.808,0,0,0,0,0,99932768,3409.18,1833.68,25.306,11.3293,1205,0.537866,119.808,2.82919,0,latest,0,5619,0,0,0,0,2773
12,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2324051,0,119.814,0,0,0,0,0,99951254,3412.29,1833.53,25.3061,11.3274,1204.64,0.53733,119.814,2.83262,0,latest,0,5689,0,0,0,0,2865
13,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2320998,0,119.82,0,0,0,0,0,99943723,3406.48,1833.49,25.3425,11.3262,1204.91,0.538236,119.82,2.82716,0,latest,0,5755,0,0,0,0,2721
14,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2320897,0,119.824,0,0,0,0,0,100051822,3405.38,1833.44,25.2878,11.3261,1203.8,0.538395,119.824,2.82886,0,latest,0,5602,0,0,0,0,2706
15,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2318639,0,119.821,0,0,0,0,0,100077673,3402.25,1824.64,25.2435,11.2739,1203.34,0.536304,119.821,2.82734,0,latest,0,5562,0,0,0,0,2461
16,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2319772,0,119.82,0,0,0,0,0,100668681,3388.99,1778.17,24.9564,10.9961,1196.14,0.524689,119.82,2.83327,0,latest,0,5722,0,0,0,0,904
17,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2323776,0,119.821,0,0,0,0,0,100772732,3385.73,1778.04,24.9485,10.9933,1194.94,0.525158,119.821,2.83339,0,latest,0,5787,0,0,0,0,895
18,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2323744,0,119.824,0,0,0,0,0,100789376,3383.15,1778.21,24.9557,10.9955,1195.06,0.525608,119.824,2.83095,0,latest,0,5774,0,0,0,0,893
19,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2323935,0,119.826,0,0,0,0,0,100850203,3382.23,1778.33,24.9496,10.9973,1194.24,0.525787,119.826,2.8321,0,latest,0,5651,0,0,0,0,891
20,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2320437,0,119.809,0,0,0,0,0,100839438,3378.34,1766.97,24.8104,10.971,1194.11,0.523028,119.809,2.82916,0,latest,0,5719,0,0,0,0,892
21,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2317598,0,119.812,0,0,0,0,0,101359722,3362.57,1725.38,24.2598,10.8681,1187.81,0.513112,119.812,2.8309,0,latest,0,5760,0,0,0,0,865
22,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2324989,0,119.821,0,0,0,0,0,101484262,3360.85,1725.33,24.2578,10.8674,1186.81,0.513363,119.821,2.83184,0,latest,0,5816,0,0,0,0,798
23,120,1,1,4,6,101,50,0.5,0,0,0,10,5000,1,53.0318,100,0,0,0,0,0,0,0,0,45.8524,0,0,2324913,0,119.825,0,0,0,0,0,101510036,3360.48,1725.36,24.2526,10.867,1186.47,0.513426,119.825,2.83234,0,latest,0,5745,0,0,0,0,901
