t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_cm_split,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
0,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,4754067,0,3.3579,0,0,0,10429236,0,740,1518.92,966.869,49.4203,11.627,3052.45,0.636551,3.3579,0.497606,0,latest,0,0,787669,0,0,0,0
1,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2685069,0,118.285,0,0,0,0,0,78415288,2815.39,2004.75,27.618,11.734,1517.86,0.712067,118.285,1.85485,0,latest,0,3682,0,0,0,0,0
2,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2622253,0,119.817,0,0,0,0,0,92597346,3258.42,1945.17,26.6194,11.5911,1300.2,0.596968,119.817,2.5061,0,latest,0,4984,0,0,0,0,0
3,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2426286,0,119.82,0,0,0,0,0,99371715,3562.21,1891.86,26.1495,11.6141,1211.92,0.531091,119.82,2.93932,0,latest,0,5485,0,0,0,0,0
4,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2447714,0,119.827,0,0,0,0,0,100890031,3515.84,1825.32,25.429,11.517,1193.8,0.519171,119.827,2.94508,0,latest,0,5590,0,0,0,0,0
5,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2444537,0,119.822,0,0,0,0,0,100770846,3521.19,1807.64,24.9689,11.6239,1199.51,0.513361,119.822,2.93554,0,latest,0,5657,0,0,0,0,0
6,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2447691,0,119.826,0,0,0,0,0,100869762,3516.65,1811.11,24.9751,11.516,1193.92,0.51501,119.826,2.94548,0,latest,0,5677,0,0,0,0,0
7,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2432018,0,119.823,0,0,0,0,0,100455188,3527.29,1826.5,25.1399,11.4567,1198.76,0.51782,119.823,2.94245,0,latest,0,5576,0,0,0,0,0
8,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2449813,0,119.823,0,0,0,0,0,101608697,3483.29,1808.54,25.1218,11.3289,1185.31,0.519205,119.823,2.93871,0,latest,0,5793,0,0,0,0,0
9,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2421257,0,119.823,0,0,0,0,0,100671385,3514.12,1819.06,25.3412,11.5119,1196.14,0.517643,119.823,2.93789,0,latest,0,5719,0,0,0,0,0
10,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2428827,0,119.809,0,0,0,0,0,100680211,3515.98,1813.75,25.1874,11.6136,1195.82,0.515858,119.809,2.94023,0,latest,0,5676,0,0,0,0,0
11,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2427078,0,119.823,0,0,0,0,0,100626472,3516.54,1817.25,25.1417,11.7419,1196.99,0.516771,119.823,2.93781,0,latest,0,5684,0,0,0,0,0
12,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2420849,0,119.824,0,0,0,0,0,100439363,3515.53,1821.98,25.1559,11.7948,1199.07,0.518266,119.824,2.93188,0,latest,0,5494,0,0,0,0,0
13,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2419694,0,119.824,0,0,0,0,0,100474369,3513.1,1826.31,25.1412,11.7141,1198.59,0.519856,119.824,2.93103,0,latest,0,5659,0,0,0,0,0
14,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2418310,0,119.825,0,0,0,0,0,100438295,3511.74,1830.48,25.1548,11.5709,1198.79,0.521245,119.825,2.9294,0,latest,0,5574,0,0,0,0,0
15,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2416020,0,119.82,0,0,0,0,0,100567679,3511.01,1830.66,25.1613,11.509,1197.6,0.521405,119.82,2.93172,0,latest,0,5700,0,0,0,0,0
16,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2416465,0,119.828,0,0,0,0,0,100467538,3507.51,1822.89,25.196,11.5227,1198.78,0.519711,119.828,2.92589,0,latest,0,5671,0,0,0,0,0
17,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2415484,0,119.814,0,0,0,0,0,100549438,3501.06,1815.78,24.9683,11.5836,1197.59,0.518637,119.814,2.92342,0,latest,0,5715,0,0,0,0,0
18,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2411336,0,119.824,0,0,0,0,0,100414065,3501.38,1818.44,24.8733,11.6933,1199.22,0.519351,119.824,2.91972,0,latest,0,5831,0,0,0,0,0
19,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2415559,0,119.82,0,0,0,0,0,100968557,3478.59,1812.14,24.7327,11.6651,1192.76,0.520939,119.82,2.91643,0,latest,0,5597,0,0,0,0,0
20,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2424915,0,119.828,0,0,0,0,0,101427544,3464.47,1811.49,24.6069,11.5767,1187.52,0.522875,119.828,2.91741,0,latest,0,5790,0,0,0,0,0
21,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2404814,0,119.81,0,0,0,0,0,100451801,3492.9,1831.03,24.8824,11.5304,1198.77,0.524216,119.81,2.91374,0,latest,0,5557,0,0,0,0,0
22,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2419130,0,119.819,0,0,0,0,0,101083990,3473.04,1819.6,24.9316,11.3767,1191.45,0.523923,119.819,2.91497,0,latest,0,5705,0,0,0,0,0
23,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2406556,0,119.823,0,0,0,0,0,100617715,3486.96,1821.18,25.1578,11.4004,1196.95,0.522284,119.823,2.91321,0,latest,0,5660,0,0,0,0,0
24,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2407608,0,119.827,0,0,0,0,0,100787869,3481.66,1815.28,24.9558,11.3792,1195.12,0.521384,119.827,2.91323,0,latest,0,5675,0,0,0,0,0
25,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2401232,0,119.82,0,0,0,0,0,100488880,3487.71,1816.7,24.7241,11.4282,1198.28,0.520885,119.82,2.9106,0,latest,0,5698,0,0,0,0,0
26,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2391135,0,119.821,0,0,0,0,0,99979872,3498.15,1823.76,24.688,11.4555,1204.26,0.521349,119.821,2.90481,0,latest,0,5629,0,0,0,0,0
27,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2393973,0,119.821,0,0,0,0,0,99995434,3499.97,1828.2,24.6869,11.434,1204.52,0.522345,119.821,2.90571,0,latest,0,5506,0,0,0,0,0
28,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2396126,0,119.82,0,0,0,0,0,99888001,3501.37,1826.34,24.9244,11.4464,1205.78,0.521609,119.82,2.90381,0,latest,0,5813,0,0,0,0,0
29,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2427102,0,119.813,0,0,0,0,0,101120236,3460.58,1801.49,24.7809,11.341,1195.32,0.520575,119.813,2.89511,0,latest,0,5542,0,0,0,0,0
30,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2422461,0,119.826,0,0,0,0,0,100950250,3473.29,1806.08,24.6812,11.2917,1206.16,0.519992,119.826,2.87964,0,latest,0,5744,0,0,0,0,0
31,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2388909,0,119.816,0,0,0,0,0,99791565,3498.08,1817.62,24.6683,11.3651,1206.68,0.519606,119.816,2.89893,0,latest,0,5582,0,0,0,0,0
32,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2397662,0,119.81,0,0,0,0,0,100056685,3485.53,1812.21,24.5944,11.4045,1203.52,0.519923,119.81,2.89611,0,latest,0,5628,0,0,0,0,0
33,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2397128,0,119.829,0,0,0,0,0,100199034,3475.33,1809.85,24.6039,11.4043,1202.06,0.52077,119.829,2.89114,0,latest,0,5635,0,0,0,0,0
34,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2388598,0,119.822,0,0,0,0,0,99877430,3487.9,1819.15,24.6296,11.3879,1205.85,0.521561,119.822,2.89249,0,latest,0,5437,0,0,0,0,0
35,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2391803,0,119.829,0,0,0,0,0,100275030,3470.76,1811.77,24.4964,11.2675,1201.16,0.52201,119.829,2.8895,0,latest,0,5672,0,0,0,0,0
36,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2378156,0,119.828,0,0,0,0,0,99921699,3480.92,1814.31,24.5479,11.2725,1205.26,0.521216,119.828,2.88812,0,latest,0,5595,0,0,0,0,0
37,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2404905,0,119.825,0,0,0,0,0,101106540,3440.03,1794.88,24.1759,11.1205,1191.17,0.521763,119.825,2.88794,0,latest,0,5578,0,0,0,0,0
38,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2380214,0,119.825,0,0,0,0,0,100238087,3465.96,1815.16,24.3435,11.1587,1201.33,0.523712,119.825,2.88511,0,latest,0,5610,0,0,0,0,0
39,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2381760,0,119.83,0,0,0,0,0,100348223,3467.03,1813.86,24.3734,11.1748,1200.27,0.523175,119.83,2.88853,0,latest,0,5750,0,0,0,0,0
40,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2393550,0,119.82,0,0,0,0,0,100222006,3466.73,1804.4,24.3465,11.2758,1201.62,0.52049,119.82,2.88505,0,latest,0,5534,0,0,0,0,0
41,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2380987,0,119.823,0,0,0,0,0,99654931,3483.53,1810.25,24.343,11.3593,1208.45,0.519659,119.823,2.88264,0,latest,0,5699,0,0,0,0,0
42,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2374570,0,119.827,0,0,0,0,0,99705919,3480.85,1813.41,24.2465,11.2547,1207.73,0.520966,119.827,2.88214,0,latest,0,5717,0,0,0,0,0
43,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2379082,0,119.828,0,0,0,0,0,99713293,3481.69,1817.44,24.2664,11.1699,1207.99,0.521998,119.828,2.88221,0,latest,0,5614,0,0,0,0,0
44,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2385960,0,119.829,0,0,0,0,0,100086563,3467.31,1808.8,24.2912,11.2385,1203.38,0.521672,119.829,2.88132,0,latest,0,5523,0,0,0,0,0
45,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2393766,0,119.825,0,0,0,0,0,100575567,3442.88,1794.9,24.223,11.3129,1197.59,0.521337,119.825,2.87483,0,latest,0,5654,0,0,0,0,0
46,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2370851,0,119.824,0,0,0,0,0,99663366,3470.38,1811.7,24.5144,11.4692,1208.39,0.522048,119.824,2.8719,0,latest,0,5412,0,0,0,0,0
47,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2379484,0,119.826,0,0,0,0,0,100216655,3452.45,1804.12,24.4247,11.4653,1201.93,0.52256,119.826,2.87241,0,latest,0,5684,0,0,0,0,0
48,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2373217,0,119.83,0,0,0,0,0,99678508,3471.62,1814.46,24.4645,11.5508,1208.32,0.522656,119.83,2.87309,0,latest,0,5619,0,0,0,0,0
49,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2383781,0,119.82,0,0,0,0,0,100174834,3452.27,1809.34,24.2801,11.3848,1202.3,0.524101,119.82,2.87137,0,latest,0,5680,0,0,0,0,0
50,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2369407,0,119.829,0,0,0,0,0,99661224,3468.04,1822.49,24.5631,11.3287,1208.43,0.525512,119.829,2.86986,0,latest,0,5619,0,0,0,0,0
51,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2361689,0,119.821,0,0,0,0,0,99703051,3465.72,1821.07,24.8202,11.3066,1207.79,0.525452,119.821,2.86948,0,latest,0,5647,0,0,0,0,0
52,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2368255,0,119.829,0,0,0,0,0,99818443,3461.25,1817.49,24.9621,11.3368,1206.71,0.525097,119.829,2.86833,0,latest,0,5539,0,0,0,0,0
53,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2363150,0,119.829,0,0,0,0,0,99927930,3457.97,1814.88,24.83,11.3769,1205.39,0.524839,119.829,2.86875,0,latest,0,5582,0,0,0,0,0
54,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2392124,0,119.827,0,0,0,0,0,100931109,3419.01,1797.79,24.4586,11.2998,1193.35,0.525821,119.827,2.86505,0,latest,0,5671,0,0,0,0,0
55,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2383740,0,119.818,0,0,0,0,0,100500394,3433.02,1810.19,24.571,11.2994,1198.3,0.527288,119.818,2.8649,0,latest,0,5479,0,0,0,0,0
56,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2362375,0,119.81,0,0,0,0,0,99749153,3456.83,1830.33,24.8373,11.274,1207.16,0.529481,119.81,2.86361,0,latest,0,5484,0,0,0,0,0
57,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2364539,0,119.83,0,0,0,0,0,100092070,3447.99,1827.11,25.1094,11.2561,1203.12,0.529906,119.83,2.86587,0,latest,0,5665,0,0,0,0,0
58,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2375963,0,119.822,0,0,0,0,0,100821598,3424.01,1809.93,25.0805,11.2194,1194.62,0.528601,119.822,2.86619,0,latest,0,5754,0,0,0,0,0
59,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2361164,0,119.825,0,0,0,0,0,100043413,3443.63,1816.18,25.0361,11.3409,1203.77,0.527403,119.825,2.86071,0,latest,0,5615,0,0,0,0,0
60,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2364801,0,119.819,0,0,0,0,0,100112699,3440.22,1814.73,24.9016,11.3948,1202.95,0.527505,119.819,2.85981,0,latest,0,5550,0,0,0,0,0
61,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2356897,0,119.814,0,0,0,0,0,99776314,3446.82,1823.41,24.9052,11.4095,1206.76,0.529012,119.814,2.85625,0,latest,0,5694,0,0,0,0,0
62,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2361680,0,119.812,0,0,0,0,0,99937044,3446.96,1829.98,24.8723,11.3027,1204.6,0.530896,119.812,2.8615,0,latest,0,5627,0,0,0,0,0
63,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2351841,0,119.828,0,0,0,0,0,99919164,3443.59,1827.37,25.0748,11.3029,1205.49,0.530659,119.828,2.85658,0,latest,0,5694,0,0,0,0,0
64,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2351648,0,119.824,0,0,0,0,0,99869686,3438.23,1823.2,25.1939,11.3196,1206,0.530274,119.824,2.85095,0,latest,0,5731,0,0,0,0,0
65,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2347478,0,119.82,0,0,0,0,0,100067520,3425.62,1820.45,25.0548,11.3113,1203.43,0.531423,119.82,2.84653,0,latest,0,5661,0,0,0,0,0
66,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2347653,0,119.811,0,0,0,0,0,99804766,3434.93,1818.51,24.7265,11.3389,1206.37,0.529417,119.811,2.84733,0,latest,0,5779,0,0,0,0,0
67,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2358992,0,119.818,0,0,0,0,0,99824943,3441.84,1808.86,24.8963,11.3769,1206.4,0.525551,119.818,2.85298,0,latest,0,5498,0,0,0,0,0
68,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2365847,0,119.825,0,0,0,0,0,99822382,3442.99,1799.01,25.0072,11.3914,1206.45,0.522515,119.825,2.85381,0,latest,0,5583,0,0,0,0,0
69,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2344750,0,119.824,0,0,0,0,0,99176015,3459.88,1803.04,25.1466,11.4908,1214.2,0.521127,119.824,2.84953,0,latest,0,5552,0,0,0,0,0
70,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2373877,0,119.825,0,0,0,0,0,100168759,3426.95,1781.62,24.7677,11.324,1202.38,0.519886,119.825,2.85015,0,latest,0,5714,0,0,0,0,0
71,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2350435,0,119.829,0,0,0,0,0,99236437,3457.28,1791.7,25.0597,11.3972,1213.6,0.518238,119.829,2.84879,0,latest,0,5446,0,0,0,0,0
72,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2349636,0,119.823,0,0,0,0,0,99354006,3453.34,1784,24.7362,11.3235,1211.78,0.5166,119.823,2.84981,0,latest,0,5734,0,0,0,0,0
73,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2341471,0,119.821,0,0,0,0,0,99294918,3452.46,1787.32,24.7107,11.3298,1212.91,0.517695,119.821,2.84642,0,latest,0,5413,0,0,0,0,0
74,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2343579,0,119.823,0,0,0,0,0,99276506,3450.13,1791.56,24.7801,11.3124,1213.13,0.519274,119.823,2.84398,0,latest,0,5607,0,0,0,0,0
75,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2347265,0,119.821,0,0,0,0,0,99359608,3444.07,1791.41,24.7228,11.3551,1212.16,0.520143,119.821,2.84127,0,latest,0,5587,0,0,0,0,0
76,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2345894,0,119.825,0,0,0,0,0,99558823,3437.79,1786.41,24.6793,11.4448,1209.64,0.51964,119.825,2.842,0,latest,0,5576,0,0,0,0,0
77,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2347863,0,119.827,0,0,0,0,0,99573491,3435.36,1792.39,24.7319,11.3918,1209.49,0.521748,119.827,2.84033,0,latest,0,5669,0,0,0,0,0
78,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2353979,0,119.799,0,0,0,0,0,99809215,3425.28,1795.04,24.6736,11.2985,1206.46,0.524056,119.799,2.8391,0,latest,0,5678,0,0,0,0,0
79,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2361059,0,119.825,0,0,0,0,0,100199030,3412.85,1795.78,24.4891,11.228,1202.11,0.526182,119.825,2.83904,0,latest,0,5468,0,0,0,0,0
80,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2340031,0,119.814,0,0,0,0,0,99133238,3448.17,1815.23,24.4898,11.3409,1214.74,0.526431,119.814,2.8386,0,latest,0,5560,0,0,0,0,0
81,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2345072,0,119.822,0,0,0,0,0,99188175,3450.65,1815.68,24.5679,11.3762,1214.04,0.526185,119.822,2.84229,0,latest,0,5614,0,0,0,0,0
82,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2341905,0,119.824,0,0,0,0,0,99134940,3448.72,1817,24.6165,11.3321,1214.97,0.526861,119.824,2.83853,0,latest,0,5539,0,0,0,0,0
83,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2342029,0,119.823,0,0,0,0,0,99155406,3448.34,1818.4,24.5559,11.2698,1214.87,0.527325,119.823,2.83844,0,latest,0,5629,0,0,0,0,0
84,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2348821,0,119.831,0,0,0,0,0,99501856,3434.82,1812.52,24.2427,11.2311,1210.46,0.527691,119.831,2.83761,0,latest,0,5499,0,0,0,0,0
85,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2353799,0,119.824,0,0,0,0,0,100084256,3412.18,1798.41,24.1716,11.2943,1203.42,0.527058,119.824,2.83539,0,latest,0,5565,0,0,0,0,0
86,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2339311,0,119.831,0,0,0,0,0,99122355,3445.88,1815.02,24.5507,11.4832,1215.08,0.526722,119.831,2.83591,0,latest,0,5571,0,0,0,0,0
87,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2334331,0,119.815,0,0,0,0,0,99079262,3439.11,1816.36,24.5814,11.5311,1215.37,0.528149,119.815,2.82969,0,latest,0,5522,0,0,0,0,0
88,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2348253,0,119.824,0,0,0,0,0,99728236,3416.44,1805.49,24.3616,11.5019,1207.81,0.52847,119.824,2.82862,0,latest,0,5470,0,0,0,0,0
89,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2353792,0,119.829,0,0,0,0,0,100051927,3405.72,1801.76,24.2239,11.4557,1203.94,0.529039,119.829,2.8288,0,latest,0,5464,0,0,0,0,0
90,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2339108,0,119.824,0,0,0,0,0,99807823,3411.18,1812.37,24.24,11.4458,1206.74,0.531302,119.824,2.82677,0,latest,0,5582,0,0,0,0,0
91,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2324730,0,119.825,0,0,0,0,0,99209872,3425.07,1822.49,24.6391,11.4463,1213.98,0.532102,119.825,2.82137,0,latest,0,5557,0,0,0,0,0
92,120,1,1,4,6,200,150,0.1,0,0,0,10,1000,1,159.138,100,0,0,0,0,0,0,0,0,17.9447,0,0,2326223,0,119.828,0,0,0,0,0,99326295,3419.15,1820.25,24.865,11.5058,1212.47,0.53237,119.828,2.81998,0,latest,0,5674,0,0,0,0,0
