t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,c_backoff_strategy,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
0,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,19186341,0,2.57384,0,0,0,288552,0,688,848.677,1083.23,41.8081,8.47674,2944.98,1.27638,2.57384,0.288177,0,latest,0,2,0,0,0,0,0
1,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3680692,0,53.8895,0,0,0,0,0,5865430,16676.8,4330.31,25.6131,10.1459,9219.98,0.259661,53.8895,1.80876,0,latest,0,5983885,0,0,0,0,0
2,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3689029,0,53.9638,0,0,0,0,0,5951949,17337.5,4356.43,24.7543,10.1455,9095.72,0.251272,53.9638,1.90611,0,latest,0,6133810,0,0,0,0,0
3,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3687898,0,53.9742,0,0,0,0,0,6263410,26024.4,4878.26,24.2163,10.7334,8642.34,0.187449,53.9742,3.01127,0,latest,0,7716357,0,0,0,0,0
4,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3688177,0,53.9767,0,0,0,0,0,6278365,28341.5,5020.31,23.933,10.88,8622.49,0.177136,53.9767,3.28693,0,latest,0,8095995,0,0,0,0,0
5,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3682915,0,53.977,0,0,0,0,0,6298806,28423.7,5020.54,23.9148,10.8913,8592.78,0.176632,53.977,3.30786,0,latest,0,8122626,0,0,0,0,0
6,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3686720,0,53.9761,0,0,0,0,0,5914652,30330.2,5159.59,24.242,11.5546,9152.57,0.170114,53.9761,3.31385,0,latest,0,8172624,0,0,0,0,0
7,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3687164,0,53.9767,0,0,0,0,0,5891415,30661.8,5183.59,24.2627,11.5754,9188.8,0.169057,53.9767,3.33686,0,latest,0,8197829,0,0,0,0,0
8,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3685991,0,53.9773,0,0,0,0,0,5895313,30683.2,5183.34,24.2625,11.5737,9182.03,0.16893,53.9773,3.34166,0,latest,0,8203741,0,0,0,0,0
9,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3684993,0,53.9764,0,0,0,0,0,5891483,30701.8,5185.68,24.2824,11.5788,9188.07,0.168905,53.9764,3.34149,0,latest,0,8203630,0,0,0,0,0
10,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3681471,0,53.9771,0,0,0,0,0,5870083,30815.9,5202.33,24.3427,11.6017,9221.36,0.16882,53.9771,3.3418,0,latest,0,8217664,0,0,0,0,0
11,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3685985,0,53.9768,0,0,0,0,0,5624951,31860.1,5383.78,25.3187,11.9354,9623.44,0.168982,53.9768,3.31068,0,latest,0,8325927,0,0,0,0,0
12,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3685638,0,53.977,0,0,0,0,0,5626929,31680.8,5370.96,25.2982,11.9185,9619.27,0.169533,53.977,3.29347,0,latest,0,8295276,0,0,0,0,0
13,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3685578,0,53.9767,0,0,0,0,0,5617472,31154.4,5334.56,25.301,11.8801,9635.79,0.17123,53.9767,3.23319,0,latest,0,8192129,0,0,0,0,0
14,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3685550,0,53.9765,0,0,0,0,0,5604922,30838.5,5315.13,25.3374,11.8543,9657.89,0.172354,53.9765,3.19308,0,latest,0,8119733,0,0,0,0,0
15,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3686145,0,53.977,0,0,0,0,0,5584696,30594.8,5321.65,25.3345,11.8492,9692.31,0.17394,53.977,3.1566,0,latest,0,8083754,0,0,0,0,0
16,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3684005,0,53.9767,0,0,0,0,0,5173890,32954.8,5748.65,25.4805,12.1354,10462.4,0.17444,53.9767,3.14982,0,latest,0,8075149,0,0,0,0,0
17,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3687529,0,53.9766,0,0,0,0,0,5178808,32860.2,5747.2,25.4149,12.1433,10452.8,0.174898,53.9766,3.14369,0,latest,0,8094122,0,0,0,0,0
18,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3688326,0,53.9759,0,0,0,0,0,5170313,32952.6,5752.51,25.4567,12.1463,10469.1,0.174569,53.9759,3.14759,0,latest,0,8091991,0,0,0,0,0
19,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3688225,0,53.9767,0,0,0,0,0,5165201,33182.6,5762.41,25.3681,12.1513,10480.2,0.173658,53.9767,3.16622,0,latest,0,8091601,0,0,0,0,0
20,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3687896,0,53.9766,0,0,0,0,0,5164318,33426.7,5777.04,25.4218,12.1828,10481.3,0.172827,53.9766,3.18918,0,latest,0,8141627,0,0,0,0,0
21,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3684925,0,53.9756,0,0,0,0,0,5031569,33945.3,5795.24,25.5591,12.3306,10759.1,0.170723,53.9756,3.15502,0,latest,0,8122127,0,0,0,0,0
22,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3687335,0,53.9754,0,0,0,0,0,5034136,34104.7,5806.52,25.5423,12.346,10752.9,0.170256,53.9754,3.17166,0,latest,0,8147456,0,0,0,0,0
23,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3687249,0,53.9758,0,0,0,0,0,5015813,34015.1,5803.96,25.5763,12.3407,10791.9,0.170629,53.9758,3.1519,0,latest,0,8113883,0,0,0,0,0
24,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3687521,0,53.9756,0,0,0,0,0,5053298,33868.2,5791.98,25.5369,12.3381,10712.2,0.171015,53.9756,3.16164,0,latest,0,8161295,0,0,0,0,0
25,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3687633,0,53.9769,0,0,0,0,0,4994907,34726.8,5830.53,25.7932,12.3843,10837.6,0.167897,53.9769,3.2043,0,latest,0,8194744,0,0,0,0,0
26,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3687835,0,53.9753,0,0,0,0,0,4781298,36443.6,5809.86,27.7612,12.3938,11321.9,0.15942,53.9753,3.21887,0,latest,0,8141609,0,0,0,0,0
27,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3684707,0,53.9769,0,0,0,0,0,4780659,37120.4,5851.02,27.8542,12.4504,11323.6,0.157623,53.9769,3.27814,0,latest,0,8221363,0,0,0,0,0
28,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3687508,0,53.9766,0,0,0,0,0,4762964,37324.3,5863.71,27.8257,12.4554,11365.5,0.157102,53.9766,3.284,0,latest,0,8205677,0,0,0,0,0
29,54,1,1,4,6,200,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,3685956,0,53.977,0,0,0,0,0,4776856,37290.2,5858.03,27.8096,12.4465,11332.3,0.157093,53.977,3.2906,0,latest,0,8221750,0,0,0,0,0
0,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7297,0,0,19295965,0,1.94142,0,0,0,288552,0,621,581.415,292.831,45.066,9.13527,2793.39,0.503652,1.94142,0.20814,0,latest,0,1,0,0,0,0,0
1,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40298,100,0,0,0,0,0,0,0,0,97.7297,0,0,3683881,0,53.8926,0,0,0,2,0,5833971,16764.7,4351.74,25.9423,10.2081,9270.16,0.259577,53.8926,1.80846,0,latest,0,6001951,0,0,2,23,0
2,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.403,100,0,0,0,0,0,0,0,0,97.7297,0,0,3693888,0,53.9658,0,0,0,1,0,5844697,17598,4393.03,24.8698,10.2556,9262.03,0.249633,53.9658,1.90001,0,latest,0,6158080,0,0,1,16,0
3,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.403,100,0,0,0,0,0,0,0,0,97.7297,0,0,3690916,0,53.9762,0,0,0,0,0,6172145,26480.5,4921.8,24.2382,10.8649,8770.06,0.185865,53.9762,3.01942,0,latest,0,7799716,0,0,0,22,0
4,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40302,100,0,0,0,0,0,0,0,0,97.7297,0,0,3688074,0,53.9788,0,0,0,1,0,6273469,28837.1,5066.94,24.2867,11.0668,8628.55,0.175709,53.9788,3.34206,0,latest,0,8264691,0,0,1,19,0
5,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40305,100,0,0,0,0,0,0,0,0,97.7297,0,0,3688583,0,53.9792,0,0,0,2,0,7911944,22860.9,4336.65,23.5605,9.90442,6840.3,0.189698,53.9792,3.34208,0,latest,0,7592904,0,0,2,1,0
6,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40306,100,0,0,0,0,0,0,0,0,97.7297,0,0,3688555,0,53.9784,0,0,0,1,0,5844032,30952.3,5240.97,23.9368,11.6577,9262.64,0.169324,53.9784,3.34163,0,latest,0,8325350,0,0,1,20,0
7,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40308,100,0,0,0,0,0,0,0,0,97.7297,0,0,3688677,0,53.9781,0,0,0,1,0,5825883,31050.7,5237.12,23.9297,11.6547,9291.58,0.168663,53.9781,3.34181,0,latest,0,8281262,0,0,1,12,0
8,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40309,100,0,0,0,0,0,0,0,0,97.7297,0,0,3686532,0,53.9785,0,0,0,1,0,5866861,30834,5219.18,23.9813,11.6814,9226.52,0.169267,53.9785,3.34189,0,latest,0,8340941,0,0,1,23,0
9,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40311,100,0,0,0,0,0,0,0,0,97.7296,0,0,3686117,0,53.9778,0,0,0,1,0,6209091,29133.4,5035.85,23.5853,11.3831,8717.78,0.172855,53.9778,3.34184,0,latest,0,8337129,0,0,1,15,0
10,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40312,100,0,0,0,0,0,0,0,0,97.7296,0,0,3689256,0,53.9788,0,0,0,1,0,7710001,23458.7,4485.96,25.1426,10.8046,7020.51,0.191228,53.9788,3.34145,0,latest,0,8407092,0,0,1,4,0
11,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40317,100,0,0,0,0,0,0,0,0,97.7296,0,0,3689012,0,53.9782,0,0,0,3,0,5732360,31554.5,5217.29,24.8133,11.5297,9442.69,0.165342,53.9782,3.34168,0,latest,0,7824831,0,0,3,8,0
12,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40321,100,0,0,0,0,0,0,0,0,97.7296,0,0,3690344,0,53.9789,0,0,0,3,0,5761502,31395.2,5200.26,25.1282,11.5287,9395.22,0.165639,53.9789,3.34162,0,latest,0,7855923,0,0,3,15,0
13,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40324,100,0,0,0,0,0,0,0,0,97.7296,0,0,3690336,0,53.9785,0,0,0,2,0,5703276,31715.6,5236.1,25.2549,11.6292,9491.11,0.165095,53.9785,3.34162,0,latest,0,7982254,0,0,2,0,0
14,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40324,100,0,0,0,0,0,0,0,0,97.7296,0,0,3686310,0,53.9783,0,0,0,0,0,5684377,31819.9,5249.26,25.2855,11.6441,9522.23,0.164968,53.9783,3.34165,0,latest,0,7993356,0,0,0,0,0
15,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40326,100,0,0,0,0,0,0,0,0,97.7296,0,0,3689996,0,53.9784,0,0,0,1,0,5648414,32022.8,5298.63,25.2852,11.6988,9583.25,0.165465,53.9784,3.34153,0,latest,0,8040172,0,0,1,3,0
16,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40331,100,0,0,0,0,0,0,0,0,97.7295,0,0,3690759,0,53.9785,0,0,0,3,0,5152772,35101.2,5869.31,25.1407,12.2971,10505,0.167211,53.9785,3.34138,0,latest,0,8335734,0,0,3,23,0
17,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40338,100,0,0,0,0,0,0,0,0,97.7295,0,0,3691017,0,53.978,0,0,0,5,0,6784307,26662.1,4925.19,24.5454,11.0607,7978.81,0.184727,53.978,3.34161,0,latest,0,8237613,0,0,5,12,0
18,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40338,100,0,0,0,0,0,0,0,0,97.7295,0,0,3690319,0,53.9784,0,0,0,0,0,7696823,23499.9,4601.13,25.403,10.7744,7032.54,0.195794,53.9784,3.34159,0,latest,0,8241024,0,0,0,0,0
19,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.4034,100,0,0,0,0,0,0,0,0,97.7295,0,0,3687268,0,53.9775,0,0,0,1,0,7738310,23374,4585.33,25.3267,10.7591,6994.77,0.196172,53.9775,3.34164,0,latest,0,8294820,0,0,1,0,0
20,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.4034,100,0,0,0,0,0,0,0,0,97.7295,0,0,3689844,0,53.9786,0,0,0,0,0,7438882,24313.9,4689.96,25.3286,10.8955,7276.48,0.192892,53.9786,3.34144,0,latest,0,8320523,0,0,0,4,0
21,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40343,100,0,0,0,0,0,0,0,0,97.7295,0,0,3690481,0,53.9783,0,0,0,2,0,5526956,32726,5545.04,24.3341,11.9233,9793.89,0.169438,53.9783,3.34147,0,latest,0,8303068,0,0,2,33,0
22,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40347,100,0,0,0,0,0,0,0,0,97.7295,0,0,3689312,0,53.9789,0,0,0,3,0,6254190,28920.8,5097.99,23.3662,11.2606,8654.81,0.176274,53.9789,3.34158,0,latest,0,8310543,0,0,3,15,0
23,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40349,100,0,0,0,0,0,0,0,0,97.7295,0,0,3687987,0,53.9782,0,0,0,1,0,6789149,26641.2,4685.33,25.4694,10.9451,7972.78,0.175868,53.9782,3.34152,0,latest,0,7223336,0,0,1,6,0
24,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40349,100,0,0,0,0,0,0,0,0,97.7295,0,0,3686878,0,53.979,0,0,0,0,0,7094140,25498.7,4483.35,26.4301,10.7872,7630.15,0.175827,53.979,3.34183,0,latest,0,6628732,0,0,0,0,0
25,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.4035,100,0,0,0,0,0,0,0,0,97.7294,0,0,3686577,0,53.9781,0,0,0,1,0,6781769,26673.9,4616.95,26.3503,10.9737,7981.92,0.173088,53.9781,3.34179,0,latest,0,6903857,0,0,1,5,0
26,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40355,100,0,0,0,0,0,0,0,0,97.7294,0,0,3688958,0,53.9789,0,0,0,3,0,6049750,29899.3,5056.32,23.6804,11.2825,8947.69,0.169111,53.9789,3.34157,0,latest,0,8304350,0,0,3,16,0
27,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40356,100,0,0,0,0,0,0,0,0,97.7294,0,0,3688021,0,53.9788,0,0,0,1,0,6317506,28631.9,4892.32,23.386,11.0197,8568.15,0.170869,53.9788,3.34167,0,latest,0,8214544,0,0,1,18,0
28,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40359,100,0,0,0,0,0,0,0,0,97.7294,0,0,3688618,0,53.9788,0,0,0,2,0,5690344,31789.2,5161.32,25.0151,11.3702,9512.74,0.162361,53.9788,3.34174,0,latest,0,7967680,0,0,2,0,0
29,54,1,1,4,6,200,4,0.8,0,1,0,0,1,5000,0.1,4.40359,100,0,0,0,0,0,0,0,0,97.7294,0,0,3688732,0,53.9789,0,0,0,0,0,5692706,31776.7,5152.48,24.9868,11.3754,9508.89,0.162146,53.9789,3.34179,0,latest,0,7974646,0,0,0,0,0
0,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,22412232,0,2.35881,0,0,0,288552,0,782,364.529,201.104,14.3402,2.289,2396.37,0.55168,2.35881,0.152117,0,latest,0,1,0,0,0,0,0
1,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3680504,0,53.8907,0,0,0,0,0,5680754,17016.7,4388.38,24.917,10.2019,9519.72,0.257887,53.8907,1.78752,0,latest,0,5915789,0,0,0,0,0
2,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3692579,0,53.9635,0,0,0,0,0,5771324,17672.1,4413.03,23.1374,10.2029,9379.52,0.249717,53.9635,1.88411,0,latest,0,6072404,0,0,0,0,0
3,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3690219,0,53.9769,0,0,0,0,0,6344693,25478.6,4873.39,23.7493,10.7768,8530.42,0.191274,53.9769,2.98679,0,latest,0,7835636,0,0,0,0,0
4,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3688788,0,53.9775,0,0,0,0,0,6380610,27978.1,5030,23.9565,10.9374,8482.67,0.179783,53.9775,3.29827,0,latest,0,8281139,0,0,0,0,0
5,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3689383,0,53.9789,0,0,0,0,0,6383186,28085.4,5038.6,24.0441,10.9655,8478.77,0.179403,53.9789,3.31244,0,latest,0,8321730,0,0,0,0,0
6,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3685596,0,53.9782,0,0,0,0,0,5938680,30379.2,5218.93,27.659,11.621,9114.42,0.171793,53.9782,3.33309,0,latest,0,8427802,0,0,0,0,0
7,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3688981,0,53.9791,0,0,0,0,0,5950393,30395.8,5218.47,27.6342,11.6218,9096.21,0.171684,53.9791,3.34159,0,latest,0,8445603,0,0,0,0,0
8,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3689284,0,53.9788,0,0,0,0,0,5933808,30480.1,5222.3,27.6433,11.624,9121.51,0.171335,53.9788,3.34156,0,latest,0,8425710,0,0,0,0,0
9,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3688774,0,53.9777,0,0,0,0,0,5942353,30436.3,5217.27,27.6319,11.6146,9108.43,0.171416,53.9777,3.34155,0,latest,0,8428125,0,0,0,0,0
10,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3688256,0,53.9781,0,0,0,0,0,5948531,30405.6,5220.5,27.4867,11.6318,9098.83,0.171695,53.9781,3.34171,0,latest,0,8447408,0,0,0,0,0
11,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3686335,0,53.9781,0,0,0,0,0,5572512,32459.4,5395.33,24.7513,11.8684,9713.78,0.166218,53.9781,3.34158,0,latest,0,8239815,0,0,0,0,0
12,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3684920,0,53.9784,0,0,0,0,0,5568388,32484.4,5395.92,24.7434,11.8615,9720.85,0.166108,53.9784,3.34172,0,latest,0,8234028,0,0,0,0,0
13,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3688242,0,53.9774,0,0,0,0,0,5581193,32409.4,5390.2,24.7398,11.8573,9698.71,0.166316,53.9774,3.34162,0,latest,0,8242488,0,0,0,0,0
14,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3688018,0,53.9779,0,0,0,0,0,5566017,32499.2,5399.88,24.7621,11.8725,9725.39,0.166154,53.9779,3.34168,0,latest,0,8244220,0,0,0,0,0
15,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3686460,0,53.9785,0,0,0,0,0,5551083,32583,5433.84,24.794,11.9021,9750.36,0.166769,53.9785,3.34172,0,latest,0,8280151,0,0,0,0,0
16,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3684785,0,53.9784,0,0,0,0,0,5252463,34431.1,5893.47,25.1994,12.3117,10304.7,0.171167,53.9784,3.3413,0,latest,0,8549651,0,0,0,0,0
17,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3684560,0,53.9782,0,0,0,0,0,5269499,34321.7,5882.34,25.1839,12.301,10271.4,0.171388,53.9782,3.34149,0,latest,0,8554222,0,0,0,0,0
18,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3687210,0,53.9782,0,0,0,0,0,5264029,34358.3,5882.99,25.1754,12.2983,10282.6,0.171224,53.9782,3.34141,0,latest,0,8545326,0,0,0,0,0
19,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3686700,0,53.9786,0,0,0,0,0,5265915,34347.3,5885.47,25.1854,12.3018,10278.8,0.171352,53.9786,3.34155,0,latest,0,8552073,0,0,0,0,0
20,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3687981,0,53.9784,0,0,0,0,0,5241905,34505,5893.53,25.2739,12.3285,10326.4,0.170802,53.9784,3.34143,0,latest,0,8558655,0,0,0,0,0
21,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3688036,0,53.9777,0,0,0,0,0,5016028,36058.9,5946.79,26.0028,12.4593,10791.9,0.164919,53.9777,3.34128,0,latest,0,8434103,0,0,0,0,0
22,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3687878,0,53.9773,0,0,0,0,0,5016894,36055.4,5944.93,26.0058,12.4574,10790,0.164883,53.9773,3.34156,0,latest,0,8430001,0,0,0,0,0
23,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3687133,0,53.9787,0,0,0,0,0,5021941,36015,5941.57,25.9899,12.4534,10779.2,0.164975,53.9787,3.34117,0,latest,0,8434452,0,0,0,0,0
24,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3689336,0,53.9772,0,0,0,0,0,5005816,36133.1,5952.02,26.052,12.4639,10813.7,0.164725,53.9772,3.34142,0,latest,0,8422300,0,0,0,0,0
25,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3689464,0,53.9784,0,0,0,0,0,4997390,36193.9,5942.19,26.0452,12.4755,10830.9,0.164177,53.9784,3.34173,0,latest,0,8463447,0,0,0,0,0
26,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3689679,0,53.9775,0,0,0,0,0,4946766,36563.4,5875.3,26.1571,12.5408,10942,0.160688,53.9775,3.34157,0,latest,0,8666062,0,0,0,0,0
27,54,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,3688383,0,53.9786,0,0,0,0,0,4949318,36544.7,5875.18,26.1571,12.5415,10936.2,0.160767,53.9786,3.34162,0,latest,0,8671383,0,0,0,0,0
