t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
28,100,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.134,100,0,0,0,0,0,0,0,0,18.3546,0,0,2882388,0,99.9364,0,0,0,0,0,19706235,17035,3625.91,27.5497,11.649,5096.19,0.212851,99.9364,3.34269,0,latest,0,14731950,0,0,0,0,0
29,100,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.134,100,0,0,0,0,0,0,0,0,18.3546,0,0,2880246,0,99.9357,0,0,0,0,0,19687879,17051.4,3626.73,27.5549,11.6509,5101.18,0.212694,99.9357,3.34264,0,latest,0,14721535,0,0,0,0,0
0,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,8286720,0,2.68145,0,0,0,10429655,0,770,1128.15,582.627,47.3883,10.3961,2982.23,0.516445,2.68145,0.378291,0,latest,0,0,621775,0,0,0,0
1,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2845798,0,99.6502,0,0,0,0,0,16567540,11152.6,3409.94,27.4906,11.3531,6053.54,0.305753,99.6502,1.84233,0,latest,0,10464288,0,0,0,0,0
2,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2865893,0,99.9379,0,0,0,0,0,18327924,14477,3547.2,27.1827,11.5488,5481.02,0.245022,99.9379,2.6413,0,latest,0,12824855,0,0,0,0,0
3,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2869281,0,99.9391,0,0,0,0,0,19796935,16932.9,3645.78,27.4195,11.7441,5074.13,0.215307,99.9391,3.33711,0,latest,0,14821079,0,0,0,0,0
4,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2868428,0,99.9397,0,0,0,0,0,19826127,16937.3,3645.13,27.4167,11.7462,5066.43,0.215214,99.9397,3.34304,0,latest,0,14837988,0,0,0,0,0
5,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2862818,0,99.9404,0,0,0,0,0,19764821,16989.8,3648.73,27.4226,11.7444,5082.47,0.21476,99.9404,3.34283,0,latest,0,14828567,0,0,0,0,0
6,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2871541,0,99.9398,0,0,0,0,0,19818326,16947.9,3641.8,27.3833,11.7328,5069.01,0.214882,99.9398,3.34343,0,latest,0,14842954,0,0,0,0,0
7,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2867732,0,99.9401,0,0,0,0,0,19745309,17009.1,3651.35,27.4306,11.7554,5087.59,0.21467,99.9401,3.34326,0,latest,0,14832818,0,0,0,0,0
8,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2867671,0,99.9413,0,0,0,0,0,19757701,16996.5,3650.4,27.4225,11.7514,5083.8,0.214774,99.9413,3.34327,0,latest,0,14832534,0,0,0,0,0
9,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2866419,0,99.9383,0,0,0,0,0,19766279,16988.6,3649.65,27.4271,11.7548,5082.33,0.21483,99.9383,3.34268,0,latest,0,14826065,0,0,0,0,0
10,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2861731,0,99.9406,0,0,0,0,0,19729487,17021.8,3652.16,27.4217,11.7403,5092.3,0.214557,99.9406,3.34266,0,latest,0,14833040,0,0,0,0,0
11,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2866692,0,99.9404,0,0,0,0,0,19714917,17032,3652.92,27.4351,11.7487,5095.5,0.214475,99.9404,3.34255,0,latest,0,14823031,0,0,0,0,0
12,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2866552,0,99.9408,0,0,0,0,0,19736802,17014.6,3652.18,27.4411,11.7562,5089.66,0.214649,99.9408,3.34298,0,latest,0,14831384,0,0,0,0,0
13,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2866239,0,99.9401,0,0,0,0,0,19829331,16933.6,3644.61,27.4082,11.7468,5065.56,0.215229,99.9401,3.34289,0,latest,0,14827912,0,0,0,0,0
14,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2866551,0,99.9382,0,0,0,0,0,19833788,16929.4,3643.91,27.4006,11.7407,5065.06,0.215241,99.9382,3.3424,0,latest,0,14828041,0,0,0,0,0
15,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2866465,0,99.9412,0,0,0,0,0,19773614,16981.6,3648.98,27.4207,11.7331,5080.13,0.214879,99.9412,3.34275,0,latest,0,14827808,0,0,0,0,0
16,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2861068,0,99.9402,0,0,0,0,0,19757367,16994.3,3650.1,27.4321,11.7327,5083.88,0.214784,99.9402,3.34278,0,latest,0,14819149,0,0,0,0,0
17,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2866541,0,99.9394,0,0,0,0,0,19796548,16961,3646.9,27.4126,11.7359,5073.77,0.215016,99.9394,3.34288,0,latest,0,14830379,0,0,0,0,0
18,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2866706,0,99.939,0,0,0,0,0,19737786,17011,3651.92,27.428,11.7413,5089.38,0.214679,99.939,3.34246,0,latest,0,14833750,0,0,0,0,0
19,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2867088,0,99.9409,0,0,0,0,0,19803311,16957,3645.65,27.4029,11.7105,5072.51,0.214994,99.9409,3.34292,0,latest,0,14814942,0,0,0,0,0
20,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2867027,0,99.9391,0,0,0,0,0,19782407,16973.4,3647.9,27.4145,11.7168,5077.84,0.214918,99.9391,3.34265,0,latest,0,14825496,0,0,0,0,0
21,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2866303,0,99.9395,0,0,0,0,0,19823564,16935.7,3641.03,27.3777,11.6984,5067.13,0.214992,99.9395,3.34226,0,latest,0,14839042,0,0,0,0,0
22,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2867313,0,99.9413,0,0,0,0,0,19813054,16946.8,3646.49,27.4229,11.7112,5069.65,0.215173,99.9413,3.34279,0,latest,0,14828265,0,0,0,0,0
23,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2867564,0,99.9391,0,0,0,0,0,19710311,17034.7,3654.23,27.441,11.7305,5096.47,0.214517,99.9391,3.34244,0,latest,0,14839153,0,0,0,0,0
24,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2867839,0,99.9408,0,0,0,0,0,19782072,16976,3648.27,27.4201,11.721,5077.92,0.214908,99.9408,3.3431,0,latest,0,14833082,0,0,0,0,0
25,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2868088,0,99.9401,0,0,0,0,0,19841476,16923.2,3642.68,27.4066,11.7071,5062.82,0.215248,99.9401,3.34264,0,latest,0,14817695,0,0,0,0,0
26,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2865504,0,99.9387,0,0,0,0,0,19712883,17029.6,3652.99,27.4243,11.6972,5094.8,0.214509,99.9387,3.34254,0,latest,0,14862531,0,0,0,0,0
27,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2867254,0,99.9422,0,0,0,0,0,19736014,17010.3,3652.85,27.4447,11.7048,5088.55,0.214743,99.9422,3.34287,0,latest,0,14830289,0,0,0,0,0
28,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2866757,0,99.9407,0,0,0,0,0,19769681,16981.9,3649.96,27.4348,11.7011,5080.49,0.214932,99.9407,3.34258,0,latest,0,14829938,0,0,0,0,0
29,100,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.144,100,0,0,0,0,0,0,0,0,18.7539,0,0,2867521,0,99.941,0,0,0,0,0,19742958,17004.4,3651.83,27.4241,11.7189,5087.47,0.214758,99.941,3.34241,0,latest,0,14827898,0,0,0,0,0
0,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,5204285,0,2.07983,0,0,0,10430527,0,530,514.991,384.138,53.0113,11.5038,3669.39,0.745912,2.07983,0.140348,0,latest,0,0,879485,0,0,0,0
1,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1921787,0,124.126,0,0,0,0,0,8207332,28426.3,5091,42.5593,15.2895,15236.3,0.179095,124.126,1.86569,0,latest,0,11752231,0,0,0,0,0
2,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1967514,0,124.892,0,0,0,0,0,10012893,32987.9,5213.47,34.4728,15.7513,12558.8,0.158042,124.892,2.62668,0,latest,0,14831457,0,0,0,0,0
3,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1985612,0,124.875,0,0,0,0,0,11217556,37459.9,5195.59,31.7609,16.3087,11201.7,0.138697,124.875,3.34412,0,latest,0,15692623,0,0,0,0,0
4,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,2093280,0,124.695,0,0,0,0,0,11561872,36264.5,5128.42,31.7845,16.0882,10858.4,0.141417,124.695,3.33975,0,latest,0,16092964,0,0,0,0,0
5,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1877920,0,124.991,0,0,0,0,0,10626761,39583.9,5301.88,31.7786,16.8024,11842.1,0.13394,124.991,3.34263,0,latest,0,15128308,0,0,0,0,0
6,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1971556,0,124.827,0,0,0,0,0,11582311,36270.4,5155.73,31.7799,15.9563,10850.2,0.142147,124.827,3.34284,0,latest,0,16602812,0,0,0,0,0
7,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1996994,0,124.859,0,0,0,0,0,11379128,36929.6,5170.62,31.7103,16.1556,11047.3,0.140013,124.859,3.34285,0,latest,0,16102130,0,0,0,0,0
8,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,2118975,0,124.691,0,0,0,0,0,10777941,38905.1,5227.54,31.557,16.666,11647.7,0.134366,124.691,3.34015,0,latest,0,15065221,0,0,0,0,0
9,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,2019295,0,124.833,0,0,0,0,0,12056648,34841.7,5062.39,31.6251,15.6411,10424.2,0.145297,124.833,3.3424,0,latest,0,17007856,0,0,0,0,0
10,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,2009791,0,124.765,0,0,0,0,0,10739371,39098.8,5268.87,31.7082,16.7039,11696.2,0.134758,124.765,3.34287,0,latest,0,15152284,0,0,0,0,0
11,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,2117095,0,126.139,0,0,0,0,0,12402326,34216.9,5042.02,31.7247,15.5002,10238.9,0.147354,126.139,3.34185,0,latest,0,17511341,0,0,0,0,0
12,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,2086960,0,124.713,0,0,0,0,0,10865981,38624.2,5262.82,31.7931,16.5397,11555.3,0.136257,124.713,3.34256,0,latest,0,15537609,0,0,0,0,0
13,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,2046133,0,124.773,0,0,0,0,0,11438442,36703,5166.34,31.7404,16.0886,10982.4,0.140761,124.773,3.342,0,latest,0,16255100,0,0,0,0,0
14,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1956170,0,124.914,0,0,0,0,0,11306100,37176.4,5202.53,31.8274,16.2014,11123.7,0.139942,124.914,3.34209,0,latest,0,16232829,0,0,0,0,0
15,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1974241,0,124.834,0,0,0,0,0,12184118,34883.9,5104.66,31.9079,15.418,10315.2,0.146333,124.834,3.38181,0,latest,0,17603154,0,0,0,0,0
16,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1891259,0,124.976,0,0,0,0,0,11193911,37563.1,5208.71,31.8001,16.3174,11240.5,0.138665,124.976,3.34175,0,latest,0,15945173,0,0,0,0,0
17,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1918112,0,124.956,0,0,0,0,0,11584507,36263.9,5152.66,31.9106,16.0371,10860.2,0.142088,124.956,3.33916,0,latest,0,16458043,0,0,0,0,0
18,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1931958,0,124.938,0,0,0,0,0,11212723,37471.4,5224.67,31.9129,16.2607,11217.2,0.139431,124.938,3.34054,0,latest,0,16208185,0,0,0,0,0
19,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1979460,0,124.88,0,0,0,0,0,10820105,38835.1,5279.74,31.8205,16.6075,11618.5,0.135953,124.88,3.34251,0,latest,0,15544977,0,0,0,0,0
20,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,2016403,0,126.277,0,0,0,0,0,11805031,35983.6,5160.72,31.934,15.9075,10757.9,0.143419,126.277,3.34486,0,latest,0,16921529,0,0,0,0,0
21,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1916853,0,124.958,0,0,0,0,0,12368366,34004.3,5003.49,31.4753,15.4188,10171.8,0.147143,124.958,3.343,0,latest,0,17456482,0,0,0,0,0
22,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,2017781,0,124.843,0,0,0,0,0,11960127,35108.6,5056.93,31.4574,15.6421,10508.3,0.144037,124.843,3.34105,0,latest,0,16900620,0,0,0,0,0
23,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1930796,0,124.955,0,0,0,0,0,12213879,34429.1,5025.58,31.4307,15.497,10300.8,0.145969,124.955,3.34238,0,latest,0,17301202,0,0,0,0,0
24,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1898833,0,125.029,0,0,0,0,0,11733083,35867.6,5089.84,31.4457,15.8381,10728,0.141906,125.029,3.34336,0,latest,0,16603734,0,0,0,0,0
25,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,2053909,0,126.22,0,0,0,0,0,11471365,37234.2,5160.08,31.473,16.1579,11136.2,0.138584,126.22,3.34352,0,latest,0,16313138,0,0,0,0,0
26,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1968001,0,124.92,0,0,0,0,0,11944937,35198.1,5073.79,31.5031,15.6701,10529.1,0.14415,124.92,3.34292,0,latest,0,17031461,0,0,0,0,0
27,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1962746,0,124.929,0,0,0,0,0,12394884,33912,5040.72,31.662,15.3336,10137.8,0.148641,124.929,3.3451,0,latest,0,17854473,0,0,0,0,0
28,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1907204,0,125.01,0,0,0,0,0,11714130,35917.5,5134.57,31.7456,15.8478,10743.2,0.142955,125.01,3.34327,0,latest,0,16860301,0,0,0,0,0
29,160,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.157,100,0,0,0,0,0,0,0,0,17.9346,0,0,1971431,0,124.915,0,0,0,0,0,10808534,38866.6,5261.5,31.6274,16.5473,11636.5,0.135373,124.915,3.34004,0,latest,0,15684017,0,0,0,0,0
0,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,5799217,0,2.12185,0,0,0,10428294,0,480,653.09,447.625,45.8771,11.4521,3996.02,0.685396,2.12185,0.163435,0,latest,0,0,770430,0,0,0,0
1,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2002839,0,124.321,0,0,0,0,0,8353682,27956.7,5278.17,39.596,14.7055,15011.5,0.188798,124.321,1.86235,0,latest,0,12036453,0,0,0,0,0
2,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2108552,0,124.684,0,0,0,0,0,10086430,32691.6,5438.51,34.2595,15.0855,12439,0.166358,124.684,2.62816,0,latest,0,15004027,0,0,0,0,0
3,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2032106,0,124.802,0,0,0,0,0,11790044,35593.6,5380.83,31.5697,15.3036,10657.5,0.151174,124.802,3.33977,0,latest,0,17051515,0,0,0,0,0
4,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,1999862,0,124.851,0,0,0,0,0,10317991,40724.8,5594.19,31.4007,16.5286,12181.8,0.137366,124.851,3.3431,0,latest,0,14806732,0,0,0,0,0
5,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2247702,0,124.44,0,0,0,0,0,11055793,37874.5,5459.82,31.362,15.8393,11331.5,0.144155,124.44,3.34239,0,latest,0,15850699,0,0,0,0,0
6,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2206136,0,124.518,0,0,0,0,0,11791667,35958,5381.74,31.3616,15.3404,10631.7,0.149667,124.518,3.38216,0,latest,0,17026727,0,0,0,0,0
7,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2263888,0,124.504,0,0,0,0,0,10494570,39921.3,5537.35,31.1224,16.2832,11933.2,0.138707,124.504,3.3454,0,latest,0,15044596,0,0,0,0,0
8,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2249196,0,124.546,0,0,0,0,0,11664256,36202.2,5377.72,31.3304,15.4441,10739.7,0.148547,124.546,3.37089,0,latest,0,16546424,0,0,0,0,0
9,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2251033,0,124.501,0,0,0,0,0,10806894,38779.9,5462.93,31.0596,15.9984,11597.7,0.14087,124.501,3.34375,0,latest,0,15398330,0,0,0,0,0
10,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2192366,0,123.569,0,0,0,0,0,11563211,36242.3,5326.82,30.8249,15.2823,10841.2,0.146978,123.569,3.34301,0,latest,0,16687184,0,0,0,0,0
11,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2181003,0,124.61,0,0,0,0,0,11243082,37304.2,5418.92,31.1286,15.6029,11159,0.145263,124.61,3.34296,0,latest,0,16263304,0,0,0,0,0
12,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2169690,0,124.63,0,0,0,0,0,11949400,35098.7,5298.28,31.0312,15.087,10500.2,0.150954,124.63,3.34268,0,latest,0,17119965,0,0,0,0,0
13,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2261679,0,124.534,0,0,0,0,0,11496737,36871.6,5371.65,30.9733,15.5341,10900.4,0.145685,124.534,3.38259,0,latest,0,16269443,0,0,0,0,0
14,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2279750,0,124.453,0,0,0,0,0,12401940,33771.9,5241.35,31.0744,14.7615,10102.7,0.155199,124.453,3.34288,0,latest,0,17827964,0,0,0,0,0
15,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2216740,0,124.44,0,0,0,0,0,11849977,35341.9,5312.6,31.1228,15.1831,10572.3,0.15032,124.44,3.34287,0,latest,0,16937720,0,0,0,0,0
16,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2249673,0,124.465,0,0,0,0,0,11489317,36452.8,5376.62,31.2726,15.4902,10902.6,0.147495,124.465,3.3435,0,latest,0,16302570,0,0,0,0,0
17,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2076364,0,124.736,0,0,0,0,0,11485027,36549.8,5405.78,31.3447,15.4946,10934.4,0.147902,124.736,3.34266,0,latest,0,16566415,0,0,0,0,0
18,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2011153,0,124.874,0,0,0,0,0,12087795,35018.3,5354.66,31.4467,14.9752,10399.8,0.15291,124.874,3.36722,0,latest,0,17618851,0,0,0,0,0
19,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,1937707,0,124.955,0,0,0,0,0,11934292,35223.5,5362.85,31.5207,15.1611,10530.7,0.152252,124.955,3.34486,0,latest,0,17205698,0,0,0,0,0
20,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2002771,0,124.792,0,0,0,0,0,11157981,37626.4,5476.02,31.5157,15.7801,11260.4,0.145537,124.792,3.34149,0,latest,0,16165188,0,0,0,0,0
21,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2008642,0,124.807,0,0,0,0,0,11719940,35835,5368.39,31.3875,15.3242,10721.3,0.149808,124.807,3.34241,0,latest,0,16854482,0,0,0,0,0
22,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,1927452,0,124.965,0,0,0,0,0,12136240,34653.9,5339.53,31.5254,14.9924,10366.8,0.154082,124.965,3.34277,0,latest,0,17726359,0,0,0,0,0
23,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2046287,0,124.801,0,0,0,0,0,11304160,37158.4,5439.62,31.3713,15.5777,11115,0.14639,124.801,3.34309,0,latest,0,16471628,0,0,0,0,0
24,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2053311,0,124.768,0,0,0,0,0,11761222,35704.5,5377.4,31.4653,15.2739,10680.7,0.150609,124.768,3.3429,0,latest,0,17062253,0,0,0,0,0
25,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,1973628,0,124.829,0,0,0,0,0,12193457,34448.7,5299.91,31.3579,14.9973,10306.1,0.153849,124.829,3.34255,0,latest,0,17484849,0,0,0,0,0
26,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2071432,0,124.706,0,0,0,0,0,11086358,37854.8,5481.87,31.4542,15.7887,11324.6,0.144813,124.706,3.34272,0,latest,0,16136105,0,0,0,0,0
27,160,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.123,100,0,0,0,0,0,0,0,0,18.3603,0,0,2067820,0,124.756,0,0,0,0,0,11340049,37015.9,5431.72,31.3978,15.6049,11070.5,0.14674,124.756,3.34364,0,latest,0,16353762,0,0,0,0,0
