t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
8,120,1,1,4,6,100,50,0.75,0,0,25,1,10000,0.1,53.0285,100,0,0,0,0,0,0,0,0,45.3144,0,0,2792190,0,119.926,0,0,0,0,0,1912826,211286,11001.7,62.12,11.5042,63221.5,0.0520698,119.926,3.34201,0,latest,0,954311,0,659302,0,0,0
9,120,1,1,4,6,100,50,0.75,0,0,25,1,10000,0.1,53.0285,100,0,0,0,0,0,0,0,0,45.3144,0,0,2789567,0,119.916,0,0,0,0,0,1935022,208889,10911.8,61.9542,11.4792,62504.1,0.0522376,119.916,3.342,0,latest,0,990338,0,645934,0,0,0
10,120,1,1,4,6,100,50,0.75,0,0,25,1,10000,0.1,53.0285,100,0,0,0,0,0,0,0,0,45.3144,0,0,2789595,0,119.916,0,0,0,0,0,1961190,206017,11022.5,61.7701,11.692,61555.8,0.0535027,119.916,3.34683,0,latest,0,1141854,0,642185,0,0,0
11,120,1,1,4,6,100,50,0.75,0,0,25,1,10000,0.1,53.0285,100,0,0,0,0,0,0,0,0,45.3144,0,0,2790106,0,119.922,0,0,0,0,0,2111575,191166,11821.7,60.2304,12.8108,57198.6,0.0618401,119.922,3.34214,0,latest,0,2095565,0,617305,0,0,0
12,120,1,1,4,6,100,50,0.75,0,0,25,1,10000,0.1,53.0285,100,0,0,0,0,0,0,0,0,45.3144,0,0,2789299,0,119.923,0,0,0,0,0,2101461,192073,11859.7,60.3016,12.7966,57465.5,0.0617457,119.923,3.34241,0,latest,0,2079073,0,614999,0,0,0
13,120,1,1,4,6,100,50,0.75,0,0,25,1,10000,0.1,53.0285,100,0,0,0,0,0,0,0,0,45.3144,0,0,2793291,0,119.921,0,0,0,0,0,2109016,191367,11832.3,60.1172,12.7694,57259.3,0.0618306,119.921,3.34211,0,latest,0,2091093,0,625269,0,0,0
14,120,1,1,4,6,100,50,0.75,0,0,25,1,10000,0.1,53.0285,100,0,0,0,0,0,0,0,0,45.3144,0,0,2786978,0,119.913,0,0,0,0,0,2108322,191412,11836.4,60.2498,12.8051,57269.8,0.0618372,119.913,3.3423,0,latest,0,2094267,0,624483,0,0,0
15,120,1,1,4,6,100,50,0.75,0,0,25,1,10000,0.1,53.0285,100,0,0,0,0,0,0,0,0,45.3144,0,0,2793886,0,119.921,0,0,0,0,0,2117311,190612,11796.3,60.1785,12.7783,57049.7,0.0618867,119.921,3.34115,0,latest,0,2086616,0,625917,0,0,0
16,120,1,1,4,6,100,50,0.75,0,0,25,1,10000,0.1,53.0285,100,0,0,0,0,0,0,0,0,45.3144,0,0,2827368,0,119.911,0,0,0,0,0,2146158,188466,11675.9,59.4658,12.6296,56244,0.0619524,119.911,3.35087,0,latest,0,2136303,0,624961,0,0,0
17,120,1,1,4,6,100,50,0.75,0,0,25,1,10000,0.1,53.0285,100,0,0,0,0,0,0,0,0,45.3144,0,0,2789803,0,119.921,0,0,0,0,0,2109603,191273,11816.9,60.2571,12.7729,57192.2,0.06178,119.921,3.3444,0,latest,0,2072008,0,627314,0,0,0
18,120,1,1,4,6,100,50,0.75,0,0,25,1,10000,0.1,53.0285,100,0,0,0,0,0,0,0,0,45.3144,0,0,2789373,0,119.911,0,0,0,0,0,2104570,191705,11864.6,60.2607,12.8179,57362.4,0.0618896,119.911,3.342,0,latest,0,2100267,0,626385,0,0,0
19,120,1,1,4,6,100,50,0.75,0,0,25,1,10000,0.1,53.0285,100,0,0,0,0,0,0,0,0,45.3144,0,0,2786626,0,119.917,0,0,0,0,0,2100194,192138,11879.1,60.2821,12.8146,57483.9,0.0618258,119.917,3.34246,0,latest,0,2088917,0,617341,0,0,0
0,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,22.7755,14.3383,62.8862,9.48941,2.08441,0.138529,11918217,36554,36553,1.00692,0.400787,44396.2,542315,2848467,1.43925,48.7099,456105,44396.2,3474622,0.0156021,0,inf,inf,inf,inf,inf,0.279194,1.43925,1.32539,0,latest,1,0,97650860,0,0,0,0
1,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,13.3276,9.29403,77.3784,41.2404,1.80622,0.14161,331513,34860,34861,1.00708,0.845948,1126.24,1686586,76227,99.1479,31.455,5516,1119,0,1126.25,1826062,170545,11160.6,92.7042,14.4205,54757.3,0.0654407,99.1479,3.11455,0,latest,72186,1443764,0,682923,0,4,0
2,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,11.9302,11.6964,76.3734,41.1178,1.23679,0.154215,32668,8379,8378,0.827537,0.451928,145.521,2629392,7356,117.793,29.9163,516,145.443,0,160.873,2128139,184546,10721.3,61.8952,11.637,55574.4,0.0580955,117.793,3.32071,0,latest,10312,1371664,0,635367,0,4,0
3,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,12.5295,10.2145,77.256,42.6952,1.51236,0.188539,37004,8020,8020,0.82974,0.239339,140.871,2627483,8305,117.558,29.1371,435,140.871,0,141.901,2179752,179620,10839.4,61.2617,12.0499,54187.1,0.0603462,117.558,3.31481,0,latest,9099,1612747,0,641155,0,4,0
4,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,13.5974,8.32768,78.0749,46.4629,1.85307,0.213679,43980,9375,9376,0.894886,0.373721,132.446,2612360,9995,117.894,26.8531,306,132.446,0,126.892,2293022,170775,10553.2,61.6235,12.0934,51740.6,0.0617959,117.894,3.30061,0,latest,8130,1870244,0,608357,0,6,0
5,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,15.9745,8.89111,75.1344,42.3701,1.96425,0.257059,48002,10121,10121,0.992132,0.67978,130.933,2622502,10958,117.992,27.6378,372,130.902,0,121.478,1917794,205264,12476.3,68.7219,13.594,61861.7,0.0607819,117.992,3.31811,0,latest,7784,1188090,0,1737824,0,4,0
6,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,16.1322,9.47027,74.3976,41.0429,1.68809,0.273148,43331,9799,9799,1.00708,0.893155,117.531,2644250,9688,117.924,28.1083,324,117.515,0,116.158,2205013,178397,9925.32,60.3785,11.2243,53709.9,0.0556363,117.924,3.32148,0,latest,7445,1265876,0,498940,0,4,0
7,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,14.6665,9.08279,76.2507,42.1324,1.87323,0.256992,38169,8643,8643,1.00708,0.967427,112.335,2646782,8367,117.589,28.7388,322,112.32,0,112.335,2223093,176260,11597.9,61.2023,13.1601,53119,0.0657998,117.589,3.3182,0,latest,7200,2320718,0,738699,0,8,0
8,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,14.2011,9.92926,75.8696,41.5375,1.56217,0.21369,34360,8184,8184,1.00708,0.95893,110.697,2658404,7806,118.098,28.8456,394,110.697,0,110.697,2249326,175023,11684.1,61.2026,13.3706,52722.8,0.0667574,118.098,3.31968,0,latest,7095,2543099,0,727856,0,5,0
9,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,13.0911,9.57253,77.3364,44.5045,1.40634,0.150138,34767,8675,8675,1.00708,0.986467,110.635,2656243,7925,118.322,27.2749,361,110.603,0,110.635,2205022,179080,11714.2,61.7578,13.2862,53935.6,0.0654132,118.322,3.32025,0,latest,7091,2347844,0,722226,0,6,0
10,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,15.5817,9.75727,74.6611,42.6149,1.20467,0.166017,37288,9151,9151,1.00708,1.09268,110.65,2653500,8576,118.154,26.7156,234,110.635,0,110.65,2099896,187723,10269.3,62.4702,11.5096,56505.6,0.0547047,118.154,3.3222,0,latest,7092,1203895,0,654870,0,4,0
11,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,14.772,10.0265,75.2015,40.5541,1.62515,0.230371,34528,8603,8603,1.00708,1.1251,110.167,2657135,8060,118.022,29.0638,481,110.12,0,110.167,2293543,171625,11095.7,62.3337,12.6459,51675.5,0.064651,118.022,3.3212,0,latest,7061,2319278,0,615795,0,4,0
12,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,15.7716,9.95448,74.2739,40.3177,1.69206,0.239228,37614,9162,9162,1.00708,1.25869,106.906,2649124,8511,118.193,28.5315,417,106.874,0,106.906,2294703,171856,11158.8,61.2158,12.6401,51739.2,0.064931,118.193,3.32158,0,latest,6852,2247315,0,721628,0,7,0
13,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,15.8677,9.88626,74.2461,41.9583,1.47821,0.229619,34405,9265,9265,1.00708,1.32526,99.9315,2666696,7676,118.568,26.6358,307,99.9159,0,99.9315,2271659,174534,10799.7,60.5728,12.1604,52501.9,0.0618773,118.568,3.32433,0,latest,6405,1920826,0,684893,0,5,0
14,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,15.6994,10.0154,74.2851,39.8427,1.33708,0.227528,35826,8851,8851,1.00708,1.39528,102.443,2676387,7848,118.208,28.7331,467,102.428,0,102.443,2294293,172198,11548.2,61.0959,13.3031,51842.5,0.0670632,118.208,3.32157,0,latest,6566,2522395,0,752443,0,6,0
15,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,14.8026,9.57627,75.6211,41.1214,1.29062,0.202153,35293,9076,9076,1.00708,1.42927,108.918,2673740,7922,118.021,28.7433,522,108.903,0,108.918,2178244,181145,11293.2,62.6199,12.7466,54606.9,0.0623434,118.021,3.31725,0,latest,6981,1854000,0,833234,0,2,0
16,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,15.946,9.7489,74.3051,40.1569,1.68989,0.22285,32534,8514,8514,1.00708,1.32337,109.776,2702602,7225,118.137,28.4175,409,109.792,0,109.776,1980114,199843,11466.2,66.6693,12.9503,60070.5,0.0573758,118.137,3.32681,0,latest,7036,1176262,0,1425594,0,3,0
17,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,20.1586,9.45354,70.3879,37.8398,1.82071,0.256525,33821,8394,8394,1.00708,1.28969,108.856,2661731,7565,117.963,27.1214,395,108.809,0,108.856,2304697,171096,11327.6,60.1674,12.8326,51528.8,0.0662062,117.963,3.3204,0,latest,6977,2389672,0,736565,0,7,0
18,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,14.3556,9.67158,75.9728,41.7436,1.51143,0.201005,33128,8513,8513,1.00708,1.25319,108.31,2675574,7476,118.165,28.404,410,108.294,0,108.31,2300933,171607,11376.7,60.37,12.5352,51723.7,0.0662949,118.165,3.31776,0,latest,6942,2366334,0,706677,0,3,0
19,120,1,1,4,6,10,50,0.75,0,1,25,1,1000,0.1,53.0185,14.5793,10.3099,75.1108,41.2466,1.66085,0.235815,31142,7987,7987,1.00708,1.17954,109.808,2676112,7221,117.943,28.3168,484,109.776,0,109.808,2180233,180879,10878.9,61.9356,11.9635,54547.9,0.0601447,117.943,3.31597,0,latest,7038,1672270,0,678253,0,8,0
0,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,22.6951,14.4711,62.8339,9.94746,1.91324,0.135693,12025914,37114,37114,1.00692,0.409127,44408.6,915072,2849327,1.60539,48.4167,451500,44408.6,3475418,0,0,inf,inf,inf,inf,inf,0.346926,1.60539,1.74014,0,latest,0,0,97839405,0,0,0,0
1,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,14.1771,10.7044,75.1185,44.2084,2.21779,0.166357,343945,41917,41917,1.00708,1.02156,1122.48,1500389,77329,102.756,25.9772,2737,1115.27,1,1122.49,2786797,117294,9780.41,77.2821,16.0041,37161.4,0.0833834,102.756,3.15635,0,latest,71945,1796181,0,2444356,1,3,0
2,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,100,0,0,0,0,0,0,0,0,1.00708,1.0214,0,2798961,0,119.907,0,0,0,0,0,3772445,107132,7510.63,49.3266,12.3191,32070.6,0.0701061,119.907,3.34052,0,latest,0,850782,0,3567812,0,2,0
3,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,100,0,0,0,0,0,0,0,0,1.00708,1.0214,0,2798614,0,119.928,0,0,0,0,0,3751061,107809,7550.6,49.3548,12.3432,32234.3,0.0700365,119.928,3.34455,0,latest,0,876489,0,3543337,0,6,0
4,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,100,0,0,0,0,0,0,0,0,1.00708,1.0214,0,2799865,0,119.915,0,0,0,0,0,3740040,108115,7533.83,49.192,12.3171,32334.3,0.0696832,119.915,3.34368,0,latest,0,857973,0,3527167,0,10,0
5,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,13.2621,9.45358,77.2843,42.8235,1.38497,0.192301,32090,7042,7042,1.00708,0.979386,109.215,2679768,7201,117.827,29.1259,475,109.168,0,109.215,3810565,103608,7389.45,50.2607,12.2936,31091.6,0.0713212,117.827,3.33235,0,latest,7000,830377,0,3495760,0,7,0
6,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,74.3104,3.80418,21.8854,14.1255,1.0003,0.697181,1522,380,380,1.00708,0.991188,0.858116,2808981,342,119.911,6.41103,0,0.858116,0,0.858116,3809263,105924,7508.08,49.451,12.1394,31778.2,0.0708817,119.911,3.33323,0,latest,55,883290,0,3677875,0,6,0
7,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,100,0,0,0,0,0,0,0,0,1.00708,0.991188,0,2800862,0,119.92,0,0,0,0,0,3713725,108955,7634.7,50.1135,12.2972,32571.2,0.0700718,119.92,3.34514,0,latest,0,857848,0,3632871,0,1,0
8,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,100,0,0,0,0,0,0,0,0,1.00708,0.991188,0,2805904,0,119.923,0,0,0,0,0,3708528,109154,7645.76,49.9009,12.2902,32650.7,0.0700458,119.923,3.34307,0,latest,0,882362,0,3599112,0,2,0
9,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,92.2943,1.07232,6.63342,1.47132,0,0,0,1,1,1.00708,0.991031,0.0156021,2802117,0,119.906,4.78803,2,0.0156021,1,0,3698835,109342,7642.05,50.0538,12.2837,32698.8,0.0698911,119.906,3.34392,0,latest,0,871939,0,3588386,1,6,0
10,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,19.4114,9.02953,71.5591,38.3828,1.42442,0.225707,39557,8681,8681,1.00708,1.11928,108.669,2683531,8563,117.81,27.9162,379,108.638,0,108.669,3789021,104207,7786.07,51.2958,12.5609,31315.2,0.0747174,117.81,3.32767,0,latest,6965,1063420,0,3757861,0,11,0
11,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,81.3419,7.26305,11.3951,5.7934,0.681576,0.447284,158,44,44,1.00708,1.11676,0.234032,2789400,33,119.907,4.57934,3,0.234032,0,0.234032,3258981,123921,9928.91,54.9682,14.5153,37070.4,0.080123,119.907,3.34285,0,latest,15,1481596,0,4650302,0,9,0
12,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,95.7337,0.77101,3.49525,0.822411,0,0,0,1,1,1.00708,1.1166,0.0156021,2796400,0,119.916,2.49293,1,0.0156021,1,0,3299463,122400,9803.11,54.5601,14.3745,36637.9,0.0800905,119.916,3.34082,0,latest,0,1484005,0,4619988,1,6,0
13,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,100,0,0,0,0,0,0,0,0,1.00708,1.1166,0,2800948,0,119.92,0,0,0,0,0,3766412,107334,8102.71,49.4819,12.693,32097.3,0.0754908,119.92,3.34401,0,latest,0,1031565,0,4056153,0,9,0
14,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,100,0,0,0,0,0,0,0,0,1.00708,1.1166,0,2799531,0,119.907,0,0,0,0,0,3776112,107002,8085.86,49.5664,12.655,32020.7,0.0755674,119.907,3.34165,0,latest,0,1024785,0,4063058,0,3,0
15,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,14.495,9.76314,75.7419,39.4665,1.91333,0.299466,33619,7728,7728,1.00708,1.06861,109.979,2689403,7490,117.822,30.5137,456,109.917,0,109.979,3800965,103776,8340.92,51.3888,13.0505,31233.3,0.0803743,117.822,3.32261,0,latest,7049,1281421,0,4207188,0,6,0
16,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,96.6214,1.11732,2.26124,1.46316,0,0,0,2,2,1.00708,1.06625,0.0312042,2787852,0,119.923,0.66507,0,0.0312042,0,0.0312042,3257860,123989,10237.2,55.4938,14.6776,37080.7,0.0825658,119.923,3.34376,0,latest,2,1692536,0,4740470,0,7,0
17,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,100,0,0,0,0,0,0,0,0,1.00708,1.06625,0,2796448,0,119.95,0,0,0,0,0,3269567,123591,10201.5,55.3322,14.6283,36974.3,0.0825421,119.95,3.34263,0,latest,0,1694245,0,4729084,0,11,0
18,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,100,0,0,0,0,0,0,0,0,1.00708,1.06625,0,2794855,0,119.924,0,0,0,0,0,3264205,123747,10200.3,55.4731,14.6175,37012.5,0.0824286,119.924,3.34338,0,latest,0,1682028,0,4725631,0,6,0
19,120,1,1,4,6,10,50,0.75,0,1,25,1,5000,0.1,53.0307,100,0,0,0,0,0,0,0,0,1.00708,1.06625,0,2793181,0,119.912,0,0,0,0,0,3244275,124473,10224.5,55.4987,14.6324,37233.2,0.082142,119.912,3.34306,0,latest,0,1672365,0,4698418,0,5,0
0,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.0279,22.088,14.4246,63.4874,9.94132,2.01577,0.136844,12210452,36279,36277,1.00692,0.277577,44405.8,958849,2848348,1.7887,49.1027,449774,44405.8,3475237,0.0624084,1,888897,314658,15574,2400,731191,0.353987,1.7887,1.21568,0,latest,4,0,96684271,0,0,0,0
1,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.0279,13.9569,10.1345,75.9086,46.7335,2.25669,0.161024,312399,44858,44860,1.00708,0.907789,925.424,1715583,64802,103.838,24.7644,2524,919.729,0,925.439,1828143,181824,12460.6,86.9054,15.3286,57237.2,0.0685312,103.838,3.17668,0,latest,59315,1887899,0,775726,0,3,0
2,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.0279,87.9183,4.63429,7.44744,4.33817,0.155463,0.0222091,104,46,46,1.00708,0.90181,0.468063,2792986,20,119.914,2.57625,3,0.468063,1,0.452461,2096819,192361,10722.4,60.0472,11.4779,57638.8,0.0557413,119.914,3.33735,0,latest,29,1268299,0,636343,1,4,0
3,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.0279,100,0,0,0,0,0,0,0,0,1.00708,0.90181,0,2787335,0,119.915,0,0,0,0,0,2082490,193948,10791.8,60.2271,11.4887,58011.4,0.0556429,119.915,3.34328,0,latest,0,1254678,0,653311,0,3,0
4,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.0279,100,0,0,0,0,0,0,0,0,1.00708,0.90181,0,2800292,0,119.921,0,0,0,0,0,2082454,194319,10793.7,60.2484,11.459,58149.2,0.0555466,119.921,3.34172,0,latest,0,1244690,0,657345,0,3,0
5,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.0279,100,0,0,0,0,0,0,0,0,1.00708,0.90181,0,2820698,0,119.916,0,0,0,0,0,2118037,191828,10705.3,59.9889,11.4896,57585.8,0.0558068,119.916,3.33116,0,latest,0,1282692,0,664422,0,5,0
6,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.0279,100,0,0,0,0,0,0,0,0,1.00708,0.90181,0,2789827,0,119.92,0,0,0,0,0,2084556,193758,10794.5,60.3606,11.5219,57949.7,0.0557115,119.92,3.34355,0,latest,0,1254953,0,657360,0,7,0
7,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.0279,100,0,0,0,0,0,0,0,0,1.00708,0.90181,0,2791500,0,119.918,0,0,0,0,0,2087162,193488,10760.1,60.2262,11.4664,57870,0.0556114,119.918,3.34349,0,latest,0,1241974,0,652195,0,2,0
8,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.0279,96.978,0.441523,2.58046,0.578885,0,0,0,1,1,1.00708,0.901652,0.0156021,2785933,0,119.917,1.8544,2,0.0156021,1,0,2096988,192595,10759.8,60.3324,11.5074,57603.2,0.0558677,119.917,3.34348,0,latest,0,1262513,0,668534,1,0,0
9,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.028,97.8001,0.405007,1.79492,0.386598,0,0,0,1,1,1.00708,0.901495,0.0156021,2792416,0,119.911,1.29786,2,0.0156021,1,0,2101160,192219,10701.5,60.259,11.4586,57501.5,0.0556735,119.911,3.34286,0,latest,0,1243903,0,659624,1,1,0
10,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.028,19.5259,10.8572,69.6169,44.3696,2.50179,0.278409,26323,7358,7358,1.00692,0.960976,67.1359,2711832,5192,119.274,20.3269,86,67.1047,0,67.1359,2062772,194859,11120.6,62.6275,11.9845,58396.3,0.0570701,119.274,3.33684,0,latest,4303,1296745,0,797356,0,2,0
11,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.028,88.0314,4.67052,7.29812,4.1959,1.25189,0.309534,1253,275,275,1.00708,0.970574,0.483665,2830194,259,119.914,2.60696,0,0.483665,1,0.468063,1871188,216793,12278.9,63.8482,12.5733,64591.1,0.0566389,119.914,3.35639,0,latest,30,994256,0,1364397,1,2,0
12,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.028,100,0,0,0,0,0,0,0,0,1.00708,0.970574,0,2791627,0,119.918,0,0,0,0,0,1845207,218942,12244.9,64.453,12.6097,65499.8,0.0559273,119.918,3.34264,0,latest,0,901271,0,1311995,0,0,0
13,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.028,97.9692,0.33419,1.69666,0.454156,0,0,0,1,1,1.00708,0.970417,0.0156021,2793758,0,119.922,1.16538,1,0.0156021,1,0,1843251,219229,12189.2,64.5601,12.582,65587.2,0.0556001,119.922,3.34256,0,latest,0,891265,0,1302910,1,6,0
14,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.028,100,0,0,0,0,0,0,0,0,1.00708,0.970417,0,2788513,0,119.928,0,0,0,0,0,1846398,218791,12181.1,64.4231,12.5557,65480.6,0.0556747,119.928,3.34131,0,latest,0,887519,0,1301914,0,1,0
15,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.028,100,0,0,0,0,0,0,0,0,1.00708,0.970417,0,2791211,0,119.925,0,0,0,0,0,1849941,218373,12163.1,64.395,12.5668,65324.2,0.0556988,119.925,3.34291,0,latest,0,881671,0,1312165,0,1,0
16,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.028,100,0,0,0,0,0,0,0,0,1.00708,0.970417,0,2788627,0,119.918,0,0,0,0,0,1836965,219910,12266,64.5668,12.5858,65804.3,0.0557771,119.918,3.34188,0,latest,0,881133,0,1313280,0,1,0
17,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.028,100,0,0,0,0,0,0,0,0,1.00708,0.970417,0,2791199,0,119.918,0,0,0,0,0,1844201,219240,12229.4,64.5242,12.5756,65536,0.0557808,119.918,3.34534,0,latest,0,888683,0,1311007,0,3,0
18,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.028,100,0,0,0,0,0,0,0,0,1.00708,0.970417,0,2790829,0,119.926,0,0,0,0,0,1842036,219388,12253.4,64.5793,12.6116,65649.5,0.0558524,119.926,3.34181,0,latest,0,895540,0,1316898,0,3,0
19,120,1,1,4,6,10,50,0.75,0,1,25,1,10000,0.1,53.028,100,0,0,0,0,0,0,0,0,1.00708,0.970417,0,2789304,0,119.911,0,0,0,0,0,1848857,218538,12211.2,64.4534,12.5736,65375.7,0.0558769,119.911,3.34279,0,latest,0,896486,0,1311168,0,5,0
0,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3143,0,0,2336045,0,1.84294,0,0,0,3475281,0,124,2778.79,1810.48,113.032,16.2419,4981.52,0.651537,1.84294,0.55782,0,latest,0,0,630087,0,0,0,0
1,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3143,0,0,2755183,0,119.539,0,0,0,1,0,4392907,89326.5,7583.62,46.0193,12.2245,27397.3,0.0848978,119.539,3.26041,0,latest,0,3812054,0,1222403,1,12,0
2,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3143,0,0,2780579,0,119.907,0,0,0,0,0,4482316,90089.4,7093.38,44.434,11.7278,26943.1,0.0787372,119.907,3.34369,0,latest,0,2759772,0,1647503,0,4,0
3,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3143,0,0,2777215,0,119.92,0,0,0,0,0,4617142,87439,7100.27,43.9759,11.5842,26136.9,0.0812025,119.92,3.34543,0,latest,0,3103647,0,1293674,0,9,0
4,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3143,0,0,2776183,0,119.911,0,0,0,0,0,4196700,96165.7,8553.81,47.3591,12.8991,28766.2,0.0889487,119.911,3.34301,0,latest,0,4352892,0,1551854,0,10,0
5,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3143,0,0,2786845,0,119.911,0,0,0,0,0,4310832,93629.4,7741.17,45.8875,12.3684,28031,0.0826788,119.911,3.34021,0,latest,0,3393242,0,1470997,0,10,0
6,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2779061,0,119.908,0,0,0,1,0,4680608,86322.7,6692.45,42.1437,11.1693,25791.2,0.0775283,119.908,3.34699,0,latest,0,2304028,0,1502394,1,4,0
7,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2772592,0,119.919,0,0,0,0,0,4231483,95403.5,8173.43,46.9569,12.9717,28527.8,0.0856722,119.919,3.34423,0,latest,0,4160216,0,1536425,0,11,0
8,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2783175,0,119.919,0,0,0,0,0,4143622,97392.7,8524.37,46.9905,12.7595,29133.7,0.0875258,119.919,3.34295,0,latest,0,4334899,0,1425623,0,14,0
