t,tpcc_warehouse_count,tpcc_warehouse_affinity,c_tag,c_mutex,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_run_for_seconds,c_fs,c_bstar,c_bulk_insert,c_backoff_strategy,c_cm_split,c_cm_update_on,c_cm_period,c_cm_slowpath_threshold,c_su_kwaymerge,c_su_merge,c_su_target_pct,c_zipf_factor,c_backoff,c_hash,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx
3,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12797154501947474412,22.84,1497032,nan,nan,nan,nan,nan,nan,0,0,0,70.55,0.00,0,0.00,0,0,0,nan,0,0.00,96429,0.00,1440162
4,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12797154501947474412,24.29,1592167,nan,nan,nan,nan,nan,nan,0,0,0,68.68,0.00,0,0.00,0,0,0,nan,0,0.00,97488,0.00,1460002
5,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12797154501947474412,25.78,1689748,nan,nan,nan,nan,nan,nan,0,0,0,66.76,0.00,0,0.00,0,0,0,nan,0,0.00,99988,0.00,1495071
6,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12797154501947474412,27.50,1802300,nan,nan,nan,nan,nan,nan,0,0,0,64.55,0.00,0,0.00,0,0,0,nan,0,0.00,115345,0.00,1711058
7,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12797154501947474412,29.19,1913068,nan,nan,nan,nan,nan,nan,0,0,0,62.37,0.00,0,0.00,0,0,0,nan,0,0.00,113488,0.00,1695294
8,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12797154501947474412,30.62,2006517,nan,nan,nan,nan,nan,nan,0,0,0,60.53,0.00,0,0.00,0,0,0,nan,0,0.00,95750,0.00,1429448
9,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,12797154501947474412,32.37,2121463,nan,nan,nan,nan,nan,nan,0,0,0,58.27,0.00,0,0.00,0,0,0,nan,0,0.00,117799,0.00,1763747
0,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5501887882953240785,18.25,1196215,nan,nan,nan,nan,nan,nan,0,0,0,76.47,0.00,0,0.00,0,0,0,nan,0,0.00,1196215,0.00,0
1,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5501887882953240785,20.11,1317651,nan,nan,nan,nan,nan,nan,0,0,0,74.08,0.00,0,0.00,0,0,0,nan,0,0.00,123629,0.00,1876058
2,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5501887882953240785,21.94,1437533,nan,nan,nan,nan,nan,nan,0,0,0,71.72,0.00,0,0.00,0,0,0,nan,0,0.00,122816,0.00,1833030
3,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5501887882953240785,23.60,1546586,nan,nan,nan,nan,nan,nan,0,0,0,69.58,0.00,0,0.00,0,0,0,nan,0,0.00,111761,0.00,1669141
4,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5501887882953240785,25.37,1662379,nan,nan,nan,nan,nan,nan,0,0,0,67.30,0.00,0,0.00,0,0,0,nan,0,0.00,118683,0.00,1777386
5,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5501887882953240785,27.28,1787814,nan,nan,nan,nan,nan,nan,0,0,0,64.83,0.00,0,0.00,0,0,0,nan,0,0.00,128524,0.00,1913209
6,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5501887882953240785,29.00,1900813,nan,nan,nan,nan,nan,nan,0,0,0,62.61,0.00,0,0.00,0,0,0,nan,0,0.00,115773,0.00,1733737
7,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5501887882953240785,30.66,2009166,nan,nan,nan,nan,nan,nan,0,0,0,60.48,0.00,0,0.00,0,0,0,nan,0,0.00,111019,0.00,1656659
8,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5501887882953240785,32.53,2132162,nan,nan,nan,nan,nan,nan,0,0,0,58.06,0.00,0,0.00,0,0,0,nan,0,0.00,126059,0.00,1887166
9,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5501887882953240785,34.36,2251684,nan,nan,nan,nan,nan,nan,0,0,0,55.71,0.00,0,0.00,0,0,0,nan,0,0.00,122461,0.00,1823676
10,100,0,larger64,1,100,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5501887882953240785,36.07,2364091,nan,nan,nan,nan,nan,nan,0,0,0,53.50,0.00,0,0.00,0,0,0,nan,0,0.00,115195,0.00,1723281
0,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,18.25,1196356,nan,nan,nan,nan,nan,nan,0,0,0,76.47,0.00,0,0.00,0,0,0,nan,0,0.00,1196356,0.00,0
1,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,19.52,1279081,nan,nan,nan,nan,nan,nan,0,0,0,74.84,0.00,0,0.00,0,0,0,nan,0,0.00,84049,0.00,1285749
2,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,21.31,1396685,nan,nan,nan,nan,nan,nan,0,0,0,72.53,0.00,0,0.00,0,0,0,nan,0,0.00,120408,0.00,1797705
3,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,22.71,1488409,nan,nan,nan,nan,nan,nan,0,0,0,70.72,0.00,0,0.00,0,0,0,nan,0,0.00,94014,0.00,1405616
4,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,24.12,1580957,nan,nan,nan,nan,nan,nan,0,0,0,68.90,0.00,0,0.00,0,0,0,nan,0,0.00,94845,0.00,1419870
5,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,25.39,1664188,nan,nan,nan,nan,nan,nan,0,0,0,67.27,0.00,0,0.00,0,0,0,nan,0,0.00,85273,0.00,1276553
6,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,27.07,1774319,nan,nan,nan,nan,nan,nan,0,0,0,65.10,0.00,0,0.00,0,0,0,nan,0,0.00,112819,0.00,1674562
7,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,28.54,1870177,nan,nan,nan,nan,nan,nan,0,0,0,63.21,0.00,0,0.00,0,0,0,nan,0,0.00,98235,0.00,1470860
8,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,29.85,1956039,nan,nan,nan,nan,nan,nan,0,0,0,61.53,0.00,0,0.00,0,0,0,nan,0,0.00,87985,0.00,1314642
9,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,31.24,2047600,nan,nan,nan,nan,nan,nan,0,0,0,59.72,0.00,0,0.00,0,0,0,nan,0,0.00,93793,0.00,1398817
0,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,18.24,1195615,nan,nan,nan,nan,nan,nan,0,0,0,76.48,0.00,0,0.00,0,0,0,nan,0,0.00,1195615,0.00,0
1,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,19.89,1303282,nan,nan,nan,nan,nan,nan,0,0,0,74.37,0.00,0,0.00,0,0,0,nan,0,0.00,109498,0.00,1665035
2,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,21.50,1409252,nan,nan,nan,nan,nan,nan,0,0,0,72.28,0.00,0,0.00,0,0,0,nan,0,0.00,108591,0.00,1621331
3,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,23.04,1510009,nan,nan,nan,nan,nan,nan,0,0,0,70.30,0.00,0,0.00,0,0,0,nan,0,0.00,103213,0.00,1544520
4,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,24.55,1609118,nan,nan,nan,nan,nan,nan,0,0,0,68.35,0.00,0,0.00,0,0,0,nan,0,0.00,101590,0.00,1520890
5,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,26.28,1722337,nan,nan,nan,nan,nan,nan,0,0,0,66.12,0.00,0,0.00,0,0,0,nan,0,0.00,115990,0.00,1729292
6,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,28.06,1838661,nan,nan,nan,nan,nan,nan,0,0,0,63.83,0.00,0,0.00,0,0,0,nan,0,0.00,119184,0.00,1774414
7,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,29.66,1944078,nan,nan,nan,nan,nan,nan,0,0,0,61.76,0.00,0,0.00,0,0,0,nan,0,0.00,108027,0.00,1613854
8,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,31.47,2062160,nan,nan,nan,nan,nan,nan,0,0,0,59.44,0.00,0,0.00,0,0,0,nan,0,0.00,120999,0.00,1808831
9,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,33.08,2167830,nan,nan,nan,nan,nan,nan,0,0,0,57.36,0.00,0,0.00,0,0,0,nan,0,0.00,108284,0.00,1626068
10,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,34.76,2278010,nan,nan,nan,nan,nan,nan,0,0,0,55.19,0.00,0,0.00,0,0,0,nan,0,0.00,112866,0.00,1679310
0,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,18.25,1196155,nan,nan,nan,nan,nan,nan,0,0,0,76.47,0.00,0,0.00,0,0,0,nan,0,0.00,1196155,0.00,0
1,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,19.56,1282203,nan,nan,nan,nan,nan,nan,0,0,0,74.78,0.00,0,0.00,0,0,0,nan,0,0.00,87413,0.00,1336860
2,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,20.72,1357625,nan,nan,nan,nan,nan,nan,0,0,0,73.30,0.00,0,0.00,0,0,0,nan,0,0.00,77219,0.00,1146971
3,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,21.92,1436789,nan,nan,nan,nan,nan,nan,0,0,0,71.74,0.00,0,0.00,0,0,0,nan,0,0.00,81111,0.00,1208498
4,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,23.13,1515649,nan,nan,nan,nan,nan,nan,0,0,0,70.19,0.00,0,0.00,0,0,0,nan,0,0.00,80800,0.00,1206121
5,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,24.19,1585220,nan,nan,nan,nan,nan,nan,0,0,0,68.82,0.00,0,0.00,0,0,0,nan,0,0.00,71302,0.00,1067253
6,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,25.44,1667446,nan,nan,nan,nan,nan,nan,0,0,0,67.20,0.00,0,0.00,0,0,0,nan,0,0.00,84260,0.00,1260894
7,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,26.95,1766156,nan,nan,nan,nan,nan,nan,0,0,0,65.26,0.00,0,0.00,0,0,0,nan,0,0.00,101121,0.00,1499456
8,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,28.15,1844686,nan,nan,nan,nan,nan,nan,0,0,0,63.72,0.00,0,0.00,0,0,0,nan,0,0.00,80483,0.00,1205419
9,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2270271010002210016,29.50,1933509,nan,nan,nan,nan,nan,nan,0,0,0,61.97,0.00,0,0.00,0,0,0,nan,0,0.00,91035,0.00,1358862
0,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,18.25,1196192,nan,nan,nan,nan,nan,nan,0,0,0,76.47,0.00,0,0.00,0,0,0,nan,0,0.00,1196192,0.00,0
1,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,19.95,1307424,nan,nan,nan,nan,nan,nan,0,0,0,74.28,0.00,0,0.00,0,0,0,nan,0,0.00,113178,0.00,1718817
2,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,21.69,1421152,nan,nan,nan,nan,nan,nan,0,0,0,72.05,0.00,0,0.00,0,0,0,nan,0,0.00,116540,0.00,1741177
3,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,23.27,1525181,nan,nan,nan,nan,nan,nan,0,0,0,70.00,0.00,0,0.00,0,0,0,nan,0,0.00,106567,0.00,1593086
4,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,24.99,1637935,nan,nan,nan,nan,nan,nan,0,0,0,67.78,0.00,0,0.00,0,0,0,nan,0,0.00,115568,0.00,1729554
5,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,26.64,1745643,nan,nan,nan,nan,nan,nan,0,0,0,65.66,0.00,0,0.00,0,0,0,nan,0,0.00,110336,0.00,1637454
6,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,28.23,1849912,nan,nan,nan,nan,nan,nan,0,0,0,63.61,0.00,0,0.00,0,0,0,nan,0,0.00,106828,0.00,1596795
7,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,29.95,1962614,nan,nan,nan,nan,nan,nan,0,0,0,61.40,0.00,0,0.00,0,0,0,nan,0,0.00,115488,0.00,1724676
8,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,31.69,2076533,nan,nan,nan,nan,nan,nan,0,0,0,59.16,0.00,0,0.00,0,0,0,nan,0,0.00,116731,0.00,1745286
9,100,0,larger64,1,110,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,14146748697140744765,33.37,2187184,nan,nan,nan,nan,nan,nan,0,0,0,56.98,0.00,0,0.00,0,0,0,nan,0,0.00,113362,0.00,1694215
0,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15428225222090257157,18.25,1196267,nan,nan,nan,nan,nan,nan,0,0,0,76.47,0.00,0,0.00,0,0,0,nan,0,0.00,1196267,0.00,0
1,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15428225222090257157,19.86,1301476,nan,nan,nan,nan,nan,nan,0,0,0,74.40,0.00,0,0.00,0,0,0,nan,0,0.00,106972,0.00,1626698
2,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15428225222090257157,21.07,1380663,nan,nan,nan,nan,nan,nan,0,0,0,72.84,0.00,0,0.00,0,0,0,nan,0,0.00,81178,0.00,1210517
3,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15428225222090257157,22.16,1452019,nan,nan,nan,nan,nan,nan,0,0,0,71.44,0.00,0,0.00,0,0,0,nan,0,0.00,73102,0.00,1090291
4,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15428225222090257157,23.59,1545897,nan,nan,nan,nan,nan,nan,0,0,0,69.59,0.00,0,0.00,0,0,0,nan,0,0.00,96193,0.00,1441114
5,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15428225222090257157,24.90,1631678,nan,nan,nan,nan,nan,nan,0,0,0,67.91,0.00,0,0.00,0,0,0,nan,0,0.00,87904,0.00,1315062
6,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15428225222090257157,25.97,1701685,nan,nan,nan,nan,nan,nan,0,0,0,66.53,0.00,0,0.00,0,0,0,nan,0,0.00,71747,0.00,1073733
7,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15428225222090257157,27.43,1797904,nan,nan,nan,nan,nan,nan,0,0,0,64.64,0.00,0,0.00,0,0,0,nan,0,0.00,98588,0.00,1460911
8,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15428225222090257157,28.58,1873004,nan,nan,nan,nan,nan,nan,0,0,0,63.16,0.00,0,0.00,0,0,0,nan,0,0.00,76969,0.00,1153134
9,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15428225222090257157,30.21,1979877,nan,nan,nan,nan,nan,nan,0,0,0,61.06,0.00,0,0.00,0,0,0,nan,0,0.00,109492,0.00,1632930
10,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15428225222090257157,31.44,2060532,nan,nan,nan,nan,nan,nan,0,0,0,59.47,0.00,0,0.00,0,0,0,nan,0,0.00,82636,0.00,1234898
0,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,921745924340382633,18.25,1195799,nan,nan,nan,nan,nan,nan,0,0,0,76.48,0.00,0,0.00,0,0,0,nan,0,0.00,1195799,0.00,0
1,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,921745924340382633,20.00,1310895,nan,nan,nan,nan,nan,nan,0,0,0,74.22,0.00,0,0.00,0,0,0,nan,0,0.00,117119,0.00,1777978
2,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,921745924340382633,21.45,1405584,nan,nan,nan,nan,nan,nan,0,0,0,72.35,0.00,0,0.00,0,0,0,nan,0,0.00,97026,0.00,1451843
3,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,921745924340382633,22.88,1499311,nan,nan,nan,nan,nan,nan,0,0,0,70.51,0.00,0,0.00,0,0,0,nan,0,0.00,96094,0.00,1436660
4,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,921745924340382633,24.62,1613723,nan,nan,nan,nan,nan,nan,0,0,0,68.26,0.00,0,0.00,0,0,0,nan,0,0.00,117190,0.00,1751311
5,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,921745924340382633,26.28,1722099,nan,nan,nan,nan,nan,nan,0,0,0,66.13,0.00,0,0.00,0,0,0,nan,0,0.00,111050,0.00,1659855
6,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,921745924340382633,27.75,1818853,nan,nan,nan,nan,nan,nan,0,0,0,64.22,0.00,0,0.00,0,0,0,nan,0,0.00,99157,0.00,1473493
7,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,921745924340382633,29.03,1902819,nan,nan,nan,nan,nan,nan,0,0,0,62.57,0.00,0,0.00,0,0,0,nan,0,0.00,86015,0.00,1288101
8,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,921745924340382633,30.83,2020761,nan,nan,nan,nan,nan,nan,0,0,0,60.25,0.00,0,0.00,0,0,0,nan,0,0.00,120880,0.00,1803600
9,100,0,larger64,1,120,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,921745924340382633,32.54,2132392,nan,nan,nan,nan,nan,nan,0,0,0,58.06,0.00,0,0.00,0,0,0,nan,0,0.00,114408,0.00,1713775
0,100,0,larger64,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,17700578415881384574,18.26,1196847,nan,nan,nan,nan,nan,nan,0,0,0,76.46,0.00,0,0.00,0,0,0,nan,0,0.00,1196847,0.00,0
1,100,0,larger64,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,17700578415881384574,19.66,1288638,nan,nan,nan,nan,nan,nan,0,0,0,74.65,0.00,0,0.00,0,0,0,nan,0,0.00,93278,0.00,1420535
2,100,0,larger64,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,17700578415881384574,20.60,1349996,nan,nan,nan,nan,nan,nan,0,0,0,73.45,0.00,0,0.00,0,0,0,nan,0,0.00,62847,0.00,937192
3,100,0,larger64,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,17700578415881384574,21.93,1437346,nan,nan,nan,nan,nan,nan,0,0,0,71.73,0.00,0,0.00,0,0,0,nan,0,0.00,89492,0.00,1336680
4,100,0,larger64,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,17700578415881384574,23.07,1511920,nan,nan,nan,nan,nan,nan,0,0,0,70.26,0.00,0,0.00,0,0,0,nan,0,0.00,76406,0.00,1141858
5,100,0,larger64,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,17700578415881384574,24.01,1573823,nan,nan,nan,nan,nan,nan,0,0,0,69.04,0.00,0,0.00,0,0,0,nan,0,0.00,63426,0.00,947685
6,100,0,larger64,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,17700578415881384574,25.03,1640352,nan,nan,nan,nan,nan,nan,0,0,0,67.74,0.00,0,0.00,0,0,0,nan,0,0.00,68194,0.00,1019578
7,100,0,larger64,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,17700578415881384574,26.45,1733185,nan,nan,nan,nan,nan,nan,0,0,0,65.91,0.00,0,0.00,0,0,0,nan,0,0.00,95122,0.00,1416519
8,100,0,larger64,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,17700578415881384574,27.85,1825195,nan,nan,nan,nan,nan,nan,0,0,0,64.10,0.00,0,0.00,0,0,0,nan,0,0.00,94264,0.00,1404116
9,100,0,larger64,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,17700578415881384574,28.87,1892239,nan,nan,nan,nan,nan,nan,0,0,0,62.78,0.00,0,0.00,0,0,0,nan,0,0.00,68675,0.00,1025602
10,100,0,larger64,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,17700578415881384574,30.02,1967099,nan,nan,nan,nan,nan,nan,0,0,0,61.31,0.00,0,0.00,0,0,0,nan,0,0.00,76722,0.00,1145497
0,100,0,larger64,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7329360426352113928,18.26,1196462,nan,nan,nan,nan,nan,nan,0,0,0,76.47,0.00,0,0.00,0,0,0,nan,0,0.00,1196462,0.00,0
1,100,0,larger64,1,128,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7329360426352113928,19.69,1290265,nan,nan,nan,nan,nan,nan,0,0,0,74.62,0.00,0,0.00,0,0,0,nan,0,0.00,95353,0.00,1451338
