t,tpcc_warehouse_count,tpcc_warehouse_affinity,c_tag,c_mutex,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_run_for_seconds,c_fs,c_bstar,c_bulk_insert,c_backoff_strategy,c_cm_split,c_cm_update_on,c_cm_period,c_cm_slowpath_threshold,c_su_kwaymerge,c_su_merge,c_su_target_pct,c_zipf_factor,c_backoff,c_hash,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx
6,100,0,arm,1,100,0,1,1,20,0,6,80,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,12797154501947473920,27.5,1802300,NA,NA,NA,NA,NA,NA,0,0,0,64.55,0,0,0,0,0,0,NA,0,0,115345,0,1711058
6,100,0,arm,1,100,0,1,1,20,0,6,80,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,5501887882953240576,29,1900813,NA,NA,NA,NA,NA,NA,0,0,0,62.61,0,0,0,0,0,0,NA,0,0,115773,0,1733737
6,100,0,arm,1,110,0,1,1,20,0,6,80,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,2270271010002210048,25.44,1667446,NA,NA,NA,NA,NA,NA,0,0,0,67.2,0,0,0,0,0,0,NA,0,0,84260,0,1260894
6,100,0,arm,1,110,0,1,1,20,0,6,80,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,2270271010002210048,27.07,1774319,NA,NA,NA,NA,NA,NA,0,0,0,65.1,0,0,0,0,0,0,NA,0,0,112819,0,1674562
6,100,0,arm,1,110,0,1,1,20,0,6,80,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14146748697140744192,28.06,1838661,NA,NA,NA,NA,NA,NA,0,0,0,63.83,0,0,0,0,0,0,NA,0,0,119184,0,1774414
6,100,0,arm,1,110,0,1,1,20,0,6,80,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14146748697140744192,28.23,1849912,NA,NA,NA,NA,NA,NA,0,0,0,63.61,0,0,0,0,0,0,NA,0,0,106828,0,1596795
6,100,0,arm,1,120,0,1,1,20,0,6,80,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,15428225222090256384,25.97,1701685,NA,NA,NA,NA,NA,NA,0,0,0,66.53,0,0,0,0,0,0,NA,0,0,71747,0,1073733
6,100,0,arm,1,120,0,1,1,20,0,6,80,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,921745924340382592,27.75,1818853,NA,NA,NA,NA,NA,NA,0,0,0,64.22,0,0,0,0,0,0,NA,0,0,99157,0,1473493
6,100,0,arm,1,128,0,1,1,20,0,6,80,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,17700578415881383936,25.03,1640352,NA,NA,NA,NA,NA,NA,0,0,0,67.74,0,0,0,0,0,0,NA,0,0,68194,0,1019578
6,100,0,arm,1,128,0,1,1,20,0,6,80,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,7329360426352113664,27.37,1793657,NA,NA,NA,NA,NA,NA,0,0,0,64.72,0,0,0,0,0,0,NA,0,0,106416,0,1578258
7,100,0,arm,0,1,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16955826858827819008,18.53,1214572,NA,NA,NA,NA,NA,NA,0,0,0,52.22,0,0,0,0,0,0,NA,0,0,2689,0,39332
7,100,0,arm,0,1,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,17981522982825238528,18.51,1212809,NA,NA,NA,NA,NA,NA,0,0,0,52.29,0,0,0,0,0,0,NA,0,0,2650,0,39090
7,100,0,arm,0,8,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,18255723618642147328,20.35,1333956,NA,NA,NA,NA,NA,NA,0,0,0,47.52,0,0,0,0,0,0,NA,0,0,20349,0,303428
7,100,0,arm,0,8,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,610404264664812928,20.36,1334234,NA,NA,NA,NA,NA,NA,0,0,0,47.51,0,0,0,0,0,0,NA,0,0,20279,0,302582
7,100,0,arm,0,10,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16839256047861948416,20.89,1369209,NA,NA,NA,NA,NA,NA,0,0,0,46.14,0,0,0,0,0,0,NA,0,0,25326,0,378284
7,100,0,arm,0,10,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,982913256105324032,20.89,1368743,NA,NA,NA,NA,NA,NA,0,0,0,46.15,0,0,0,0,0,0,NA,0,0,25306,0,378201
7,100,0,arm,0,16,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,5383970002038861824,22.41,1468741,NA,NA,NA,NA,NA,NA,0,0,0,42.22,0,0,0,0,0,0,NA,0,0,39945,0,596485
7,100,0,arm,0,16,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,10556594296580526080,22.43,1470195,NA,NA,NA,NA,NA,NA,0,0,0,42.16,0,0,0,0,0,0,NA,0,0,40079,0,598460
7,100,0,arm,0,20,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,13108246303677327360,23.46,1537670,NA,NA,NA,NA,NA,NA,0,0,0,39.51,0,0,0,0,0,0,NA,0,0,49969,0,746236
7,100,0,arm,0,20,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,17139009688928667648,23.46,1537445,NA,NA,NA,NA,NA,NA,0,0,0,39.52,0,0,0,0,0,0,NA,0,0,49870,0,746331
7,100,0,arm,0,30,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,6138902908148121600,26.07,1708748,NA,NA,NA,NA,NA,NA,0,0,0,32.78,0,0,0,0,0,0,NA,0,0,74657,0,1117132
7,100,0,arm,0,30,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,1861472841047193600,26.1,1710419,NA,NA,NA,NA,NA,NA,0,0,0,32.71,0,0,0,0,0,0,NA,0,0,74832,0,1117387
7,100,0,arm,0,32,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,17797795412947662848,26.58,1741929,NA,NA,NA,NA,NA,NA,0,0,0,31.47,0,0,0,0,0,0,NA,0,0,80145,0,1184413
7,100,0,arm,0,32,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,9806286755515725824,26.61,1743828,NA,NA,NA,NA,NA,NA,0,0,0,31.4,0,0,0,0,0,0,NA,0,0,80520,0,1190664
7,100,0,arm,0,40,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,1439031038538008,28.65,1877347,NA,NA,NA,NA,NA,NA,0,0,0,26.15,0,0,0,0,0,0,NA,0,0,99185,0,1481162
7,100,0,arm,0,40,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,12841627871308783616,28.63,1876586,NA,NA,NA,NA,NA,NA,0,0,0,26.18,0,0,0,0,0,0,NA,0,0,99181,0,1480044
7,100,0,arm,0,48,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,3729810210377931264,30.7,2012255,NA,NA,NA,NA,NA,NA,0,0,0,20.84,0,0,0,0,0,0,NA,0,0,118894,0,1772831
7,100,0,arm,0,48,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,10233722941307920384,30.55,2002132,NA,NA,NA,NA,NA,NA,0,0,0,21.24,0,0,0,0,0,0,NA,0,0,117582,0,1753073
7,100,0,arm,0,50,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,15064559774798467072,31.12,2039785,NA,NA,NA,NA,NA,NA,0,0,0,19.76,0,0,0,0,0,0,NA,0,0,122921,0,1834762
7,100,0,arm,0,50,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,393875098140554240,31.14,2040602,NA,NA,NA,NA,NA,NA,0,0,0,19.72,0,0,0,0,0,0,NA,0,0,123498,0,1842150
7,100,0,arm,0,60,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,10922771426783105024,21.62,1416845,NA,NA,NA,NA,NA,NA,0,0,0,44.26,0,0,0,0,0,0,NA,0,0,32117,0,479926
7,100,0,arm,0,60,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,10687006097577478144,21.5,1409179,NA,NA,NA,NA,NA,NA,0,0,0,44.56,0,0,0,0,0,0,NA,0,0,30654,0,459114
7,100,0,arm,0,64,0,1,1,20,0,6,80,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,12881000004462936064,21.36,1400024,NA,NA,NA,NA,NA,NA,0,0,0,72.46,0,0,0,0,0,0,NA,0,0,29964,0,445374
7,100,0,arm,0,64,0,1,1,20,0,6,80,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14767466100252846080,21.3,1396232,NA,NA,NA,NA,NA,NA,0,0,0,72.54,0,0,0,0,0,0,NA,0,0,28931,0,433589
7,100,0,arm,1,1,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,12326563304216100864,18.48,1211287,NA,NA,NA,NA,NA,NA,0,0,0,52.35,0,0,0,0,0,0,NA,0,0,2260,0,36240
7,100,0,arm,1,1,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,17344152057753204736,18.48,1211346,NA,NA,NA,NA,NA,NA,0,0,0,52.35,0,0,0,0,0,0,NA,0,0,2325,0,36719
7,100,0,arm,1,8,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,2548548602215947264,20.21,1324498,NA,NA,NA,NA,NA,NA,0,0,0,47.9,0,0,0,0,0,0,NA,0,0,18952,0,283019
7,100,0,arm,1,8,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,2045613052937725696,20.24,1326143,NA,NA,NA,NA,NA,NA,0,0,0,47.83,0,0,0,0,0,0,NA,0,0,19076,0,284384
7,100,0,arm,1,10,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,4531117094438553600,20.72,1357612,NA,NA,NA,NA,NA,NA,0,0,0,46.59,0,0,0,0,0,0,NA,0,0,23656,0,353800
7,100,0,arm,1,10,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,9994065645861543936,20.72,1357710,NA,NA,NA,NA,NA,NA,0,0,0,46.59,0,0,0,0,0,0,NA,0,0,23567,0,353773
7,100,0,arm,1,16,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,18307948192651159552,22.19,1454047,NA,NA,NA,NA,NA,NA,0,0,0,42.8,0,0,0,0,0,0,NA,0,0,37634,0,563474
7,100,0,arm,1,16,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,3279963970432093696,22.18,1453449,NA,NA,NA,NA,NA,NA,0,0,0,42.82,0,0,0,0,0,0,NA,0,0,37623,0,561654
7,100,0,arm,1,20,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,7305264731163310080,23.13,1515581,NA,NA,NA,NA,NA,NA,0,0,0,40.38,0,0,0,0,0,0,NA,0,0,46749,0,698186
7,100,0,arm,1,20,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,4312351582583270400,23.19,1519972,NA,NA,NA,NA,NA,NA,0,0,0,40.21,0,0,0,0,0,0,NA,0,0,47211,0,705470
