t,tpcc_warehouse_count,tpcc_warehouse_affinity,c_tag,c_mutex,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_run_for_seconds,c_fs,c_bstar,c_bulk_insert,c_backoff_strategy,c_cm_split,c_cm_update_on,c_cm_period,c_cm_slowpath_threshold,c_su_kwaymerge,c_su_merge,c_su_target_pct,c_zipf_factor,c_backoff,c_hash,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx
8,100,0,arm-ubuntu18,1,30,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6446175612131711725,25.78,1689630,nan,nan,nan,nan,nan,nan,0,0,0,66.77,0.00,0,0.00,0,0,0,nan,0,0.00,63122,0.00,942602
9,100,0,arm-ubuntu18,1,30,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6446175612131711725,26.73,1751680,nan,nan,nan,nan,nan,nan,0,0,0,65.55,0.00,0,0.00,0,0,0,nan,0,0.00,63570,0.00,935201
0,100,0,arm-ubuntu18,1,30,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7780907095004764497,18.26,1196983,nan,nan,nan,nan,nan,nan,0,0,0,76.46,0.00,0,0.00,0,0,0,nan,0,0.00,1196983,0.00,0
1,100,0,arm-ubuntu18,1,30,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7780907095004764497,19.19,1257846,nan,nan,nan,nan,nan,nan,0,0,0,75.26,0.00,0,0.00,0,0,0,nan,0,0.00,61600,0.00,946666
2,100,0,arm-ubuntu18,1,30,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7780907095004764497,20.14,1319842,nan,nan,nan,nan,nan,nan,0,0,0,74.04,0.00,0,0.00,0,0,0,nan,0,0.00,63486,0.00,948282
3,100,0,arm-ubuntu18,1,30,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7780907095004764497,21.08,1381630,nan,nan,nan,nan,nan,nan,0,0,0,72.82,0.00,0,0.00,0,0,0,nan,0,0.00,63351,0.00,945493
4,100,0,arm-ubuntu18,1,30,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7780907095004764497,22.02,1443321,nan,nan,nan,nan,nan,nan,0,0,0,71.61,0.00,0,0.00,0,0,0,nan,0,0.00,63153,0.00,944281
5,100,0,arm-ubuntu18,1,30,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7780907095004764497,22.96,1504720,nan,nan,nan,nan,nan,nan,0,0,0,70.40,0.00,0,0.00,0,0,0,nan,0,0.00,62982,0.00,942652
6,100,0,arm-ubuntu18,1,30,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7780907095004764497,23.90,1566450,nan,nan,nan,nan,nan,nan,0,0,0,69.19,0.00,0,0.00,0,0,0,nan,0,0.00,63201,0.00,942726
7,100,0,arm-ubuntu18,1,30,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7780907095004764497,24.84,1627923,nan,nan,nan,nan,nan,nan,0,0,0,67.98,0.00,0,0.00,0,0,0,nan,0,0.00,63025,0.00,940986
8,100,0,arm-ubuntu18,1,30,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7780907095004764497,25.78,1689424,nan,nan,nan,nan,nan,nan,0,0,0,66.77,0.00,0,0.00,0,0,0,nan,0,0.00,63001,0.00,941925
9,100,0,arm-ubuntu18,1,30,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7780907095004764497,26.72,1751260,nan,nan,nan,nan,nan,nan,0,0,0,65.55,0.00,0,0.00,0,0,0,nan,0,0.00,63372,0.00,933178
0,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,14276186946040029277,18.25,1196000,nan,nan,nan,nan,nan,nan,0,0,0,76.48,0.00,0,0.00,0,0,0,nan,0,0.00,1196000,0.00,0
1,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,14276186946040029277,19.24,1261104,nan,nan,nan,nan,nan,nan,0,0,0,75.19,0.00,0,0.00,0,0,0,nan,0,0.00,65935,0.00,1013938
2,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,14276186946040029277,20.26,1327700,nan,nan,nan,nan,nan,nan,0,0,0,73.88,0.00,0,0.00,0,0,0,nan,0,0.00,68183,0.00,1011382
3,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,14276186946040029277,21.26,1393179,nan,nan,nan,nan,nan,nan,0,0,0,72.60,0.00,0,0.00,0,0,0,nan,0,0.00,67132,0.00,1006676
4,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,14276186946040029277,22.26,1458890,nan,nan,nan,nan,nan,nan,0,0,0,71.30,0.00,0,0.00,0,0,0,nan,0,0.00,67347,0.00,1005579
5,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,14276186946040029277,23.26,1524631,nan,nan,nan,nan,nan,nan,0,0,0,70.01,0.00,0,0.00,0,0,0,nan,0,0.00,67319,0.00,1004648
6,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,14276186946040029277,24.26,1590137,nan,nan,nan,nan,nan,nan,0,0,0,68.72,0.00,0,0.00,0,0,0,nan,0,0.00,67139,0.00,1002623
7,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,14276186946040029277,25.26,1655531,nan,nan,nan,nan,nan,nan,0,0,0,67.44,0.00,0,0.00,0,0,0,nan,0,0.00,67030,0.00,1001709
8,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,14276186946040029277,26.26,1721068,nan,nan,nan,nan,nan,nan,0,0,0,66.15,0.00,0,0.00,0,0,0,nan,0,0.00,67137,0.00,1000220
9,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,14276186946040029277,27.26,1786704,nan,nan,nan,nan,nan,nan,0,0,0,64.86,0.00,0,0.00,0,0,0,nan,0,0.00,67254,0.00,993149
0,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7883407804054669667,18.25,1196050,nan,nan,nan,nan,nan,nan,0,0,0,76.47,0.00,0,0.00,0,0,0,nan,0,0.00,1196050,0.00,0
1,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7883407804054669667,19.24,1260951,nan,nan,nan,nan,nan,nan,0,0,0,75.20,0.00,0,0.00,0,0,0,nan,0,0.00,65729,0.00,1011674
2,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7883407804054669667,20.26,1327515,nan,nan,nan,nan,nan,nan,0,0,0,73.89,0.00,0,0.00,0,0,0,nan,0,0.00,68148,0.00,1012963
3,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7883407804054669667,21.26,1393103,nan,nan,nan,nan,nan,nan,0,0,0,72.60,0.00,0,0.00,0,0,0,nan,0,0.00,67247,0.00,1008479
4,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7883407804054669667,22.26,1459061,nan,nan,nan,nan,nan,nan,0,0,0,71.30,0.00,0,0.00,0,0,0,nan,0,0.00,67585,0.00,1007455
5,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7883407804054669667,23.27,1524939,nan,nan,nan,nan,nan,nan,0,0,0,70.01,0.00,0,0.00,0,0,0,nan,0,0.00,67482,0.00,1007292
6,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7883407804054669667,24.27,1590596,nan,nan,nan,nan,nan,nan,0,0,0,68.71,0.00,0,0.00,0,0,0,nan,0,0.00,67273,0.00,1005177
7,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7883407804054669667,25.27,1656166,nan,nan,nan,nan,nan,nan,0,0,0,67.42,0.00,0,0.00,0,0,0,nan,0,0.00,67213,0.00,1004042
8,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7883407804054669667,26.27,1721817,nan,nan,nan,nan,nan,nan,0,0,0,66.13,0.00,0,0.00,0,0,0,nan,0,0.00,67264,0.00,1002283
9,100,0,arm-ubuntu18,1,32,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7883407804054669667,27.27,1787492,nan,nan,nan,nan,nan,nan,0,0,0,64.84,0.00,0,0.00,0,0,0,nan,0,0.00,67288,0.00,994424
0,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,9454825503008093360,18.27,1197197,nan,nan,nan,nan,nan,nan,0,0,0,76.45,0.00,0,0.00,0,0,0,nan,0,0.00,1197197,0.00,0
1,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,9454825503008093360,19.50,1278086,nan,nan,nan,nan,nan,nan,0,0,0,74.86,0.00,0,0.00,0,0,0,nan,0,0.00,82147,0.00,1251909
2,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,9454825503008093360,20.75,1360130,nan,nan,nan,nan,nan,nan,0,0,0,73.25,0.00,0,0.00,0,0,0,nan,0,0.00,83994,0.00,1253073
3,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,9454825503008093360,22.00,1441604,nan,nan,nan,nan,nan,nan,0,0,0,71.64,0.00,0,0.00,0,0,0,nan,0,0.00,83500,0.00,1248091
4,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,9454825503008093360,23.24,1523049,nan,nan,nan,nan,nan,nan,0,0,0,70.04,0.00,0,0.00,0,0,0,nan,0,0.00,83438,0.00,1247195
5,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,9454825503008093360,24.48,1604126,nan,nan,nan,nan,nan,nan,0,0,0,68.45,0.00,0,0.00,0,0,0,nan,0,0.00,83081,0.00,1243996
6,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,9454825503008093360,25.72,1685351,nan,nan,nan,nan,nan,nan,0,0,0,66.85,0.00,0,0.00,0,0,0,nan,0,0.00,83246,0.00,1244668
7,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,9454825503008093360,26.96,1766778,nan,nan,nan,nan,nan,nan,0,0,0,65.25,0.00,0,0.00,0,0,0,nan,0,0.00,83430,0.00,1231518
8,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,9454825503008093360,28.19,1847734,nan,nan,nan,nan,nan,nan,0,0,0,63.66,0.00,0,0.00,0,0,0,nan,0,0.00,82942,0.00,1240261
9,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,9454825503008093360,29.43,1928765,nan,nan,nan,nan,nan,nan,0,0,0,62.06,0.00,0,0.00,0,0,0,nan,0,0.00,83022,0.00,1239832
0,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,441614751812856383,18.25,1196079,nan,nan,nan,nan,nan,nan,0,0,0,76.47,0.00,0,0.00,0,0,0,nan,0,0.00,1196079,0.00,0
1,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,441614751812856383,19.48,1276914,nan,nan,nan,nan,nan,nan,0,0,0,74.88,0.00,0,0.00,0,0,0,nan,0,0.00,82075,0.00,1254025
2,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,441614751812856383,20.74,1359303,nan,nan,nan,nan,nan,nan,0,0,0,73.26,0.00,0,0.00,0,0,0,nan,0,0.00,84369,0.00,1260536
3,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,441614751812856383,21.99,1441432,nan,nan,nan,nan,nan,nan,0,0,0,71.65,0.00,0,0.00,0,0,0,nan,0,0.00,84152,0.00,1257354
4,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,441614751812856383,23.24,1523338,nan,nan,nan,nan,nan,nan,0,0,0,70.04,0.00,0,0.00,0,0,0,nan,0,0.00,83914,0.00,1254154
5,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,441614751812856383,24.49,1605071,nan,nan,nan,nan,nan,nan,0,0,0,68.43,0.00,0,0.00,0,0,0,nan,0,0.00,83754,0.00,1253508
6,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,441614751812856383,25.74,1686864,nan,nan,nan,nan,nan,nan,0,0,0,66.82,0.00,0,0.00,0,0,0,nan,0,0.00,83859,0.00,1253845
7,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,441614751812856383,26.99,1768833,nan,nan,nan,nan,nan,nan,0,0,0,65.21,0.00,0,0.00,0,0,0,nan,0,0.00,83954,0.00,1239929
8,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,441614751812856383,28.24,1850800,nan,nan,nan,nan,nan,nan,0,0,0,63.60,0.00,0,0.00,0,0,0,nan,0,0.00,83971,0.00,1252652
9,100,0,arm-ubuntu18,1,40,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,441614751812856383,29.49,1932621,nan,nan,nan,nan,nan,nan,0,0,0,61.99,0.00,0,0.00,0,0,0,nan,0,0.00,83832,0.00,1251310
0,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10420553602892877609,18.24,1195644,nan,nan,nan,nan,nan,nan,0,0,0,76.48,0.00,0,0.00,0,0,0,nan,0,0.00,1195644,0.00,0
1,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10420553602892877609,19.71,1291633,nan,nan,nan,nan,nan,nan,0,0,0,74.59,0.00,0,0.00,0,0,0,nan,0,0.00,97599,0.00,1481235
2,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10420553602892877609,21.18,1388271,nan,nan,nan,nan,nan,nan,0,0,0,72.69,0.00,0,0.00,0,0,0,nan,0,0.00,98986,0.00,1478231
3,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10420553602892877609,22.66,1484796,nan,nan,nan,nan,nan,nan,0,0,0,70.79,0.00,0,0.00,0,0,0,nan,0,0.00,98870,0.00,1477758
4,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10420553602892877609,24.12,1580969,nan,nan,nan,nan,nan,nan,0,0,0,68.90,0.00,0,0.00,0,0,0,nan,0,0.00,98589,0.00,1472277
5,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10420553602892877609,25.59,1677233,nan,nan,nan,nan,nan,nan,0,0,0,67.01,0.00,0,0.00,0,0,0,nan,0,0.00,98613,0.00,1474048
6,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10420553602892877609,27.06,1773131,nan,nan,nan,nan,nan,nan,0,0,0,65.12,0.00,0,0.00,0,0,0,nan,0,0.00,98263,0.00,1454940
7,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10420553602892877609,28.52,1869281,nan,nan,nan,nan,nan,nan,0,0,0,63.23,0.00,0,0.00,0,0,0,nan,0,0.00,98524,0.00,1469849
8,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10420553602892877609,29.99,1965266,nan,nan,nan,nan,nan,nan,0,0,0,61.34,0.00,0,0.00,0,0,0,nan,0,0.00,98362,0.00,1468116
9,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10420553602892877609,31.46,2061443,nan,nan,nan,nan,nan,nan,0,0,0,59.45,0.00,0,0.00,0,0,0,nan,0,0.00,98523,0.00,1467456
0,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6705164127558563722,18.24,1195574,nan,nan,nan,nan,nan,nan,0,0,0,76.48,0.00,0,0.00,0,0,0,nan,0,0.00,1195574,0.00,0
1,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6705164127558563722,19.72,1292613,nan,nan,nan,nan,nan,nan,0,0,0,74.57,0.00,0,0.00,0,0,0,nan,0,0.00,98642,0.00,1500416
2,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6705164127558563722,21.22,1390409,nan,nan,nan,nan,nan,nan,0,0,0,72.65,0.00,0,0.00,0,0,0,nan,0,0.00,100165,0.00,1498379
3,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6705164127558563722,22.71,1488284,nan,nan,nan,nan,nan,nan,0,0,0,70.73,0.00,0,0.00,0,0,0,nan,0,0.00,100304,0.00,1499513
4,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6705164127558563722,24.20,1586042,nan,nan,nan,nan,nan,nan,0,0,0,68.80,0.00,0,0.00,0,0,0,nan,0,0.00,100166,0.00,1496736
5,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6705164127558563722,25.69,1683783,nan,nan,nan,nan,nan,nan,0,0,0,66.88,0.00,0,0.00,0,0,0,nan,0,0.00,100150,0.00,1495983
6,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6705164127558563722,27.18,1781143,nan,nan,nan,nan,nan,nan,0,0,0,64.97,0.00,0,0.00,0,0,0,nan,0,0.00,99761,0.00,1475162
7,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6705164127558563722,28.67,1878913,nan,nan,nan,nan,nan,nan,0,0,0,63.04,0.00,0,0.00,0,0,0,nan,0,0.00,100152,0.00,1493576
8,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6705164127558563722,30.16,1976592,nan,nan,nan,nan,nan,nan,0,0,0,61.12,0.00,0,0.00,0,0,0,nan,0,0.00,100101,0.00,1492468
9,100,0,arm-ubuntu18,1,48,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6705164127558563722,31.65,2074196,nan,nan,nan,nan,nan,nan,0,0,0,59.20,0.00,0,0.00,0,0,0,nan,0,0.00,100023,0.00,1492417
0,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,307387345222470626,18.25,1195972,nan,nan,nan,nan,nan,nan,0,0,0,76.48,0.00,0,0.00,0,0,0,nan,0,0.00,1195972,0.00,0
1,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,307387345222470626,19.75,1294107,nan,nan,nan,nan,nan,nan,0,0,0,74.55,0.00,0,0.00,0,0,0,nan,0,0.00,99785,0.00,1516643
2,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,307387345222470626,21.26,1393126,nan,nan,nan,nan,nan,nan,0,0,0,72.60,0.00,0,0.00,0,0,0,nan,0,0.00,101419,0.00,1516648
3,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,307387345222470626,22.77,1491969,nan,nan,nan,nan,nan,nan,0,0,0,70.65,0.00,0,0.00,0,0,0,nan,0,0.00,101315,0.00,1513525
4,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,307387345222470626,24.27,1590735,nan,nan,nan,nan,nan,nan,0,0,0,68.71,0.00,0,0.00,0,0,0,nan,0,0.00,101153,0.00,1511740
5,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,307387345222470626,25.78,1689316,nan,nan,nan,nan,nan,nan,0,0,0,66.77,0.00,0,0.00,0,0,0,nan,0,0.00,101024,0.00,1511328
6,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,307387345222470626,27.28,1788015,nan,nan,nan,nan,nan,nan,0,0,0,64.83,0.00,0,0.00,0,0,0,nan,0,0.00,101134,0.00,1497216
7,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,307387345222470626,28.79,1886722,nan,nan,nan,nan,nan,nan,0,0,0,62.89,0.00,0,0.00,0,0,0,nan,0,0.00,101120,0.00,1509859
8,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,307387345222470626,30.30,1985597,nan,nan,nan,nan,nan,nan,0,0,0,60.94,0.00,0,0.00,0,0,0,nan,0,0.00,101307,0.00,1512872
9,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,307387345222470626,31.80,2084120,nan,nan,nan,nan,nan,nan,0,0,0,59.01,0.00,0,0.00,0,0,0,nan,0,0.00,100950,0.00,1507894
0,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17337081788761231164,18.26,1196657,nan,nan,nan,nan,nan,nan,0,0,0,76.46,0.00,0,0.00,0,0,0,nan,0,0.00,1196657,0.00,0
1,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17337081788761231164,19.80,1297345,nan,nan,nan,nan,nan,nan,0,0,0,74.48,0.00,0,0.00,0,0,0,nan,0,0.00,102396,0.00,1557860
2,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17337081788761231164,21.36,1399729,nan,nan,nan,nan,nan,nan,0,0,0,72.47,0.00,0,0.00,0,0,0,nan,0,0.00,104874,0.00,1565774
3,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17337081788761231164,22.91,1501620,nan,nan,nan,nan,nan,nan,0,0,0,70.46,0.00,0,0.00,0,0,0,nan,0,0.00,104455,0.00,1561224
4,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17337081788761231164,24.47,1603571,nan,nan,nan,nan,nan,nan,0,0,0,68.46,0.00,0,0.00,0,0,0,nan,0,0.00,104424,0.00,1560395
5,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17337081788761231164,26.02,1705451,nan,nan,nan,nan,nan,nan,0,0,0,66.45,0.00,0,0.00,0,0,0,nan,0,0.00,104405,0.00,1561807
6,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17337081788761231164,27.57,1806973,nan,nan,nan,nan,nan,nan,0,0,0,64.46,0.00,0,0.00,0,0,0,nan,0,0.00,104035,0.00,1541124
