t,c_hash,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,cm_split_succ_counter,cm_split_fail_counter,cm_merge_succ_counter,cm_merge_fail_counter,su_merge_partial_counter,su_merge_full_counter,dt_researchy_0,dt_researchy_1,dt_researchy_2,dt_researchy_3,dt_researchy_4,dt_researchy_5,dt_researchy_6,dt_researchy_7,dt_researchy_8,dt_researchy_9
9,2270271010002210016,2,customer,0,27,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2270271010002210016,1,district,0,40542572,0,19724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2270271010002210016,0,warehouse,0,36134899,0,161449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453043781,273368
0,14146748697140744765,10,stock,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,8,orderline,0,0,11521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,7,order_wdc,0,0,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,6,order,0,0,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,5,neworder,0,0,5692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,4,history,0,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,3,customerwdl,0,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,2,customer,0,0,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,1,district,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,0,warehouse,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236451434,445331
1,14146748697140744765,10,stock,0,16611,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,8,orderline,0,91518,223735,3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,7,order_wdc,0,0,77,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,6,order,0,59221,9299,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,5,neworder,0,0,776,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,4,history,0,0,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,2,customer,0,37,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,1,district,0,24948794,0,26419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,0,warehouse,0,19048856,0,112301,2,1,0,0,0,0,0,0,0,0,0,0,0,0,439291799,309437
2,14146748697140744765,10,stock,0,54092,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,8,orderline,0,63934,15270,3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,7,order_wdc,0,0,67,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,6,order,0,42510,1535,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,5,neworder,0,0,12214,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,4,history,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,2,customer,0,28,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,1,district,0,38988644,0,25518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,0,warehouse,0,12151073,0,88337,2,1,0,0,0,0,0,0,0,0,0,0,0,0,454061416,268904
3,14146748697140744765,10,stock,0,5616,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,8,orderline,0,47210,248180,3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,7,order_wdc,0,0,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,6,order,0,200573,135865,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,5,neworder,0,0,69265,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,4,history,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,2,customer,0,32,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,1,district,0,34662835,0,24545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,0,warehouse,0,25229994,0,48168,2,0,0,0,0,0,0,0,0,0,0,0,0,0,468345106,195138
4,14146748697140744765,10,stock,0,45721,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,8,orderline,0,175644,71400,3497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,7,order_wdc,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,6,order,0,113832,868,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,5,neworder,0,0,45362,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,4,history,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,2,customer,0,26,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,1,district,0,29144424,0,22385,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,0,warehouse,0,30022900,0,33809,2,0,0,0,0,0,0,0,0,0,0,0,0,0,461777007,166147
5,14146748697140744765,10,stock,0,28004,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,8,orderline,0,51428,470400,3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,7,order_wdc,0,0,904,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,6,order,0,31524,15061,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,5,neworder,0,0,24545,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,4,history,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,2,customer,0,27,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,1,district,0,17186931,0,25024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,0,warehouse,0,19034664,0,23585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431997197,153956
6,14146748697140744765,10,stock,0,8986,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,8,orderline,0,67023,381054,3926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,7,order_wdc,0,0,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,6,order,0,7683,15266,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,5,neworder,0,0,74392,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,4,history,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,2,customer,0,41,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,1,district,0,17534815,0,24110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,0,warehouse,0,10914996,0,23781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416010336,160576
7,14146748697140744765,10,stock,0,65757,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,8,orderline,0,64417,420231,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,7,order_wdc,0,0,3145,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,6,order,0,128251,3515,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,5,neworder,0,0,149144,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,4,history,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,2,customer,0,41,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,1,district,0,29392431,0,20130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,0,warehouse,0,18403321,0,21426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,446100261,144964
8,14146748697140744765,10,stock,0,29689,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,8,orderline,0,128191,459354,4003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,7,order_wdc,0,0,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,6,order,0,298726,33585,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,5,neworder,0,0,1751,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,4,history,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,2,customer,0,33,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,1,district,0,13415694,0,22047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,0,warehouse,0,8874499,0,23575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405700063,145716
9,14146748697140744765,10,stock,0,3811,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,8,orderline,0,89606,675943,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,7,order_wdc,0,0,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,6,order,0,24018,123,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,5,neworder,0,0,58079,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,4,history,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,2,customer,0,39,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,1,district,0,18018112,0,18933,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,0,warehouse,0,27704240,0,21510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441928560,130144
10,14146748697140744765,10,stock,0,189730,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14146748697140744765,8,orderline,0,128953,74005,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14146748697140744765,7,order_wdc,0,0,10748,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14146748697140744765,6,order,0,20595,129,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14146748697140744765,5,neworder,0,0,16870,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14146748697140744765,4,history,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14146748697140744765,2,customer,0,6448,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14146748697140744765,1,district,0,28595672,0,18784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14146748697140744765,0,warehouse,0,11861228,0,22362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434061298,137353
0,2270271010002210016,10,stock,0,0,4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2270271010002210016,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2270271010002210016,8,orderline,0,0,8257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2270271010002210016,7,order_wdc,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2270271010002210016,6,order,0,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2270271010002210016,5,neworder,0,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2270271010002210016,4,history,0,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2270271010002210016,3,customerwdl,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2270271010002210016,2,customer,0,0,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2270271010002210016,1,district,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2270271010002210016,0,warehouse,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236627155,432060
1,2270271010002210016,10,stock,0,6443,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2270271010002210016,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2270271010002210016,8,orderline,0,46666,94865,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2270271010002210016,7,order_wdc,0,0,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2270271010002210016,6,order,0,42645,2755,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2270271010002210016,5,neworder,0,0,3665,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2270271010002210016,4,history,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2270271010002210016,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2270271010002210016,2,customer,0,37,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2270271010002210016,1,district,0,38157041,0,22771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2270271010002210016,0,warehouse,0,40289935,0,145049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439723075,311689
2,2270271010002210016,10,stock,0,48126,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2270271010002210016,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2270271010002210016,8,orderline,0,80025,79024,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2270271010002210016,7,order_wdc,0,0,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2270271010002210016,6,order,0,65812,47854,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2270271010002210016,5,neworder,0,0,6743,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2270271010002210016,4,history,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2270271010002210016,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2270271010002210016,2,customer,0,30,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2270271010002210016,1,district,0,57499102,0,19569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2270271010002210016,0,warehouse,0,43670978,0,126439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471714167,265515
3,2270271010002210016,10,stock,0,24760,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2270271010002210016,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2270271010002210016,8,orderline,0,11142,67749,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2270271010002210016,7,order_wdc,0,0,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2270271010002210016,6,order,0,1416,18751,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2270271010002210016,5,neworder,0,0,44659,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2270271010002210016,4,history,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2270271010002210016,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2270271010002210016,2,customer,0,28,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2270271010002210016,1,district,0,33857180,0,19815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2270271010002210016,0,warehouse,0,54169552,0,124632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432878980,263842
4,2270271010002210016,10,stock,0,9768,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2270271010002210016,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2270271010002210016,8,orderline,0,68076,229556,2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2270271010002210016,7,order_wdc,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2270271010002210016,6,order,0,10057,15648,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2270271010002210016,5,neworder,0,0,79262,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2270271010002210016,4,history,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2270271010002210016,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2270271010002210016,2,customer,0,26,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2270271010002210016,1,district,0,61174207,0,20405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2270271010002210016,0,warehouse,0,31295656,0,132842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470104551,274506
5,2270271010002210016,10,stock,0,163528,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2270271010002210016,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2270271010002210016,8,orderline,0,117667,87074,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2270271010002210016,7,order_wdc,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2270271010002210016,6,order,0,53310,2979,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2270271010002210016,5,neworder,0,0,5055,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2270271010002210016,4,history,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2270271010002210016,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2270271010002210016,2,customer,0,25,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2270271010002210016,1,district,0,53730908,0,17427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2270271010002210016,0,warehouse,0,50835792,0,112978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461359887,236871
6,2270271010002210016,10,stock,0,12892,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2270271010002210016,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2270271010002210016,8,orderline,0,45091,387281,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2270271010002210016,7,order_wdc,0,0,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2270271010002210016,6,order,0,65679,12456,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2270271010002210016,5,neworder,0,0,65325,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2270271010002210016,4,history,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2270271010002210016,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2270271010002210016,2,customer,0,31,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2270271010002210016,1,district,0,28212566,0,21484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2270271010002210016,0,warehouse,0,60072737,0,137941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439471383,285351
7,2270271010002210016,10,stock,0,29936,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2270271010002210016,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2270271010002210016,8,orderline,0,39142,118626,3417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2270271010002210016,7,order_wdc,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2270271010002210016,6,order,0,30693,9325,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2270271010002210016,5,neworder,0,0,76415,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2270271010002210016,4,history,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2270271010002210016,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2270271010002210016,2,customer,0,37,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2270271010002210016,1,district,0,22135558,0,24776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2270271010002210016,0,warehouse,0,37090339,0,159530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418319920,338154
8,2270271010002210016,10,stock,0,11754,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2270271010002210016,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2270271010002210016,8,orderline,0,86832,93115,2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2270271010002210016,7,order_wdc,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2270271010002210016,6,order,0,438614,15354,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2270271010002210016,5,neworder,0,0,8380,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2270271010002210016,4,history,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2270271010002210016,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2270271010002210016,2,customer,0,1973,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2270271010002210016,1,district,0,39524269,0,20285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2270271010002210016,0,warehouse,0,55624028,0,132191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454013773,272985
9,2270271010002210016,10,stock,0,31748,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2270271010002210016,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2270271010002210016,8,orderline,0,88185,67918,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2270271010002210016,7,order_wdc,0,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2270271010002210016,6,order,0,33439,72139,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2270271010002210016,5,neworder,0,0,126947,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2270271010002210016,4,history,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2270271010002210016,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2270271010002210016,2,customer,0,23,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2270271010002210016,1,district,0,54486541,0,23109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2270271010002210016,0,warehouse,0,21020979,0,147757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457119602,304027
0,14146748697140744765,10,stock,0,0,5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,8,orderline,0,0,9059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,7,order_wdc,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,6,order,0,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,5,neworder,0,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,4,history,0,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,3,customerwdl,0,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
