t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_su_merge,c_bstar,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,tpcc_warehouse_count,tpcc_warehouse_affinity,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_researchy_0,dt_researchy_1,dt_researchy_2,dt_researchy_3,dt_researchy_4,dt_researchy_5,dt_researchy_6,dt_researchy_7,dt_researchy_8,dt_researchy_9,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,cm_split_succ_counter,cm_split_fail_counter,cm_merge_succ_counter,cm_merge_fail_counter,su_merge_partial_counter,su_merge_full_counter
68,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,118.281,7751685,100,0,0,0,0,0,0,0,0,49.1761,0,0,0,23222502,0,0,119.893,0,0,0,97760,0,1443560,261194,79670,1027.88,407.098,83422.3,0.305022,119.893,3.13099,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,276,70,0,0,0,0,0,0
68,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,118.281,7751685,100,0,0,0,0,0,0,0,0,49.1761,0,0,0,23222502,0,0,119.893,0,0,0,97760,0,1443560,261194,79670,1027.88,407.098,83422.3,0.305022,119.893,3.13099,0,0,0,0,0,0,0,0,0,0,1,district,0,28048,0,22900,0,0,0,0,0,0
68,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,118.281,7751685,100,0,0,0,0,0,0,0,0,49.1761,0,0,0,23222502,0,0,119.893,0,0,0,97760,0,1443560,261194,79670,1027.88,407.098,83422.3,0.305022,119.893,3.13099,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,10182193,0,2364109,0,0,0,0,0,0
68,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,118.281,7751685,100,0,0,0,0,0,0,0,0,49.1761,0,0,0,23222502,0,0,119.893,0,0,0,97760,0,1443560,261194,79670,1027.88,407.098,83422.3,0.305022,119.893,3.13099,0,0,0,0,0,0,0,0,0,0,2,customer,0,17,0,9,0,0,0,0,0,0
68,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,118.281,7751685,100,0,0,0,0,0,0,0,0,49.1761,0,0,0,23222502,0,0,119.893,0,0,0,97760,0,1443560,261194,79670,1027.88,407.098,83422.3,0.305022,119.893,3.13099,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
68,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,118.281,7751685,100,0,0,0,0,0,0,0,0,49.1761,0,0,0,23222502,0,0,119.893,0,0,0,97760,0,1443560,261194,79670,1027.88,407.098,83422.3,0.305022,119.893,3.13099,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
69,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,119.753,7848124,100,0,0,0,0,0,0,0,0,48.5438,0,0,0,23189696,0,0,119.894,0,0,0,98294,0,1446424,260353,79794.2,1028.67,407.729,83262.2,0.306484,119.894,3.12691,0,0,0,0,0,0,0,0,0,0,10,stock,0,148,0,279,0,0,0,0,0,0
69,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,119.753,7848124,100,0,0,0,0,0,0,0,0,48.5438,0,0,0,23189696,0,0,119.894,0,0,0,98294,0,1446424,260353,79794.2,1028.67,407.729,83262.2,0.306484,119.894,3.12691,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
69,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,119.753,7848124,100,0,0,0,0,0,0,0,0,48.5438,0,0,0,23189696,0,0,119.894,0,0,0,98294,0,1446424,260353,79794.2,1028.67,407.729,83262.2,0.306484,119.894,3.12691,0,0,0,0,0,0,0,0,0,0,8,orderline,0,5728,6756,5,0,0,0,0,0,0
69,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,119.753,7848124,100,0,0,0,0,0,0,0,0,48.5438,0,0,0,23189696,0,0,119.894,0,0,0,98294,0,1446424,260353,79794.2,1028.67,407.729,83262.2,0.306484,119.894,3.12691,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,5,0,0,0,0,0,0,0
69,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,119.753,7848124,100,0,0,0,0,0,0,0,0,48.5438,0,0,0,23189696,0,0,119.894,0,0,0,98294,0,1446424,260353,79794.2,1028.67,407.729,83262.2,0.306484,119.894,3.12691,0,0,0,0,0,0,0,0,0,0,6,order,0,64,57,53,0,0,0,0,0,0
69,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,119.753,7848124,100,0,0,0,0,0,0,0,0,48.5438,0,0,0,23189696,0,0,119.894,0,0,0,98294,0,1446424,260353,79794.2,1028.67,407.729,83262.2,0.306484,119.894,3.12691,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,236,94,0,0,0,0,0,0
69,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,119.753,7848124,100,0,0,0,0,0,0,0,0,48.5438,0,0,0,23189696,0,0,119.894,0,0,0,98294,0,1446424,260353,79794.2,1028.67,407.729,83262.2,0.306484,119.894,3.12691,0,0,0,0,0,0,0,0,0,0,1,district,0,28751,0,23161,0,0,0,0,0,0
69,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,119.753,7848124,100,0,0,0,0,0,0,0,0,48.5438,0,0,0,23189696,0,0,119.894,0,0,0,98294,0,1446424,260353,79794.2,1028.67,407.729,83262.2,0.306484,119.894,3.12691,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,10154164,0,2379710,0,0,0,0,0,0
69,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,119.753,7848124,100,0,0,0,0,0,0,0,0,48.5438,0,0,0,23189696,0,0,119.894,0,0,0,98294,0,1446424,260353,79794.2,1028.67,407.729,83262.2,0.306484,119.894,3.12691,0,0,0,0,0,0,0,0,0,0,2,customer,0,16,0,11,0,0,0,0,0,0
69,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,119.753,7848124,100,0,0,0,0,0,0,0,0,48.5438,0,0,0,23189696,0,0,119.894,0,0,0,98294,0,1446424,260353,79794.2,1028.67,407.729,83262.2,0.306484,119.894,3.12691,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
69,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,119.753,7848124,100,0,0,0,0,0,0,0,0,48.5438,0,0,0,23189696,0,0,119.894,0,0,0,98294,0,1446424,260353,79794.2,1028.67,407.729,83262.2,0.306484,119.894,3.12691,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
70,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,121.22,7944271,100,0,0,0,0,0,0,0,0,47.9134,0,0,0,23155626,0,0,119.884,0,0,0,98018,0,1448362,259699,79830.8,1029.9,408.112,83144.5,0.307397,119.884,3.12347,0,0,0,0,0,0,0,0,0,0,10,stock,0,124,0,297,0,0,0,0,0,0
70,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,121.22,7944271,100,0,0,0,0,0,0,0,0,47.9134,0,0,0,23155626,0,0,119.884,0,0,0,98018,0,1448362,259699,79830.8,1029.9,408.112,83144.5,0.307397,119.884,3.12347,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
70,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,121.22,7944271,100,0,0,0,0,0,0,0,0,47.9134,0,0,0,23155626,0,0,119.884,0,0,0,98018,0,1448362,259699,79830.8,1029.9,408.112,83144.5,0.307397,119.884,3.12347,0,0,0,0,0,0,0,0,0,0,8,orderline,0,4269,7055,12,0,0,0,0,0,0
70,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,121.22,7944271,100,0,0,0,0,0,0,0,0,47.9134,0,0,0,23155626,0,0,119.884,0,0,0,98018,0,1448362,259699,79830.8,1029.9,408.112,83144.5,0.307397,119.884,3.12347,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,6,0,0,0,0,0,0,0
70,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,121.22,7944271,100,0,0,0,0,0,0,0,0,47.9134,0,0,0,23155626,0,0,119.884,0,0,0,98018,0,1448362,259699,79830.8,1029.9,408.112,83144.5,0.307397,119.884,3.12347,0,0,0,0,0,0,0,0,0,0,6,order,0,35,47,42,0,0,0,0,0,0
70,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,121.22,7944271,100,0,0,0,0,0,0,0,0,47.9134,0,0,0,23155626,0,0,119.884,0,0,0,98018,0,1448362,259699,79830.8,1029.9,408.112,83144.5,0.307397,119.884,3.12347,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,263,60,0,0,0,0,0,0
70,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,121.22,7944271,100,0,0,0,0,0,0,0,0,47.9134,0,0,0,23155626,0,0,119.884,0,0,0,98018,0,1448362,259699,79830.8,1029.9,408.112,83144.5,0.307397,119.884,3.12347,0,0,0,0,0,0,0,0,0,0,1,district,0,28680,0,22989,0,0,0,0,0,0
70,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,121.22,7944271,100,0,0,0,0,0,0,0,0,47.9134,0,0,0,23155626,0,0,119.884,0,0,0,98018,0,1448362,259699,79830.8,1029.9,408.112,83144.5,0.307397,119.884,3.12347,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,10118531,0,2378514,0,0,0,0,0,0
70,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,121.22,7944271,100,0,0,0,0,0,0,0,0,47.9134,0,0,0,23155626,0,0,119.884,0,0,0,98018,0,1448362,259699,79830.8,1029.9,408.112,83144.5,0.307397,119.884,3.12347,0,0,0,0,0,0,0,0,0,0,2,customer,0,9,0,4,0,0,0,0,0,0
70,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,121.22,7944271,100,0,0,0,0,0,0,0,0,47.9134,0,0,0,23155626,0,0,119.884,0,0,0,98018,0,1448362,259699,79830.8,1029.9,408.112,83144.5,0.307397,119.884,3.12347,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
70,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,121.22,7944271,100,0,0,0,0,0,0,0,0,47.9134,0,0,0,23155626,0,0,119.884,0,0,0,98018,0,1448362,259699,79830.8,1029.9,408.112,83144.5,0.307397,119.884,3.12347,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
71,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,122.686,8040334,100,0,0,0,0,0,0,0,0,47.2836,0,0,0,23165498,0,0,119.892,0,0,0,97927,0,1448351,259605,79781.7,1029.3,408.036,83163.8,0.307319,119.892,3.12161,0,0,0,0,0,0,0,0,0,0,10,stock,0,123,0,318,0,0,0,0,0,0
71,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,122.686,8040334,100,0,0,0,0,0,0,0,0,47.2836,0,0,0,23165498,0,0,119.892,0,0,0,97927,0,1448351,259605,79781.7,1029.3,408.036,83163.8,0.307319,119.892,3.12161,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
71,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,122.686,8040334,100,0,0,0,0,0,0,0,0,47.2836,0,0,0,23165498,0,0,119.892,0,0,0,97927,0,1448351,259605,79781.7,1029.3,408.036,83163.8,0.307319,119.892,3.12161,0,0,0,0,0,0,0,0,0,0,8,orderline,0,4987,7057,10,0,0,0,0,0,0
71,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,122.686,8040334,100,0,0,0,0,0,0,0,0,47.2836,0,0,0,23165498,0,0,119.892,0,0,0,97927,0,1448351,259605,79781.7,1029.3,408.036,83163.8,0.307319,119.892,3.12161,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,7,1,0,0,0,0,0,0
71,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,122.686,8040334,100,0,0,0,0,0,0,0,0,47.2836,0,0,0,23165498,0,0,119.892,0,0,0,97927,0,1448351,259605,79781.7,1029.3,408.036,83163.8,0.307319,119.892,3.12161,0,0,0,0,0,0,0,0,0,0,6,order,0,44,64,49,0,0,0,0,0,0
71,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,122.686,8040334,100,0,0,0,0,0,0,0,0,47.2836,0,0,0,23165498,0,0,119.892,0,0,0,97927,0,1448351,259605,79781.7,1029.3,408.036,83163.8,0.307319,119.892,3.12161,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,234,60,0,0,0,0,0,0
71,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,122.686,8040334,100,0,0,0,0,0,0,0,0,47.2836,0,0,0,23165498,0,0,119.892,0,0,0,97927,0,1448351,259605,79781.7,1029.3,408.036,83163.8,0.307319,119.892,3.12161,0,0,0,0,0,0,0,0,0,0,1,district,0,28617,0,23115,0,0,0,0,0,0
71,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,122.686,8040334,100,0,0,0,0,0,0,0,0,47.2836,0,0,0,23165498,0,0,119.892,0,0,0,97927,0,1448351,259605,79781.7,1029.3,408.036,83163.8,0.307319,119.892,3.12161,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,10131783,0,2378415,0,0,0,0,0,0
71,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,122.686,8040334,100,0,0,0,0,0,0,0,0,47.2836,0,0,0,23165498,0,0,119.892,0,0,0,97927,0,1448351,259605,79781.7,1029.3,408.036,83163.8,0.307319,119.892,3.12161,0,0,0,0,0,0,0,0,0,0,2,customer,0,15,0,6,0,0,0,0,0,0
71,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,122.686,8040334,100,0,0,0,0,0,0,0,0,47.2836,0,0,0,23165498,0,0,119.892,0,0,0,97927,0,1448351,259605,79781.7,1029.3,408.036,83163.8,0.307319,119.892,3.12161,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
71,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,122.686,8040334,100,0,0,0,0,0,0,0,0,47.2836,0,0,0,23165498,0,0,119.892,0,0,0,97927,0,1448351,259605,79781.7,1029.3,408.036,83163.8,0.307319,119.892,3.12161,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
72,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,124.151,8136371,100,0,0,0,0,0,0,0,0,46.6539,0,0,0,23148373,0,0,119.894,0,0,0,97870,0,1445515,260075,79666.3,1028.62,407.516,83312.7,0.30632,119.894,3.12167,0,0,0,0,0,0,0,0,0,0,10,stock,0,141,0,281,0,0,0,0,0,0
72,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,124.151,8136371,100,0,0,0,0,0,0,0,0,46.6539,0,0,0,23148373,0,0,119.894,0,0,0,97870,0,1445515,260075,79666.3,1028.62,407.516,83312.7,0.30632,119.894,3.12167,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
72,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,124.151,8136371,100,0,0,0,0,0,0,0,0,46.6539,0,0,0,23148373,0,0,119.894,0,0,0,97870,0,1445515,260075,79666.3,1028.62,407.516,83312.7,0.30632,119.894,3.12167,0,0,0,0,0,0,0,0,0,0,8,orderline,0,4756,7078,14,0,0,0,0,0,0
72,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,124.151,8136371,100,0,0,0,0,0,0,0,0,46.6539,0,0,0,23148373,0,0,119.894,0,0,0,97870,0,1445515,260075,79666.3,1028.62,407.516,83312.7,0.30632,119.894,3.12167,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,9,0,0,0,0,0,0,0
72,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,124.151,8136371,100,0,0,0,0,0,0,0,0,46.6539,0,0,0,23148373,0,0,119.894,0,0,0,97870,0,1445515,260075,79666.3,1028.62,407.516,83312.7,0.30632,119.894,3.12167,0,0,0,0,0,0,0,0,0,0,6,order,0,45,38,50,0,0,0,0,0,0
72,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,124.151,8136371,100,0,0,0,0,0,0,0,0,46.6539,0,0,0,23148373,0,0,119.894,0,0,0,97870,0,1445515,260075,79666.3,1028.62,407.516,83312.7,0.30632,119.894,3.12167,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,238,83,0,0,0,0,0,0
72,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,124.151,8136371,100,0,0,0,0,0,0,0,0,46.6539,0,0,0,23148373,0,0,119.894,0,0,0,97870,0,1445515,260075,79666.3,1028.62,407.516,83312.7,0.30632,119.894,3.12167,0,0,0,0,0,0,0,0,0,0,1,district,0,28727,0,22993,0,0,0,0,0,0
72,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,124.151,8136371,100,0,0,0,0,0,0,0,0,46.6539,0,0,0,23148373,0,0,119.894,0,0,0,97870,0,1445515,260075,79666.3,1028.62,407.516,83312.7,0.30632,119.894,3.12167,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,10140040,0,2381938,0,0,0,0,0,0
72,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,124.151,8136371,100,0,0,0,0,0,0,0,0,46.6539,0,0,0,23148373,0,0,119.894,0,0,0,97870,0,1445515,260075,79666.3,1028.62,407.516,83312.7,0.30632,119.894,3.12167,0,0,0,0,0,0,0,0,0,0,2,customer,0,16,0,3,0,0,0,0,0,0
72,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,124.151,8136371,100,0,0,0,0,0,0,0,0,46.6539,0,0,0,23148373,0,0,119.894,0,0,0,97870,0,1445515,260075,79666.3,1028.62,407.516,83312.7,0.30632,119.894,3.12167,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
72,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,124.151,8136371,100,0,0,0,0,0,0,0,0,46.6539,0,0,0,23148373,0,0,119.894,0,0,0,97870,0,1445515,260075,79666.3,1028.62,407.516,83312.7,0.30632,119.894,3.12167,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
73,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,125.621,8232706,100,0,0,0,0,0,0,0,0,46.0222,0,0,0,23141705,0,0,119.893,0,0,0,98189,0,1446238,259855,79677.8,1029.32,407.44,83275.2,0.306624,119.893,3.12044,0,0,0,0,0,0,0,0,0,0,10,stock,0,136,0,320,0,0,0,0,0,0
73,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,125.621,8232706,100,0,0,0,0,0,0,0,0,46.0222,0,0,0,23141705,0,0,119.893,0,0,0,98189,0,1446238,259855,79677.8,1029.32,407.44,83275.2,0.306624,119.893,3.12044,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
73,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,125.621,8232706,100,0,0,0,0,0,0,0,0,46.0222,0,0,0,23141705,0,0,119.893,0,0,0,98189,0,1446238,259855,79677.8,1029.32,407.44,83275.2,0.306624,119.893,3.12044,0,0,0,0,0,0,0,0,0,0,8,orderline,0,5292,7103,11,0,0,0,0,0,0
73,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,125.621,8232706,100,0,0,0,0,0,0,0,0,46.0222,0,0,0,23141705,0,0,119.893,0,0,0,98189,0,1446238,259855,79677.8,1029.32,407.44,83275.2,0.306624,119.893,3.12044,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,7,0,0,0,0,0,0,0
73,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,125.621,8232706,100,0,0,0,0,0,0,0,0,46.0222,0,0,0,23141705,0,0,119.893,0,0,0,98189,0,1446238,259855,79677.8,1029.32,407.44,83275.2,0.306624,119.893,3.12044,0,0,0,0,0,0,0,0,0,0,6,order,0,45,50,56,0,0,0,0,0,0
73,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,125.621,8232706,100,0,0,0,0,0,0,0,0,46.0222,0,0,0,23141705,0,0,119.893,0,0,0,98189,0,1446238,259855,79677.8,1029.32,407.44,83275.2,0.306624,119.893,3.12044,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,245,68,0,0,0,0,0,0
73,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,125.621,8232706,100,0,0,0,0,0,0,0,0,46.0222,0,0,0,23141705,0,0,119.893,0,0,0,98189,0,1446238,259855,79677.8,1029.32,407.44,83275.2,0.306624,119.893,3.12044,0,0,0,0,0,0,0,0,0,0,1,district,0,28360,0,23042,0,0,0,0,0,0
73,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,125.621,8232706,100,0,0,0,0,0,0,0,0,46.0222,0,0,0,23141705,0,0,119.893,0,0,0,98189,0,1446238,259855,79677.8,1029.32,407.44,83275.2,0.306624,119.893,3.12044,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,10139723,0,2374631,0,0,0,0,0,0
73,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,125.621,8232706,100,0,0,0,0,0,0,0,0,46.0222,0,0,0,23141705,0,0,119.893,0,0,0,98189,0,1446238,259855,79677.8,1029.32,407.44,83275.2,0.306624,119.893,3.12044,0,0,0,0,0,0,0,0,0,0,2,customer,0,19,0,3,0,0,0,0,0,0
73,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,125.621,8232706,100,0,0,0,0,0,0,0,0,46.0222,0,0,0,23141705,0,0,119.893,0,0,0,98189,0,1446238,259855,79677.8,1029.32,407.44,83275.2,0.306624,119.893,3.12044,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
73,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,125.621,8232706,100,0,0,0,0,0,0,0,0,46.0222,0,0,0,23141705,0,0,119.893,0,0,0,98189,0,1446238,259855,79677.8,1029.32,407.44,83275.2,0.306624,119.893,3.12044,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
74,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,127.087,8328803,100,0,0,0,0,0,0,0,0,45.3922,0,0,0,23151072,0,0,119.894,0,0,0,97966,0,1443236,260269,79807.2,1029.05,407.769,83439.9,0.306634,119.894,3.11924,0,0,0,0,0,0,0,0,0,0,10,stock,0,113,0,293,0,0,0,0,0,0
74,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,127.087,8328803,100,0,0,0,0,0,0,0,0,45.3922,0,0,0,23151072,0,0,119.894,0,0,0,97966,0,1443236,260269,79807.2,1029.05,407.769,83439.9,0.306634,119.894,3.11924,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
74,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,127.087,8328803,100,0,0,0,0,0,0,0,0,45.3922,0,0,0,23151072,0,0,119.894,0,0,0,97966,0,1443236,260269,79807.2,1029.05,407.769,83439.9,0.306634,119.894,3.11924,0,0,0,0,0,0,0,0,0,0,8,orderline,0,5649,6727,8,0,0,0,0,0,0
74,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,127.087,8328803,100,0,0,0,0,0,0,0,0,45.3922,0,0,0,23151072,0,0,119.894,0,0,0,97966,0,1443236,260269,79807.2,1029.05,407.769,83439.9,0.306634,119.894,3.11924,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,15,0,0,0,0,0,0,0
74,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,127.087,8328803,100,0,0,0,0,0,0,0,0,45.3922,0,0,0,23151072,0,0,119.894,0,0,0,97966,0,1443236,260269,79807.2,1029.05,407.769,83439.9,0.306634,119.894,3.11924,0,0,0,0,0,0,0,0,0,0,6,order,0,55,42,68,0,0,0,0,0,0
74,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,127.087,8328803,100,0,0,0,0,0,0,0,0,45.3922,0,0,0,23151072,0,0,119.894,0,0,0,97966,0,1443236,260269,79807.2,1029.05,407.769,83439.9,0.306634,119.894,3.11924,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,253,80,0,0,0,0,0,0
74,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,127.087,8328803,100,0,0,0,0,0,0,0,0,45.3922,0,0,0,23151072,0,0,119.894,0,0,0,97966,0,1443236,260269,79807.2,1029.05,407.769,83439.9,0.306634,119.894,3.11924,0,0,0,0,0,0,0,0,0,0,1,district,0,28590,0,22965,0,0,0,0,0,0
74,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,127.087,8328803,100,0,0,0,0,0,0,0,0,45.3922,0,0,0,23151072,0,0,119.894,0,0,0,97966,0,1443236,260269,79807.2,1029.05,407.769,83439.9,0.306634,119.894,3.11924,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,10132180,0,2370029,0,0,0,0,0,0
74,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,127.087,8328803,100,0,0,0,0,0,0,0,0,45.3922,0,0,0,23151072,0,0,119.894,0,0,0,97966,0,1443236,260269,79807.2,1029.05,407.769,83439.9,0.306634,119.894,3.11924,0,0,0,0,0,0,0,0,0,0,2,customer,0,9,0,3,0,0,0,0,0,0
74,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,127.087,8328803,100,0,0,0,0,0,0,0,0,45.3922,0,0,0,23151072,0,0,119.894,0,0,0,97966,0,1443236,260269,79807.2,1029.05,407.769,83439.9,0.306634,119.894,3.11924,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
74,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,127.087,8328803,100,0,0,0,0,0,0,0,0,45.3922,0,0,0,23151072,0,0,119.894,0,0,0,97966,0,1443236,260269,79807.2,1029.05,407.769,83439.9,0.306634,119.894,3.11924,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
75,120,1,20,4,6,240,0,0,300,0,0,0,0,0,1,100,100,0,128.548,8424503,100,0,0,0,0,0,0,0,0,44.7648,0,0,0,23136471,0,0,119.889,0,0,0,97549,0,1442816,260261,79814.7,1028.88,407.949,83464.5,0.306672,119.889,3.11822,0,0,0,0,0,0,0,0,0,0,10,stock,0,149,0,279,0,0,0,0,0,0
