t,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_su_merge,c_bstar,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,c_backoff,c_mutex,tpcc_warehouse_count,tpcc_warehouse_affinity,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_researchy_0,dt_researchy_1,dt_researchy_2,dt_researchy_3,dt_researchy_4,dt_researchy_5,dt_researchy_6,dt_researchy_7,dt_researchy_8,dt_researchy_9,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,cm_split_succ_counter,cm_split_fail_counter,cm_merge_succ_counter,cm_merge_fail_counter,su_merge_partial_counter,su_merge_full_counter
2,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,187.442,12284208,100,0,0,0,27.0987,9.95665,635671,0,0,12.1367,8.13407,7,0,9178733,506652,505306,119.007,0,0,0,168183,0,2530565,94908.3,81403.9,1032.54,386.583,47260.6,0.857711,119.007,2.00819,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,43,0,0,0,0,0,0
2,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,187.442,12284208,100,0,0,0,27.0987,9.95665,635671,0,0,12.1367,8.13407,7,0,9178733,506652,505306,119.007,0,0,0,168183,0,2530565,94908.3,81403.9,1032.54,386.583,47260.6,0.857711,119.007,2.00819,0,0,0,0,0,0,0,0,0,0,4,history,0,0,63,0,0,0,0,0,0,0
3,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,190.325,12473149,100,0,0,0,27.0142,9.97938,698131,0,0,10.7853,9.45705,9,0,6028135,557079,555572,119.126,0,0,0,190838,0,2851234,107313,81920.6,1016.81,386.448,41990.5,0.763379,119.126,2.55565,0,0,0,0,0,0,0,0,0,0,10,stock,0,67,0,752,0,0,0,0,0,0
3,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,190.325,12473149,100,0,0,0,27.0142,9.97938,698131,0,0,10.7853,9.45705,9,0,6028135,557079,555572,119.126,0,0,0,190838,0,2851234,107313,81920.6,1016.81,386.448,41990.5,0.763379,119.126,2.55565,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,265,0,0,0,0,0,0
3,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,190.325,12473149,100,0,0,0,27.0142,9.97938,698131,0,0,10.7853,9.45705,9,0,6028135,557079,555572,119.126,0,0,0,190838,0,2851234,107313,81920.6,1016.81,386.448,41990.5,0.763379,119.126,2.55565,0,0,0,0,0,0,0,0,0,0,8,orderline,0,1157,6689,1645,0,0,0,0,0,0
3,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,190.325,12473149,100,0,0,0,27.0142,9.97938,698131,0,0,10.7853,9.45705,9,0,6028135,557079,555572,119.126,0,0,0,190838,0,2851234,107313,81920.6,1016.81,386.448,41990.5,0.763379,119.126,2.55565,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,120,17,0,0,0,0,0,0
3,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,190.325,12473149,100,0,0,0,27.0142,9.97938,698131,0,0,10.7853,9.45705,9,0,6028135,557079,555572,119.126,0,0,0,190838,0,2851234,107313,81920.6,1016.81,386.448,41990.5,0.763379,119.126,2.55565,0,0,0,0,0,0,0,0,0,0,6,order,0,31,208,115,0,0,0,0,0,0
3,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,190.325,12473149,100,0,0,0,27.0142,9.97938,698131,0,0,10.7853,9.45705,9,0,6028135,557079,555572,119.126,0,0,0,190838,0,2851234,107313,81920.6,1016.81,386.448,41990.5,0.763379,119.126,2.55565,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,321,439,0,0,0,0,0,0
3,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,190.325,12473149,100,0,0,0,27.0142,9.97938,698131,0,0,10.7853,9.45705,9,0,6028135,557079,555572,119.126,0,0,0,190838,0,2851234,107313,81920.6,1016.81,386.448,41990.5,0.763379,119.126,2.55565,0,0,0,0,0,0,0,0,0,0,1,district,0,9924,0,19630,0,0,0,0,0,0
3,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,190.325,12473149,100,0,0,0,27.0142,9.97938,698131,0,0,10.7853,9.45705,9,0,6028135,557079,555572,119.126,0,0,0,190838,0,2851234,107313,81920.6,1016.81,386.448,41990.5,0.763379,119.126,2.55565,0,0,0,0,0,122038,0,0,0,0,0,warehouse,0,37841,0,85882,0,0,0,0,0,0
3,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,190.325,12473149,100,0,0,0,27.0142,9.97938,698131,0,0,10.7853,9.45705,9,0,6028135,557079,555572,119.126,0,0,0,190838,0,2851234,107313,81920.6,1016.81,386.448,41990.5,0.763379,119.126,2.55565,0,0,0,0,0,0,0,0,0,0,2,customer,0,3,0,120,0,0,0,0,0,0
3,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,190.325,12473149,100,0,0,0,27.0142,9.97938,698131,0,0,10.7853,9.45705,9,0,6028135,557079,555572,119.126,0,0,0,190838,0,2851234,107313,81920.6,1016.81,386.448,41990.5,0.763379,119.126,2.55565,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,44,0,0,0,0,0,0
3,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,190.325,12473149,100,0,0,0,27.0142,9.97938,698131,0,0,10.7853,9.45705,9,0,6028135,557079,555572,119.126,0,0,0,190838,0,2851234,107313,81920.6,1016.81,386.448,41990.5,0.763379,119.126,2.55565,0,0,0,0,0,0,0,0,0,0,4,history,0,0,34,0,0,0,0,0,0,0
4,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,193.205,12661915,100,0,0,0,26.2627,9.80378,710414,0,0,9.43515,10.8022,10,0,5600381,566871,565323,119.078,0,0,0,191455,0,2844284,107617,82151.7,1019.24,386.153,42076.2,0.763368,119.078,2.55768,0,0,0,0,0,0,0,0,0,0,10,stock,0,82,0,818,0,0,0,0,0,0
4,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,193.205,12661915,100,0,0,0,26.2627,9.80378,710414,0,0,9.43515,10.8022,10,0,5600381,566871,565323,119.078,0,0,0,191455,0,2844284,107617,82151.7,1019.24,386.153,42076.2,0.763368,119.078,2.55768,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,151,0,0,0,0,0,0
4,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,193.205,12661915,100,0,0,0,26.2627,9.80378,710414,0,0,9.43515,10.8022,10,0,5600381,566871,565323,119.078,0,0,0,191455,0,2844284,107617,82151.7,1019.24,386.153,42076.2,0.763368,119.078,2.55768,0,0,0,0,0,0,0,0,0,0,8,orderline,0,1172,6728,1655,0,0,0,0,0,0
4,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,193.205,12661915,100,0,0,0,26.2627,9.80378,710414,0,0,9.43515,10.8022,10,0,5600381,566871,565323,119.078,0,0,0,191455,0,2844284,107617,82151.7,1019.24,386.153,42076.2,0.763368,119.078,2.55768,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,116,14,0,0,0,0,0,0
4,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,193.205,12661915,100,0,0,0,26.2627,9.80378,710414,0,0,9.43515,10.8022,10,0,5600381,566871,565323,119.078,0,0,0,191455,0,2844284,107617,82151.7,1019.24,386.153,42076.2,0.763368,119.078,2.55768,0,0,0,0,0,0,0,0,0,0,6,order,0,28,171,113,0,0,0,0,0,0
4,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,193.205,12661915,100,0,0,0,26.2627,9.80378,710414,0,0,9.43515,10.8022,10,0,5600381,566871,565323,119.078,0,0,0,191455,0,2844284,107617,82151.7,1019.24,386.153,42076.2,0.763368,119.078,2.55768,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,348,428,0,0,0,0,0,0
4,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,193.205,12661915,100,0,0,0,26.2627,9.80378,710414,0,0,9.43515,10.8022,10,0,5600381,566871,565323,119.078,0,0,0,191455,0,2844284,107617,82151.7,1019.24,386.153,42076.2,0.763368,119.078,2.55768,0,0,0,0,0,0,0,0,0,0,1,district,0,9934,0,19058,0,0,0,0,0,0
4,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,193.205,12661915,100,0,0,0,26.2627,9.80378,710414,0,0,9.43515,10.8022,10,0,5600381,566871,565323,119.078,0,0,0,191455,0,2844284,107617,82151.7,1019.24,386.153,42076.2,0.763368,119.078,2.55768,0,0,0,0,0,134294,0,0,0,0,0,warehouse,0,37403,0,84620,0,0,0,0,0,0
4,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,193.205,12661915,100,0,0,0,26.2627,9.80378,710414,0,0,9.43515,10.8022,10,0,5600381,566871,565323,119.078,0,0,0,191455,0,2844284,107617,82151.7,1019.24,386.153,42076.2,0.763368,119.078,2.55768,0,0,0,0,0,0,0,0,0,0,2,customer,0,10,0,116,0,0,0,0,0,0
4,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,193.205,12661915,100,0,0,0,26.2627,9.80378,710414,0,0,9.43515,10.8022,10,0,5600381,566871,565323,119.078,0,0,0,191455,0,2844284,107617,82151.7,1019.24,386.153,42076.2,0.763368,119.078,2.55768,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,46,0,0,0,0,0,0
4,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,193.205,12661915,100,0,0,0,26.2627,9.80378,710414,0,0,9.43515,10.8022,10,0,5600381,566871,565323,119.078,0,0,0,191455,0,2844284,107617,82151.7,1019.24,386.153,42076.2,0.763368,119.078,2.55768,0,0,0,0,0,0,0,0,0,0,4,history,0,0,22,0,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,196.069,12849592,100,0,0,0,26.6676,10.1365,719017,0,0,8.0928,12.1288,11,0,5596384,572871,571394,119.098,0,0,0,191161,0,2834310,107985,82403.8,1021.09,386.272,42226.6,0.763105,119.098,2.55728,0,0,0,0,0,0,0,0,0,0,10,stock,0,68,0,848,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,196.069,12849592,100,0,0,0,26.6676,10.1365,719017,0,0,8.0928,12.1288,11,0,5596384,572871,571394,119.098,0,0,0,191161,0,2834310,107985,82403.8,1021.09,386.272,42226.6,0.763105,119.098,2.55728,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,221,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,196.069,12849592,100,0,0,0,26.6676,10.1365,719017,0,0,8.0928,12.1288,11,0,5596384,572871,571394,119.098,0,0,0,191161,0,2834310,107985,82403.8,1021.09,386.272,42226.6,0.763105,119.098,2.55728,0,0,0,0,0,0,0,0,0,0,8,orderline,0,1112,6808,1809,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,196.069,12849592,100,0,0,0,26.6676,10.1365,719017,0,0,8.0928,12.1288,11,0,5596384,572871,571394,119.098,0,0,0,191161,0,2834310,107985,82403.8,1021.09,386.272,42226.6,0.763105,119.098,2.55728,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,108,12,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,196.069,12849592,100,0,0,0,26.6676,10.1365,719017,0,0,8.0928,12.1288,11,0,5596384,572871,571394,119.098,0,0,0,191161,0,2834310,107985,82403.8,1021.09,386.272,42226.6,0.763105,119.098,2.55728,0,0,0,0,0,0,0,0,0,0,6,order,0,27,199,106,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,196.069,12849592,100,0,0,0,26.6676,10.1365,719017,0,0,8.0928,12.1288,11,0,5596384,572871,571394,119.098,0,0,0,191161,0,2834310,107985,82403.8,1021.09,386.272,42226.6,0.763105,119.098,2.55728,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,372,386,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,196.069,12849592,100,0,0,0,26.6676,10.1365,719017,0,0,8.0928,12.1288,11,0,5596384,572871,571394,119.098,0,0,0,191161,0,2834310,107985,82403.8,1021.09,386.272,42226.6,0.763105,119.098,2.55728,0,0,0,0,0,0,0,0,0,0,1,district,0,9742,0,19330,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,196.069,12849592,100,0,0,0,26.6676,10.1365,719017,0,0,8.0928,12.1288,11,0,5596384,572871,571394,119.098,0,0,0,191161,0,2834310,107985,82403.8,1021.09,386.272,42226.6,0.763105,119.098,2.55728,0,0,0,0,0,120534,0,0,0,0,0,warehouse,0,36354,0,84714,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,196.069,12849592,100,0,0,0,26.6676,10.1365,719017,0,0,8.0928,12.1288,11,0,5596384,572871,571394,119.098,0,0,0,191161,0,2834310,107985,82403.8,1021.09,386.272,42226.6,0.763105,119.098,2.55728,0,0,0,0,0,0,0,0,0,0,2,customer,0,5,0,111,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,196.069,12849592,100,0,0,0,26.6676,10.1365,719017,0,0,8.0928,12.1288,11,0,5596384,572871,571394,119.098,0,0,0,191161,0,2834310,107985,82403.8,1021.09,386.272,42226.6,0.763105,119.098,2.55728,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,30,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,196.069,12849592,100,0,0,0,26.6676,10.1365,719017,0,0,8.0928,12.1288,11,0,5596384,572871,571394,119.098,0,0,0,191161,0,2834310,107985,82403.8,1021.09,386.272,42226.6,0.763105,119.098,2.55728,0,0,0,0,0,0,0,0,0,0,4,history,0,0,11,0,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,198.939,13037682,100,0,0,0,26.1792,10.0683,736316,0,0,6.74749,13.4787,13,0,5297284,587905,586279,119.115,0,0,0,191977,0,2831352,108143,82453.4,1021.67,386.077,42277.7,0.762446,119.115,2.55793,0,0,0,0,0,0,0,0,0,0,10,stock,0,65,0,807,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,198.939,13037682,100,0,0,0,26.1792,10.0683,736316,0,0,6.74749,13.4787,13,0,5297284,587905,586279,119.115,0,0,0,191977,0,2831352,108143,82453.4,1021.67,386.077,42277.7,0.762446,119.115,2.55793,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,226,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,198.939,13037682,100,0,0,0,26.1792,10.0683,736316,0,0,6.74749,13.4787,13,0,5297284,587905,586279,119.115,0,0,0,191977,0,2831352,108143,82453.4,1021.67,386.077,42277.7,0.762446,119.115,2.55793,0,0,0,0,0,0,0,0,0,0,8,orderline,0,1319,7052,1625,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,198.939,13037682,100,0,0,0,26.1792,10.0683,736316,0,0,6.74749,13.4787,13,0,5297284,587905,586279,119.115,0,0,0,191977,0,2831352,108143,82453.4,1021.67,386.077,42277.7,0.762446,119.115,2.55793,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,98,8,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,198.939,13037682,100,0,0,0,26.1792,10.0683,736316,0,0,6.74749,13.4787,13,0,5297284,587905,586279,119.115,0,0,0,191977,0,2831352,108143,82453.4,1021.67,386.077,42277.7,0.762446,119.115,2.55793,0,0,0,0,0,0,0,0,0,0,6,order,0,33,179,126,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,198.939,13037682,100,0,0,0,26.1792,10.0683,736316,0,0,6.74749,13.4787,13,0,5297284,587905,586279,119.115,0,0,0,191977,0,2831352,108143,82453.4,1021.67,386.077,42277.7,0.762446,119.115,2.55793,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,353,406,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,198.939,13037682,100,0,0,0,26.1792,10.0683,736316,0,0,6.74749,13.4787,13,0,5297284,587905,586279,119.115,0,0,0,191977,0,2831352,108143,82453.4,1021.67,386.077,42277.7,0.762446,119.115,2.55793,0,0,0,0,0,0,0,0,0,0,1,district,0,9551,0,18804,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,198.939,13037682,100,0,0,0,26.1792,10.0683,736316,0,0,6.74749,13.4787,13,0,5297284,587905,586279,119.115,0,0,0,191977,0,2831352,108143,82453.4,1021.67,386.077,42277.7,0.762446,119.115,2.55793,0,0,0,0,0,118672,0,0,0,0,0,warehouse,0,36220,0,83449,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,198.939,13037682,100,0,0,0,26.1792,10.0683,736316,0,0,6.74749,13.4787,13,0,5297284,587905,586279,119.115,0,0,0,191977,0,2831352,108143,82453.4,1021.67,386.077,42277.7,0.762446,119.115,2.55793,0,0,0,0,0,0,0,0,0,0,2,customer,0,6,0,109,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,198.939,13037682,100,0,0,0,26.1792,10.0683,736316,0,0,6.74749,13.4787,13,0,5297284,587905,586279,119.115,0,0,0,191977,0,2831352,108143,82453.4,1021.67,386.077,42277.7,0.762446,119.115,2.55793,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,45,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,198.939,13037682,100,0,0,0,26.1792,10.0683,736316,0,0,6.74749,13.4787,13,0,5297284,587905,586279,119.115,0,0,0,191977,0,2831352,108143,82453.4,1021.67,386.077,42277.7,0.762446,119.115,2.55793,0,0,0,0,0,0,0,0,0,0,4,history,0,0,11,0,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,201.797,13224946,100,0,0,0,26.2733,10.136,744910,0,0,5.40806,14.7982,14,0,5021538,594489,592878,119.083,0,0,0,191059,0,2825935,108359,82522.8,1023.07,386.457,42346.2,0.76157,119.083,2.55888,0,0,0,0,0,0,0,0,0,0,10,stock,0,61,0,842,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,201.797,13224946,100,0,0,0,26.2733,10.136,744910,0,0,5.40806,14.7982,14,0,5021538,594489,592878,119.083,0,0,0,191059,0,2825935,108359,82522.8,1023.07,386.457,42346.2,0.76157,119.083,2.55888,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,182,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,201.797,13224946,100,0,0,0,26.2733,10.136,744910,0,0,5.40806,14.7982,14,0,5021538,594489,592878,119.083,0,0,0,191059,0,2825935,108359,82522.8,1023.07,386.457,42346.2,0.76157,119.083,2.55888,0,0,0,0,0,0,0,0,0,0,8,orderline,0,1168,6737,1652,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,201.797,13224946,100,0,0,0,26.2733,10.136,744910,0,0,5.40806,14.7982,14,0,5021538,594489,592878,119.083,0,0,0,191059,0,2825935,108359,82522.8,1023.07,386.457,42346.2,0.76157,119.083,2.55888,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,109,8,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,201.797,13224946,100,0,0,0,26.2733,10.136,744910,0,0,5.40806,14.7982,14,0,5021538,594489,592878,119.083,0,0,0,191059,0,2825935,108359,82522.8,1023.07,386.457,42346.2,0.76157,119.083,2.55888,0,0,0,0,0,0,0,0,0,0,6,order,0,26,227,101,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,201.797,13224946,100,0,0,0,26.2733,10.136,744910,0,0,5.40806,14.7982,14,0,5021538,594489,592878,119.083,0,0,0,191059,0,2825935,108359,82522.8,1023.07,386.457,42346.2,0.76157,119.083,2.55888,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,335,411,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,201.797,13224946,100,0,0,0,26.2733,10.136,744910,0,0,5.40806,14.7982,14,0,5021538,594489,592878,119.083,0,0,0,191059,0,2825935,108359,82522.8,1023.07,386.457,42346.2,0.76157,119.083,2.55888,0,0,0,0,0,0,0,0,0,0,1,district,0,9597,0,18734,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,201.797,13224946,100,0,0,0,26.2733,10.136,744910,0,0,5.40806,14.7982,14,0,5021538,594489,592878,119.083,0,0,0,191059,0,2825935,108359,82522.8,1023.07,386.457,42346.2,0.76157,119.083,2.55888,0,0,0,0,0,122479,0,0,0,0,0,warehouse,0,36490,0,83421,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,201.797,13224946,100,0,0,0,26.2733,10.136,744910,0,0,5.40806,14.7982,14,0,5021538,594489,592878,119.083,0,0,0,191059,0,2825935,108359,82522.8,1023.07,386.457,42346.2,0.76157,119.083,2.55888,0,0,0,0,0,0,0,0,0,0,2,customer,0,6,0,135,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,201.797,13224946,100,0,0,0,26.2733,10.136,744910,0,0,5.40806,14.7982,14,0,5021538,594489,592878,119.083,0,0,0,191059,0,2825935,108359,82522.8,1023.07,386.457,42346.2,0.76157,119.083,2.55888,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,33,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,201.797,13224946,100,0,0,0,26.2733,10.136,744910,0,0,5.40806,14.7982,14,0,5021538,594489,592878,119.083,0,0,0,191059,0,2825935,108359,82522.8,1023.07,386.457,42346.2,0.76157,119.083,2.55888,0,0,0,0,0,0,0,0,0,0,4,history,0,0,17,0,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,204.659,13412533,100,0,0,0,26.359,9.7203,766099,0,0,4.06639,16.1461,15,0,4736388,611336,609678,119.17,0,0,0,191429,0,2825759,108423,82646.4,1025.12,386.859,42379.5,0.762261,119.17,2.55838,0,0,0,0,0,0,0,0,0,0,10,stock,0,63,0,793,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,204.659,13412533,100,0,0,0,26.359,9.7203,766099,0,0,4.06639,16.1461,15,0,4736388,611336,609678,119.17,0,0,0,191429,0,2825759,108423,82646.4,1025.12,386.859,42379.5,0.762261,119.17,2.55838,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,215,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,204.659,13412533,100,0,0,0,26.359,9.7203,766099,0,0,4.06639,16.1461,15,0,4736388,611336,609678,119.17,0,0,0,191429,0,2825759,108423,82646.4,1025.12,386.859,42379.5,0.762261,119.17,2.55838,0,0,0,0,0,0,0,0,0,0,8,orderline,0,1114,6656,1654,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,204.659,13412533,100,0,0,0,26.359,9.7203,766099,0,0,4.06639,16.1461,15,0,4736388,611336,609678,119.17,0,0,0,191429,0,2825759,108423,82646.4,1025.12,386.859,42379.5,0.762261,119.17,2.55838,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,109,13,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,204.659,13412533,100,0,0,0,26.359,9.7203,766099,0,0,4.06639,16.1461,15,0,4736388,611336,609678,119.17,0,0,0,191429,0,2825759,108423,82646.4,1025.12,386.859,42379.5,0.762261,119.17,2.55838,0,0,0,0,0,0,0,0,0,0,6,order,0,32,179,132,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,204.659,13412533,100,0,0,0,26.359,9.7203,766099,0,0,4.06639,16.1461,15,0,4736388,611336,609678,119.17,0,0,0,191429,0,2825759,108423,82646.4,1025.12,386.859,42379.5,0.762261,119.17,2.55838,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,374,397,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.5,10,0,0,0,0,0,1,100,512,1,1000,0,204.659,13412533,100,0,0,0,26.359,9.7203,766099,0,0,4.06639,16.1461,15,0,4736388,611336,609678,119.17,0,0,0,191429,0,2825759,108423,82646.4,1025.12,386.859,42379.5,0.762261,119.17,2.55838,0,0,0,0,0,0,0,0,0,0,1,district,0,9616,0,19241,0,0,0,0,0,0
