t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_su_merge,c_bstar,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,tpcc_warehouse_count,tpcc_warehouse_affinity,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,LLC-miss,br-miss,task,IPC,CPU,GHz,dt_researchy_0,dt_researchy_1,dt_researchy_2,dt_researchy_3,dt_researchy_4,dt_researchy_5,dt_researchy_6,dt_researchy_7,dt_researchy_8,dt_researchy_9,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,cm_split_succ_counter,cm_split_fail_counter,cm_merge_succ_counter,cm_merge_fail_counter,su_merge_partial_counter,su_merge_full_counter
3,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,3.89267,255110,100,0,0,0,0,0,0,0,0,89.9642,0,0,0,5677200,0,0,9.99014,0,0,0,45444,0,672357,60896.8,62628.9,744.523,143.986,411.468,14862.4,1.02844,9.99014,4.09737,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,4679,0,10044,0,0,0,0,0,0
3,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,3.89267,255110,100,0,0,0,0,0,0,0,0,89.9642,0,0,0,5677200,0,0,9.99014,0,0,0,45444,0,672357,60896.8,62628.9,744.523,143.986,411.468,14862.4,1.02844,9.99014,4.09737,0,0,0,0,0,0,0,0,0,0,2,customer,0,6,0,12,0,0,0,0,0,0
3,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,3.89267,255110,100,0,0,0,0,0,0,0,0,89.9642,0,0,0,5677200,0,0,9.99014,0,0,0,45444,0,672357,60896.8,62628.9,744.523,143.986,411.468,14862.4,1.02844,9.99014,4.09737,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
3,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,3.89267,255110,100,0,0,0,0,0,0,0,0,89.9642,0,0,0,5677200,0,0,9.99014,0,0,0,45444,0,672357,60896.8,62628.9,744.523,143.986,411.468,14862.4,1.02844,9.99014,4.09737,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
3,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,3.89267,255110,100,0,0,0,0,0,0,0,0,89.9642,0,0,0,5677200,0,0,9.99014,0,0,0,45444,0,672357,60896.8,62628.9,744.523,143.986,411.468,14862.4,1.02844,9.99014,4.09737,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,204,143,0,0,0,0,0,0
4,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,4.57579,299879,100,0,0,0,0,0,0,0,0,88.203,0,0,0,5650684,0,0,9.9901,0,0,0,45620,0,672375,60897,62601.7,745.328,144.871,411.759,14861.3,1.02799,9.9901,4.09769,0,0,0,0,0,0,0,0,0,0,10,stock,0,79,0,283,0,0,0,0,0,0
4,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,4.57579,299879,100,0,0,0,0,0,0,0,0,88.203,0,0,0,5650684,0,0,9.9901,0,0,0,45620,0,672375,60897,62601.7,745.328,144.871,411.759,14861.3,1.02799,9.9901,4.09769,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
4,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,4.57579,299879,100,0,0,0,0,0,0,0,0,88.203,0,0,0,5650684,0,0,9.9901,0,0,0,45620,0,672375,60897,62601.7,745.328,144.871,411.759,14861.3,1.02799,9.9901,4.09769,0,0,0,0,0,0,0,0,0,0,8,orderline,0,4588,6511,52,0,0,0,0,0,0
4,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,4.57579,299879,100,0,0,0,0,0,0,0,0,88.203,0,0,0,5650684,0,0,9.9901,0,0,0,45620,0,672375,60897,62601.7,745.328,144.871,411.759,14861.3,1.02799,9.9901,4.09769,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,16,1,0,0,0,0,0,0
4,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,4.57579,299879,100,0,0,0,0,0,0,0,0,88.203,0,0,0,5650684,0,0,9.9901,0,0,0,45620,0,672375,60897,62601.7,745.328,144.871,411.759,14861.3,1.02799,9.9901,4.09769,0,0,0,0,0,0,0,0,0,0,6,order,0,16,39,28,0,0,0,0,0,0
4,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,4.57579,299879,100,0,0,0,0,0,0,0,0,88.203,0,0,0,5650684,0,0,9.9901,0,0,0,45620,0,672375,60897,62601.7,745.328,144.871,411.759,14861.3,1.02799,9.9901,4.09769,0,0,0,0,0,0,0,0,0,0,1,district,0,39136,0,36488,0,0,0,0,0,0
4,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,4.57579,299879,100,0,0,0,0,0,0,0,0,88.203,0,0,0,5650684,0,0,9.9901,0,0,0,45620,0,672375,60897,62601.7,745.328,144.871,411.759,14861.3,1.02799,9.9901,4.09769,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,4815,0,10172,0,0,0,0,0,0
4,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,4.57579,299879,100,0,0,0,0,0,0,0,0,88.203,0,0,0,5650684,0,0,9.9901,0,0,0,45620,0,672375,60897,62601.7,745.328,144.871,411.759,14861.3,1.02799,9.9901,4.09769,0,0,0,0,0,0,0,0,0,0,2,customer,0,1,0,5,0,0,0,0,0,0
4,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,4.57579,299879,100,0,0,0,0,0,0,0,0,88.203,0,0,0,5650684,0,0,9.9901,0,0,0,45620,0,672375,60897,62601.7,745.328,144.871,411.759,14861.3,1.02799,9.9901,4.09769,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
4,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,4.57579,299879,100,0,0,0,0,0,0,0,0,88.203,0,0,0,5650684,0,0,9.9901,0,0,0,45620,0,672375,60897,62601.7,745.328,144.871,411.759,14861.3,1.02799,9.9901,4.09769,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
4,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,4.57579,299879,100,0,0,0,0,0,0,0,0,88.203,0,0,0,5650684,0,0,9.9901,0,0,0,45620,0,672375,60897,62601.7,745.328,144.871,411.759,14861.3,1.02799,9.9901,4.09769,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,182,143,0,0,0,0,0,0
5,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.25279,344247,100,0,0,0,0,0,0,0,0,86.4576,0,0,0,5645515,0,0,9.9902,0,0,0,45230,0,668200,61289.8,63032.2,748.11,145.523,415.112,14955,1.02843,9.9902,4.09828,0,0,0,0,0,0,0,0,0,0,10,stock,0,67,0,275,0,0,0,0,0,0
5,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.25279,344247,100,0,0,0,0,0,0,0,0,86.4576,0,0,0,5645515,0,0,9.9902,0,0,0,45230,0,668200,61289.8,63032.2,748.11,145.523,415.112,14955,1.02843,9.9902,4.09828,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
5,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.25279,344247,100,0,0,0,0,0,0,0,0,86.4576,0,0,0,5645515,0,0,9.9902,0,0,0,45230,0,668200,61289.8,63032.2,748.11,145.523,415.112,14955,1.02843,9.9902,4.09828,0,0,0,0,0,0,0,0,0,0,8,orderline,0,4149,6597,64,0,0,0,0,0,0
5,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.25279,344247,100,0,0,0,0,0,0,0,0,86.4576,0,0,0,5645515,0,0,9.9902,0,0,0,45230,0,668200,61289.8,63032.2,748.11,145.523,415.112,14955,1.02843,9.9902,4.09828,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,22,0,0,0,0,0,0,0
5,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.25279,344247,100,0,0,0,0,0,0,0,0,86.4576,0,0,0,5645515,0,0,9.9902,0,0,0,45230,0,668200,61289.8,63032.2,748.11,145.523,415.112,14955,1.02843,9.9902,4.09828,0,0,0,0,0,0,0,0,0,0,6,order,0,20,18,12,0,0,0,0,0,0
5,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.25279,344247,100,0,0,0,0,0,0,0,0,86.4576,0,0,0,5645515,0,0,9.9902,0,0,0,45230,0,668200,61289.8,63032.2,748.11,145.523,415.112,14955,1.02843,9.9902,4.09828,0,0,0,0,0,0,0,0,0,0,1,district,0,38927,0,35931,0,0,0,0,0,0
5,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.25279,344247,100,0,0,0,0,0,0,0,0,86.4576,0,0,0,5645515,0,0,9.9902,0,0,0,45230,0,668200,61289.8,63032.2,748.11,145.523,415.112,14955,1.02843,9.9902,4.09828,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,4593,0,9922,0,0,0,0,0,0
5,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.25279,344247,100,0,0,0,0,0,0,0,0,86.4576,0,0,0,5645515,0,0,9.9902,0,0,0,45230,0,668200,61289.8,63032.2,748.11,145.523,415.112,14955,1.02843,9.9902,4.09828,0,0,0,0,0,0,0,0,0,0,2,customer,0,1,0,10,0,0,0,0,0,0
5,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.25279,344247,100,0,0,0,0,0,0,0,0,86.4576,0,0,0,5645515,0,0,9.9902,0,0,0,45230,0,668200,61289.8,63032.2,748.11,145.523,415.112,14955,1.02843,9.9902,4.09828,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
5,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.25279,344247,100,0,0,0,0,0,0,0,0,86.4576,0,0,0,5645515,0,0,9.9902,0,0,0,45230,0,668200,61289.8,63032.2,748.11,145.523,415.112,14955,1.02843,9.9902,4.09828,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
5,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.25279,344247,100,0,0,0,0,0,0,0,0,86.4576,0,0,0,5645515,0,0,9.9902,0,0,0,45230,0,668200,61289.8,63032.2,748.11,145.523,415.112,14955,1.02843,9.9902,4.09828,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,178,116,0,0,0,0,0,0
6,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.918,387842,100,0,0,0,0,0,0,0,0,84.7427,0,0,0,5711098,0,0,9.98984,0,0,0,44432,0,657613,62246.1,63389,753.797,148.243,415.608,15195.3,1.01836,9.98984,4.09641,0,0,0,0,0,0,0,0,0,0,10,stock,0,78,0,294,0,0,0,0,0,0
6,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.918,387842,100,0,0,0,0,0,0,0,0,84.7427,0,0,0,5711098,0,0,9.98984,0,0,0,44432,0,657613,62246.1,63389,753.797,148.243,415.608,15195.3,1.01836,9.98984,4.09641,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
6,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.918,387842,100,0,0,0,0,0,0,0,0,84.7427,0,0,0,5711098,0,0,9.98984,0,0,0,44432,0,657613,62246.1,63389,753.797,148.243,415.608,15195.3,1.01836,9.98984,4.09641,0,0,0,0,0,0,0,0,0,0,8,orderline,0,4273,6315,46,0,0,0,0,0,0
6,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.918,387842,100,0,0,0,0,0,0,0,0,84.7427,0,0,0,5711098,0,0,9.98984,0,0,0,44432,0,657613,62246.1,63389,753.797,148.243,415.608,15195.3,1.01836,9.98984,4.09641,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,8,0,0,0,0,0,0,0
6,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.918,387842,100,0,0,0,0,0,0,0,0,84.7427,0,0,0,5711098,0,0,9.98984,0,0,0,44432,0,657613,62246.1,63389,753.797,148.243,415.608,15195.3,1.01836,9.98984,4.09641,0,0,0,0,0,0,0,0,0,0,6,order,0,21,28,14,0,0,0,0,0,0
6,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.918,387842,100,0,0,0,0,0,0,0,0,84.7427,0,0,0,5711098,0,0,9.98984,0,0,0,44432,0,657613,62246.1,63389,753.797,148.243,415.608,15195.3,1.01836,9.98984,4.09641,0,0,0,0,0,0,0,0,0,0,1,district,0,37411,0,34877,0,0,0,0,0,0
6,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.918,387842,100,0,0,0,0,0,0,0,0,84.7427,0,0,0,5711098,0,0,9.98984,0,0,0,44432,0,657613,62246.1,63389,753.797,148.243,415.608,15195.3,1.01836,9.98984,4.09641,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,4580,0,9702,0,0,0,0,0,0
6,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.918,387842,100,0,0,0,0,0,0,0,0,84.7427,0,0,0,5711098,0,0,9.98984,0,0,0,44432,0,657613,62246.1,63389,753.797,148.243,415.608,15195.3,1.01836,9.98984,4.09641,0,0,0,0,0,0,0,0,0,0,2,customer,0,3,0,8,0,0,0,0,0,0
6,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.918,387842,100,0,0,0,0,0,0,0,0,84.7427,0,0,0,5711098,0,0,9.98984,0,0,0,44432,0,657613,62246.1,63389,753.797,148.243,415.608,15195.3,1.01836,9.98984,4.09641,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
6,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.918,387842,100,0,0,0,0,0,0,0,0,84.7427,0,0,0,5711098,0,0,9.98984,0,0,0,44432,0,657613,62246.1,63389,753.797,148.243,415.608,15195.3,1.01836,9.98984,4.09641,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
6,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,5.918,387842,100,0,0,0,0,0,0,0,0,84.7427,0,0,0,5711098,0,0,9.98984,0,0,0,44432,0,657613,62246.1,63389,753.797,148.243,415.608,15195.3,1.01836,9.98984,4.09641,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,180,107,0,0,0,0,0,0
7,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,6.58841,431778,100,0,0,0,0,0,0,0,0,83.0144,0,0,0,5674212,0,0,9.99011,0,0,0,44790,0,659772,62062.1,64621.1,757.619,146.518,418.637,15145.9,1.04123,9.99011,4.09761,0,0,0,0,0,0,0,0,0,0,10,stock,0,86,0,294,0,0,0,0,0,0
7,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,6.58841,431778,100,0,0,0,0,0,0,0,0,83.0144,0,0,0,5674212,0,0,9.99011,0,0,0,44790,0,659772,62062.1,64621.1,757.619,146.518,418.637,15145.9,1.04123,9.99011,4.09761,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
7,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,6.58841,431778,100,0,0,0,0,0,0,0,0,83.0144,0,0,0,5674212,0,0,9.99011,0,0,0,44790,0,659772,62062.1,64621.1,757.619,146.518,418.637,15145.9,1.04123,9.99011,4.09761,0,0,0,0,0,0,0,0,0,0,8,orderline,0,4295,6282,48,0,0,0,0,0,0
7,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,6.58841,431778,100,0,0,0,0,0,0,0,0,83.0144,0,0,0,5674212,0,0,9.99011,0,0,0,44790,0,659772,62062.1,64621.1,757.619,146.518,418.637,15145.9,1.04123,9.99011,4.09761,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,7,1,0,0,0,0,0,0
7,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,6.58841,431778,100,0,0,0,0,0,0,0,0,83.0144,0,0,0,5674212,0,0,9.99011,0,0,0,44790,0,659772,62062.1,64621.1,757.619,146.518,418.637,15145.9,1.04123,9.99011,4.09761,0,0,0,0,0,0,0,0,0,0,6,order,0,14,49,29,0,0,0,0,0,0
7,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,6.58841,431778,100,0,0,0,0,0,0,0,0,83.0144,0,0,0,5674212,0,0,9.99011,0,0,0,44790,0,659772,62062.1,64621.1,757.619,146.518,418.637,15145.9,1.04123,9.99011,4.09761,0,0,0,0,0,0,0,0,0,0,1,district,0,37750,0,35209,0,0,0,0,0,0
7,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,6.58841,431778,100,0,0,0,0,0,0,0,0,83.0144,0,0,0,5674212,0,0,9.99011,0,0,0,44790,0,659772,62062.1,64621.1,757.619,146.518,418.637,15145.9,1.04123,9.99011,4.09761,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,4519,0,9728,0,0,0,0,0,0
7,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,6.58841,431778,100,0,0,0,0,0,0,0,0,83.0144,0,0,0,5674212,0,0,9.99011,0,0,0,44790,0,659772,62062.1,64621.1,757.619,146.518,418.637,15145.9,1.04123,9.99011,4.09761,0,0,0,0,0,0,0,0,0,0,2,customer,0,2,0,8,0,0,0,0,0,0
7,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,6.58841,431778,100,0,0,0,0,0,0,0,0,83.0144,0,0,0,5674212,0,0,9.99011,0,0,0,44790,0,659772,62062.1,64621.1,757.619,146.518,418.637,15145.9,1.04123,9.99011,4.09761,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
7,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,6.58841,431778,100,0,0,0,0,0,0,0,0,83.0144,0,0,0,5674212,0,0,9.99011,0,0,0,44790,0,659772,62062.1,64621.1,757.619,146.518,418.637,15145.9,1.04123,9.99011,4.09761,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
7,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,6.58841,431778,100,0,0,0,0,0,0,0,0,83.0144,0,0,0,5674212,0,0,9.99011,0,0,0,44790,0,659772,62062.1,64621.1,757.619,146.518,418.637,15145.9,1.04123,9.99011,4.09761,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,185,89,0,0,0,0,0,0
8,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.26114,475866,100,0,0,0,0,0,0,0,0,81.28,0,0,0,5638293,0,0,9.99035,0,0,0,44929,0,662002,61868.4,64403,756.248,146.719,416.284,15095.3,1.04097,9.99035,4.09853,0,0,0,0,0,0,0,0,0,0,10,stock,0,86,0,292,0,0,0,0,0,0
8,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.26114,475866,100,0,0,0,0,0,0,0,0,81.28,0,0,0,5638293,0,0,9.99035,0,0,0,44929,0,662002,61868.4,64403,756.248,146.719,416.284,15095.3,1.04097,9.99035,4.09853,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
8,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.26114,475866,100,0,0,0,0,0,0,0,0,81.28,0,0,0,5638293,0,0,9.99035,0,0,0,44929,0,662002,61868.4,64403,756.248,146.719,416.284,15095.3,1.04097,9.99035,4.09853,0,0,0,0,0,0,0,0,0,0,8,orderline,0,4347,6057,49,0,0,0,0,0,0
8,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.26114,475866,100,0,0,0,0,0,0,0,0,81.28,0,0,0,5638293,0,0,9.99035,0,0,0,44929,0,662002,61868.4,64403,756.248,146.719,416.284,15095.3,1.04097,9.99035,4.09853,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,8,0,0,0,0,0,0,0
8,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.26114,475866,100,0,0,0,0,0,0,0,0,81.28,0,0,0,5638293,0,0,9.99035,0,0,0,44929,0,662002,61868.4,64403,756.248,146.719,416.284,15095.3,1.04097,9.99035,4.09853,0,0,0,0,0,0,0,0,0,0,6,order,0,21,49,15,0,0,0,0,0,0
8,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.26114,475866,100,0,0,0,0,0,0,0,0,81.28,0,0,0,5638293,0,0,9.99035,0,0,0,44929,0,662002,61868.4,64403,756.248,146.719,416.284,15095.3,1.04097,9.99035,4.09853,0,0,0,0,0,0,0,0,0,0,1,district,0,37597,0,35234,0,0,0,0,0,0
8,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.26114,475866,100,0,0,0,0,0,0,0,0,81.28,0,0,0,5638293,0,0,9.99035,0,0,0,44929,0,662002,61868.4,64403,756.248,146.719,416.284,15095.3,1.04097,9.99035,4.09853,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,4493,0,9704,0,0,0,0,0,0
8,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.26114,475866,100,0,0,0,0,0,0,0,0,81.28,0,0,0,5638293,0,0,9.99035,0,0,0,44929,0,662002,61868.4,64403,756.248,146.719,416.284,15095.3,1.04097,9.99035,4.09853,0,0,0,0,0,0,0,0,0,0,2,customer,0,3,0,6,0,0,0,0,0,0
8,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.26114,475866,100,0,0,0,0,0,0,0,0,81.28,0,0,0,5638293,0,0,9.99035,0,0,0,44929,0,662002,61868.4,64403,756.248,146.719,416.284,15095.3,1.04097,9.99035,4.09853,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
8,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.26114,475866,100,0,0,0,0,0,0,0,0,81.28,0,0,0,5638293,0,0,9.99035,0,0,0,44929,0,662002,61868.4,64403,756.248,146.719,416.284,15095.3,1.04097,9.99035,4.09853,0,0,0,0,0,0,0,0,0,0,4,history,0,0,1,0,0,0,0,0,0,0
8,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.26114,475866,100,0,0,0,0,0,0,0,0,81.28,0,0,0,5638293,0,0,9.99035,0,0,0,44929,0,662002,61868.4,64403,756.248,146.719,416.284,15095.3,1.04097,9.99035,4.09853,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,167,100,0,0,0,0,0,0
9,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.931,519766,100,0,0,0,0,0,0,0,0,79.553,0,0,0,5647682,0,0,9.99007,0,0,0,44750,0,659676,62081.4,64629,759.891,146.969,418.173,15148,1.04104,9.99007,4.09832,0,0,0,0,0,0,0,0,0,0,10,stock,0,80,0,285,0,0,0,0,0,0
9,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.931,519766,100,0,0,0,0,0,0,0,0,79.553,0,0,0,5647682,0,0,9.99007,0,0,0,44750,0,659676,62081.4,64629,759.891,146.969,418.173,15148,1.04104,9.99007,4.09832,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
9,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.931,519766,100,0,0,0,0,0,0,0,0,79.553,0,0,0,5647682,0,0,9.99007,0,0,0,44750,0,659676,62081.4,64629,759.891,146.969,418.173,15148,1.04104,9.99007,4.09832,0,0,0,0,0,0,0,0,0,0,8,orderline,0,5035,6386,52,0,0,0,0,0,0
9,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.931,519766,100,0,0,0,0,0,0,0,0,79.553,0,0,0,5647682,0,0,9.99007,0,0,0,44750,0,659676,62081.4,64629,759.891,146.969,418.173,15148,1.04104,9.99007,4.09832,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,7,0,0,0,0,0,0,0
9,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.931,519766,100,0,0,0,0,0,0,0,0,79.553,0,0,0,5647682,0,0,9.99007,0,0,0,44750,0,659676,62081.4,64629,759.891,146.969,418.173,15148,1.04104,9.99007,4.09832,0,0,0,0,0,0,0,0,0,0,6,order,0,35,13,23,0,0,0,0,0,0
9,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.931,519766,100,0,0,0,0,0,0,0,0,79.553,0,0,0,5647682,0,0,9.99007,0,0,0,44750,0,659676,62081.4,64629,759.891,146.969,418.173,15148,1.04104,9.99007,4.09832,0,0,0,0,0,0,0,0,0,0,1,district,0,37719,0,35035,0,0,0,0,0,0
9,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.931,519766,100,0,0,0,0,0,0,0,0,79.553,0,0,0,5647682,0,0,9.99007,0,0,0,44750,0,659676,62081.4,64629,759.891,146.969,418.173,15148,1.04104,9.99007,4.09832,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,4495,0,9719,0,0,0,0,0,0
9,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.931,519766,100,0,0,0,0,0,0,0,0,79.553,0,0,0,5647682,0,0,9.99007,0,0,0,44750,0,659676,62081.4,64629,759.891,146.969,418.173,15148,1.04104,9.99007,4.09832,0,0,0,0,0,0,0,0,0,0,2,customer,0,5,0,8,0,0,0,0,0,0
9,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.931,519766,100,0,0,0,0,0,0,0,0,79.553,0,0,0,5647682,0,0,9.99007,0,0,0,44750,0,659676,62081.4,64629,759.891,146.969,418.173,15148,1.04104,9.99007,4.09832,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
9,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.931,519766,100,0,0,0,0,0,0,0,0,79.553,0,0,0,5647682,0,0,9.99007,0,0,0,44750,0,659676,62081.4,64629,759.891,146.969,418.173,15148,1.04104,9.99007,4.09832,0,0,0,0,0,0,0,0,0,0,4,history,0,0,1,0,0,0,0,0,0,0
9,10,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,10,0,7.931,519766,100,0,0,0,0,0,0,0,0,79.553,0,0,0,5647682,0,0,9.99007,0,0,0,44750,0,659676,62081.4,64629,759.891,146.969,418.173,15148,1.04104,9.99007,4.09832,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,134,112,0,0,0,0,0,0
