t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_cm_merge,c_su_merge,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,cm_threads_pro_page,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
8,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,138735,0,0,119.927,0,0,0,0,0,186394786,1774.68,2298.87,3.49673,0.636996,646.136,1.29537,119.927,2.74661,0,contention,0,5689549,0,0,0,0,0
9,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,139590,0,0,119.924,0,0,0,0,0,188332492,1752.69,2275.57,3.45769,0.628937,639.44,1.29833,119.924,2.74098,0,contention,0,5925077,0,0,0,0,0
10,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,138587,0,0,119.928,0,0,0,0,0,185803669,1781.7,2302.12,3.49807,0.641543,650.638,1.2921,119.928,2.73838,0,contention,0,5748101,0,0,0,0,0
11,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,139498,0,0,119.927,0,0,0,0,0,185333284,1782.95,2283.32,3.52046,0.633607,649.757,1.28064,119.927,2.74402,0,contention,0,5840704,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,138323,0,0,119.929,0,0,0,0,0,184158155,1793.18,2299.27,3.53971,0.644472,654.004,1.28223,119.929,2.74185,0,contention,0,5634249,0,0,0,0,0
13,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,138523,0,0,119.932,0,0,0,0,0,182712663,1809.61,2305.48,3.57557,0.657091,659.168,1.27402,119.932,2.74529,0,contention,0,5752205,0,0,0,0,0
14,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,137626,0,0,119.928,0,0,0,0,0,186057407,1766.5,2298.43,3.50723,0.641567,647.352,1.30112,119.928,2.72881,0,contention,0,5745391,0,0,0,0,0
15,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,137608,0,0,119.932,0,0,0,0,0,184953947,1776.56,2303.67,3.51647,0.6419,651.213,1.2967,119.932,2.72808,0,contention,0,5780361,0,0,0,0,0
16,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136943,0,0,119.929,0,0,0,0,0,186483644,1755.73,2296.09,3.48803,0.632608,645.902,1.30777,119.929,2.71827,0,contention,0,5253424,0,0,0,0,0
17,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136959,0,0,119.932,0,0,0,0,0,185773364,1763.97,2297.82,3.49886,0.630103,648.324,1.30264,119.932,2.72082,0,contention,0,5348263,0,0,0,0,0
18,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,137068,0,0,119.934,0,0,0,0,0,185328234,1768.61,2298.1,3.50221,0.635554,649.96,1.29938,119.934,2.72111,0,contention,0,5355162,0,0,0,0,0
19,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,137406,0,0,119.935,0,0,0,0,0,184339755,1781.85,2299.2,3.518,0.640836,653.365,1.29034,119.935,2.72719,0,contention,0,5378458,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,137059,0,0,119.93,0,0,0,0,0,184134950,1780.1,2300.24,3.52732,0.646389,654.117,1.2922,119.93,2.72138,0,contention,0,5434499,0,0,0,0,0
21,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,137227,0,0,119.929,0,0,0,0,0,182944600,1792.55,2303.26,3.55221,0.654714,658.293,1.28491,119.929,2.72303,0,contention,0,5646189,0,0,0,0,0
22,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,137061,0,0,119.924,0,0,0,0,0,183547174,1784.98,2307.43,3.55208,0.656137,656.157,1.29269,119.924,2.72036,0,contention,0,6024658,0,0,0,0,0
23,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136919,0,0,119.932,0,0,0,0,0,184385168,1775.04,2302.46,3.52904,0.648004,653.772,1.29713,119.932,2.71507,0,contention,0,5670440,0,0,0,0,0
24,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136917,0,0,119.93,0,0,0,0,0,184914860,1771.03,2302.1,3.52603,0.64614,651.337,1.29987,119.93,2.71906,0,contention,0,5732151,0,0,0,0,0
25,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136702,0,0,119.929,0,0,0,0,0,184699121,1769.21,2301.66,3.5251,0.6439,652.156,1.30095,119.929,2.71286,0,contention,0,5664739,0,0,0,0,0
26,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,137101,0,0,119.94,0,0,0,0,0,183053964,1790.59,2301.29,3.54393,0.650362,658.04,1.28521,119.94,2.72109,0,contention,0,5536054,0,0,0,0,0
27,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136631,0,0,119.93,0,0,0,0,0,183996395,1776.85,2300.21,3.52456,0.647514,654.609,1.29455,119.93,2.71437,0,contention,0,5497722,0,0,0,0,0
28,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136860,0,0,119.933,0,0,0,0,0,183819037,1779.56,2301.02,3.52794,0.648538,655.272,1.29303,119.933,2.71576,0,contention,0,5552828,0,0,0,0,0
29,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136653,0,0,119.935,0,0,0,0,0,184163168,1775.64,2302.08,3.52405,0.649385,654.048,1.29648,119.935,2.71485,0,contention,0,5646246,0,0,0,0,0
30,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136503,0,0,119.93,0,0,0,0,0,184003518,1774.78,2301.94,3.52618,0.645497,654.625,1.29702,119.93,2.71115,0,contention,0,5646672,0,0,0,0,0
31,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136317,0,0,119.931,0,0,0,0,0,183894532,1773.78,2299.43,3.52559,0.645703,654.96,1.29634,119.931,2.70823,0,contention,0,5416663,0,0,0,0,0
32,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136320,0,0,119.928,0,0,0,0,0,184101930,1771.89,2303.36,3.5272,0.642711,654.193,1.29994,119.928,2.70852,0,contention,0,5751331,0,0,0,0,0
33,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136265,0,0,119.931,0,0,0,0,0,183921222,1772.79,2305.43,3.52476,0.636186,654.895,1.30045,119.931,2.70699,0,contention,0,5867149,0,0,0,0,0
34,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136335,0,0,119.933,0,0,0,0,0,183287475,1780.77,2307.19,3.53217,0.640748,657.005,1.29561,119.933,2.71044,0,contention,0,5975169,0,0,0,0,0
35,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135879,0,0,119.93,0,0,0,0,0,184033910,1767.91,2306.12,3.51451,0.640737,654.533,1.30443,119.93,2.70103,0,contention,0,5996126,0,0,0,0,0
36,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136103,0,0,119.929,0,0,0,0,0,182765806,1782.46,2302.41,3.54782,0.650943,659.037,1.2917,119.929,2.70464,0,contention,0,5601129,0,0,0,0,0
37,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136715,0,0,119.939,0,0,0,0,0,182711066,1789.25,2301.32,3.55117,0.649964,659.26,1.28619,119.939,2.71403,0,contention,0,5481247,0,0,0,0,0
38,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136233,0,0,119.935,0,0,0,0,0,183697317,1773.96,2299.35,3.52652,0.641972,655.691,1.29617,119.935,2.70548,0,contention,0,5380862,0,0,0,0,0
39,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136227,0,0,119.935,0,0,0,0,0,183476434,1776.89,2300.33,3.52178,0.642719,656.505,1.29458,119.935,2.70659,0,contention,0,5482122,0,0,0,0,0
40,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135746,0,0,119.931,0,0,0,0,0,184751698,1759.31,2296.97,3.50476,0.632671,651.946,1.3056,119.931,2.69856,0,contention,0,5262516,0,0,0,0,0
41,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135320,0,0,119.925,0,0,0,0,0,186020547,1742.16,2299.15,3.57039,0.648545,647.5,1.31971,119.925,2.6906,0,contention,0,5547838,0,0,0,0,0
42,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135250,0,0,119.93,0,0,0,0,0,186513858,1736.25,2299.6,3.57463,0.654775,645.754,1.32446,119.93,2.68872,0,contention,0,5634984,0,0,0,0,0
43,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136063,0,0,119.924,0,0,0,0,0,185988080,1747.31,2299.1,3.57646,0.648802,648.623,1.31579,119.924,2.69388,0,contention,0,5472734,0,0,0,0,0
44,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135418,0,0,119.929,0,0,0,0,0,186597489,1732.25,2298.9,3.57323,0.643948,645.516,1.32712,119.929,2.68351,0,contention,0,5520406,0,0,0,0,0
45,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135110,0,0,119.93,0,0,0,0,0,185833145,1740.11,2302.16,3.58034,0.647173,648.212,1.323,119.93,2.68447,0,contention,0,5771060,0,0,0,0,0
46,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135103,0,0,119.928,0,0,0,0,0,185882129,1740.11,2301.74,3.58148,0.65037,648.013,1.32275,119.928,2.6853,0,contention,0,5780470,0,0,0,0,0
47,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134718,0,0,119.93,0,0,0,0,0,186401355,1733.16,2300.95,3.57203,0.646023,646.219,1.32761,119.93,2.682,0,contention,0,5697992,0,0,0,0,0
48,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135537,0,0,119.935,0,0,0,0,0,185311413,1749.74,2301.29,3.58076,0.648422,649.991,1.31522,119.935,2.69194,0,contention,0,5680937,0,0,0,0,0
49,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134931,0,0,119.924,0,0,0,0,0,186053997,1737.58,2297.57,3.54998,0.644674,647.38,1.32228,119.924,2.68403,0,contention,0,5460240,0,0,0,0,0
50,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135510,0,0,119.917,0,0,0,0,0,184361636,1756.39,2297.1,3.50668,0.640849,654.317,1.30785,119.917,2.68432,0,contention,0,5326886,0,0,0,0,0
51,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135222,0,0,119.928,0,0,0,0,0,184350153,1754.83,2299.47,3.50744,0.634049,653.384,1.31037,119.928,2.68575,0,contention,0,5482932,0,0,0,0,0
52,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134975,0,0,119.934,0,0,0,0,0,185315045,1743.78,2296.14,3.48582,0.620798,650.015,1.31676,119.934,2.68268,0,contention,0,5263271,0,0,0,0,0
53,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135173,0,0,119.93,0,0,0,0,0,184838087,1750.3,2295.6,3.49095,0.624245,651.654,1.31154,119.93,2.68594,0,contention,0,5199817,0,0,0,0,0
54,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135003,0,0,119.931,0,0,0,0,0,185510851,1742.26,2294.52,3.52756,0.635592,649.277,1.31698,119.931,2.68338,0,contention,0,5135839,0,0,0,0,0
55,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134838,0,0,119.931,0,0,0,0,0,185317316,1739.98,2300.47,3.54743,0.646909,649.92,1.32213,119.931,2.67721,0,contention,0,5644098,0,0,0,0,0
56,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134785,0,0,119.928,0,0,0,0,0,184751267,1746.65,2295.78,3.56602,0.651175,651.95,1.31439,119.928,2.67911,0,contention,0,5221827,0,0,0,0,0
57,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135171,0,0,119.933,0,0,0,0,0,184857692,1750.25,2294.57,3.55541,0.642229,651.712,1.311,119.933,2.68561,0,contention,0,5104343,0,0,0,0,0
58,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135463,0,0,119.942,0,0,0,0,0,184345725,1758.36,2296.38,3.56863,0.650928,653.415,1.30598,119.942,2.69103,0,contention,0,5255009,0,0,0,0,0
59,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134660,0,0,119.922,0,0,0,0,0,186216967,1731.36,2293.68,3.55559,0.643356,646.731,1.32478,119.922,2.6771,0,contention,0,5113806,0,0,0,0,0
0,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,2001442,0,0,2.47315,0,0,0,116795,0,322,783.78,1457.72,33.0186,6.81056,3419.33,1.85986,2.47315,0.22922,0,contention,0,262,0,0,0,0,0
1,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78325,100,0,0,0,0,0,0,0,0,81.6102,0,18446744073709551545,0,161739,0,0,117.956,0,0,0,72,0,146327623,1464.83,2295.96,1.99597,0.583368,811.677,1.56739,117.956,1.8047,0,contention,0,7652263,0,0,72,0,0
2,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78333,100,0,0,0,0,0,0,0,0,81.6094,0,18446744073709551545,0,160472,0,0,119.908,0,0,0,5,0,177481265,1299.13,2233.49,1.57581,0.502372,679.777,1.71922,119.908,1.91112,0,contention,0,5892657,0,0,5,0,0
3,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78333,100,0,0,0,0,0,0,0,0,81.6094,0,18446744073709551545,0,126183,0,0,119.935,0,0,0,0,0,245185356,1250.22,2228.84,1.52823,0.51121,491.265,1.78276,119.935,2.54489,0,contention,0,7232437,0,0,0,0,0
4,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78333,100,0,0,0,0,0,0,0,0,81.6094,0,18446744073709551545,0,124114,0,0,119.93,0,0,0,0,0,246816777,1251.83,2228.98,1.53289,0.513554,488.009,1.78058,119.93,2.56518,0,contention,0,7268176,0,0,0,0,0
5,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78333,100,0,0,0,0,0,0,0,0,81.6094,0,18446744073709551545,0,123677,0,0,119.917,0,0,0,0,0,247654160,1246.67,2228.55,1.53332,0.510371,486.356,1.7876,119.917,2.56329,0,contention,0,7264515,0,0,0,0,0
6,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78334,100,0,0,0,0,0,0,0,0,81.6093,0,18446744073709551545,0,123873,0,0,119.925,0,0,0,1,0,249535385,1239.62,2223.5,1.48861,0.504121,482.683,1.79369,119.925,2.56819,0,contention,0,7405664,0,0,1,0,0
7,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78334,100,0,0,0,0,0,0,0,0,81.6093,0,18446744073709551545,0,123153,0,0,119.93,0,0,0,0,0,247521570,1245.69,2231.27,1.45133,0.515647,486.577,1.79119,119.93,2.56011,0,contention,0,7403220,0,0,0,0,0
8,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78337,100,0,0,0,0,0,0,0,0,81.609,0,18446744073709551545,0,129715,0,0,119.921,0,0,0,2,0,248435920,1306.13,2243.81,1.2761,0.502245,485.433,1.7179,119.921,2.69065,0,contention,0,9009254,0,0,2,0,0
9,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78339,100,0,0,0,0,0,0,0,0,81.6088,0,18446744073709551545,0,131047,0,0,119.928,0,0,0,1,0,252823306,1294.99,2242.58,1.19871,0.4869,477.013,1.73174,119.928,2.71478,0,contention,0,8904932,0,0,1,0,0
10,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78339,100,0,0,0,0,0,0,0,0,81.6088,0,18446744073709551545,0,131290,0,0,119.921,0,0,0,0,0,256143573,1275.73,2226.52,1.17823,0.477051,470.982,1.74529,119.921,2.70866,0,contention,0,8718196,0,0,0,0,0
11,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78339,100,0,0,0,0,0,0,0,0,81.6088,0,18446744073709551545,0,131010,0,0,119.931,0,0,0,0,0,255807549,1277.5,2231.24,1.18079,0.485362,471.597,1.74656,119.931,2.70889,0,contention,0,8711931,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78339,100,0,0,0,0,0,0,0,0,81.6088,0,18446744073709551545,0,132158,0,0,119.927,0,0,0,0,0,258529236,1262.2,2211.56,1.16503,0.481826,466.599,1.75215,119.927,2.70511,0,contention,0,8614098,0,0,0,0,0
13,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.7834,100,0,0,0,0,0,0,0,0,81.6087,0,18446744073709551545,0,130955,0,0,119.92,0,0,0,1,0,262388407,1238.39,2210.28,1.11059,0.460663,459.624,1.78481,119.92,2.69435,0,contention,0,7982053,0,0,1,0,0
14,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.7834,100,0,0,0,0,0,0,0,0,81.6087,0,18446744073709551545,0,130038,0,0,119.931,0,0,0,0,0,260290180,1248.93,2222.98,1.09395,0.472625,463.359,1.77991,119.931,2.69537,0,contention,0,8120092,0,0,0,0,0
15,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.7834,100,0,0,0,0,0,0,0,0,81.6087,0,18446744073709551545,0,130493,0,0,119.926,0,0,0,0,0,259387501,1253.35,2223.96,1.09947,0.482149,465.006,1.77441,119.926,2.69535,0,contention,0,8195117,0,0,0,0,0
16,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.7834,100,0,0,0,0,0,0,0,0,81.6087,0,18446744073709551545,0,131077,0,0,119.919,0,0,0,0,0,263216169,1235.1,2208.33,1.06362,0.468168,458.271,1.78798,119.919,2.69512,0,contention,0,8370330,0,0,0,0,0
17,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.7834,100,0,0,0,0,0,0,0,0,81.6087,0,18446744073709551545,0,130225,0,0,119.907,0,0,0,0,0,260127905,1249.95,2226.62,1.09596,0.479174,463.669,1.78137,119.907,2.69577,0,contention,0,8456919,0,0,0,0,0
18,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.7834,100,0,0,0,0,0,0,0,0,81.6087,0,18446744073709551545,0,130092,0,0,119.911,0,0,0,0,0,259231074,1254.58,2225.43,1.08708,0.484237,465.255,1.77385,119.911,2.69653,0,contention,0,8363826,0,0,0,0,0
19,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.7834,100,0,0,0,0,0,0,0,0,81.6087,0,18446744073709551545,0,130245,0,0,119.903,0,0,0,0,0,258794654,1258.48,2225.21,1.0827,0.483964,466.014,1.76817,119.903,2.70051,0,contention,0,8329384,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78342,100,0,0,0,0,0,0,0,0,81.6085,0,18446744073709551545,0,130546,0,0,119.924,0,0,0,1,0,258342552,1263.99,2224.03,1.07657,0.490758,466.949,1.75954,119.924,2.70691,0,contention,0,8207591,0,0,1,0,0
21,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78342,100,0,0,0,0,0,0,0,0,81.6085,0,18446744073709551545,0,129573,0,0,119.91,0,0,0,0,0,264589704,1224.52,2219.1,1.02367,0.46527,455.908,1.81221,119.91,2.6859,0,contention,0,7773981,0,0,0,0,0
22,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129378,0,0,119.925,0,0,0,2,0,265378326,1218.82,2220.75,0.998069,0.478821,454.561,1.82205,119.925,2.68132,0,contention,0,8066002,0,0,2,0,0
23,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129093,0,0,119.926,0,0,0,0,0,267514428,1207.37,2216.59,0.955129,0.482134,450.968,1.83588,119.926,2.67729,0,contention,0,8072332,0,0,0,0,0
24,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129180,0,0,119.92,0,0,0,0,0,266952270,1209.89,2216.62,0.962276,0.486693,451.831,1.83209,119.92,2.67774,0,contention,0,8028758,0,0,0,0,0
25,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129064,0,0,119.93,0,0,0,0,0,267151007,1208.59,2217.36,0.960379,0.485265,451.557,1.83466,119.93,2.6765,0,contention,0,8131479,0,0,0,0,0
26,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129556,0,0,119.924,0,0,0,0,0,265525757,1220.33,2219.27,0.959855,0.495351,454.311,1.81859,119.924,2.6861,0,contention,0,8282102,0,0,0,0,0
27,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129601,0,0,119.926,0,0,0,0,0,266829664,1211.82,2215.43,0.954624,0.486442,452.067,1.82819,119.926,2.68061,0,contention,0,7865701,0,0,0,0,0
28,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129196,0,0,119.921,0,0,0,0,0,267301302,1208.75,2215.78,0.958809,0.489431,451.274,1.83312,119.921,2.67852,0,contention,0,7758876,0,0,0,0,0
29,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129294,0,0,119.931,0,0,0,0,0,267092717,1209.64,2216.32,0.945274,0.491265,451.625,1.83221,119.931,2.67842,0,contention,0,7866162,0,0,0,0,0
30,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129608,0,0,119.928,0,0,0,0,0,265826627,1219.21,2218.17,0.958035,0.497942,453.888,1.81936,119.928,2.68614,0,contention,0,8154753,0,0,0,0,0
31,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129656,0,0,119.916,0,0,0,0,0,265429345,1221.2,2217.5,0.965194,0.491642,454.451,1.81585,119.916,2.68719,0,contention,0,8056942,0,0,0,0,0
32,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129281,0,0,119.925,0,0,0,0,0,267836299,1205.83,2213.4,0.948359,0.474832,450.382,1.83559,119.925,2.67735,0,contention,0,7695968,0,0,0,0,0
