t,tpcc_warehouse_count,tpcc_warehouse_affinity,c_tag,c_mutex,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_run_for_seconds,c_fs,c_bstar,c_bulk_insert,c_backoff_strategy,c_cm_split,c_cm_update_on,c_cm_period,c_cm_slowpath_threshold,c_su_kwaymerge,c_su_merge,c_su_target_pct,c_zipf_factor,c_backoff,c_hash,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx
3,100,0,rome,1,100,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,520807296610841681,24.24,1588358,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,88.64,0.00,0,0.00,0,0,0,-nan,0,0.00,161386,0.00,2412005
4,100,0,rome,1,100,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,520807296610841681,26.63,1745114,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,87.52,0.00,0,0.00,0,0,0,-nan,0,0.00,160658,0.00,2386602
5,100,0,rome,1,100,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,520807296610841681,29.04,1903082,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,86.39,0.00,0,0.00,0,0,0,-nan,0,0.00,161829,0.00,2416390
6,100,0,rome,1,100,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,520807296610841681,31.45,2060950,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,85.26,0.00,0,0.00,0,0,0,-nan,0,0.00,161733,0.00,2415463
7,100,0,rome,1,100,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,520807296610841681,33.85,2218278,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,84.13,0.00,0,0.00,0,0,0,-nan,0,0.00,161199,0.00,2401093
8,100,0,rome,1,100,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,520807296610841681,36.25,2375826,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,83.01,0.00,0,0.00,0,0,0,-nan,0,0.00,161451,0.00,2412559
9,100,0,rome,1,100,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,520807296610841681,38.66,2533456,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,81.88,0.00,0,0.00,0,0,0,-nan,0,0.00,161509,0.00,2414857
0,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15157785979248405978,18.25,1196005,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,91.45,0.00,0,0.00,0,0,0,-nan,0,0.00,1196005,0.00,0
1,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15157785979248405978,19.12,1252778,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,91.04,0.00,0,0.00,0,0,0,-nan,0,0.00,57342,0.00,885096
2,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15157785979248405978,20.21,1324707,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.52,0.00,0,0.00,0,0,0,-nan,0,0.00,73729,0.00,1101073
3,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15157785979248405978,21.50,1409296,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,89.92,0.00,0,0.00,0,0,0,-nan,0,0.00,86683,0.00,1295174
4,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15157785979248405978,22.78,1492997,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,89.32,0.00,0,0.00,0,0,0,-nan,0,0.00,85801,0.00,1278756
5,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15157785979248405978,24.05,1576287,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,88.73,0.00,0,0.00,0,0,0,-nan,0,0.00,85326,0.00,1277982
6,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15157785979248405978,25.33,1659792,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,88.13,0.00,0,0.00,0,0,0,-nan,0,0.00,85563,0.00,1279552
7,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15157785979248405978,26.62,1744375,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,87.52,0.00,0,0.00,0,0,0,-nan,0,0.00,86669,0.00,1281450
8,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15157785979248405978,27.89,1828109,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,86.92,0.00,0,0.00,0,0,0,-nan,0,0.00,85790,0.00,1280969
9,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,15157785979248405978,29.19,1912676,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,86.32,0.00,0,0.00,0,0,0,-nan,0,0.00,86636,0.00,1292493
0,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6021996760533962209,18.28,1197918,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,91.43,0.00,0,0.00,0,0,0,-nan,0,0.00,1197918,0.00,0
1,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6021996760533962209,19.54,1280665,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.84,0.00,0,0.00,0,0,0,-nan,0,0.00,84025,0.00,1282784
2,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6021996760533962209,21.00,1376399,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.16,0.00,0,0.00,0,0,0,-nan,0,0.00,98035,0.00,1462554
3,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6021996760533962209,22.50,1474259,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,89.46,0.00,0,0.00,0,0,0,-nan,0,0.00,100277,0.00,1495028
4,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6021996760533962209,23.98,1571770,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,88.76,0.00,0,0.00,0,0,0,-nan,0,0.00,99913,0.00,1492556
5,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6021996760533962209,25.47,1669422,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,88.06,0.00,0,0.00,0,0,0,-nan,0,0.00,100061,0.00,1493420
6,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6021996760533962209,26.97,1767625,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,87.36,0.00,0,0.00,0,0,0,-nan,0,0.00,100617,0.00,1491115
7,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6021996760533962209,28.46,1864892,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,86.66,0.00,0,0.00,0,0,0,-nan,0,0.00,99646,0.00,1491063
8,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6021996760533962209,29.95,1962570,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,85.96,0.00,0,0.00,0,0,0,-nan,0,0.00,100092,0.00,1492608
9,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6021996760533962209,31.44,2060214,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,85.26,0.00,0,0.00,0,0,0,-nan,0,0.00,100049,0.00,1492619
0,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,16717776189739804492,18.25,1196244,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,91.44,0.00,0,0.00,0,0,0,-nan,0,0.00,1196244,0.00,0
1,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,16717776189739804492,19.34,1267449,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.93,0.00,0,0.00,0,0,0,-nan,0,0.00,72215,0.00,1109604
2,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,16717776189739804492,20.52,1344880,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.38,0.00,0,0.00,0,0,0,-nan,0,0.00,79259,0.00,1180349
3,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,16717776189739804492,21.79,1428146,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,89.79,0.00,0,0.00,0,0,0,-nan,0,0.00,85305,0.00,1274470
4,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,16717776189739804492,23.07,1511611,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,89.19,0.00,0,0.00,0,0,0,-nan,0,0.00,85511,0.00,1275313
5,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,16717776189739804492,24.34,1595011,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,88.59,0.00,0,0.00,0,0,0,-nan,0,0.00,85459,0.00,1277843
6,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,16717776189739804492,25.61,1678533,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,87.99,0.00,0,0.00,0,0,0,-nan,0,0.00,85587,0.00,1277593
7,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,16717776189739804492,26.90,1762665,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,87.39,0.00,0,0.00,0,0,0,-nan,0,0.00,86201,0.00,1276140
8,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,16717776189739804492,28.17,1845858,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,86.80,0.00,0,0.00,0,0,0,-nan,0,0.00,85236,0.00,1274226
9,100,0,rome,0,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,16717776189739804492,29.44,1929213,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,86.20,0.00,0,0.00,0,0,0,-nan,0,0.00,85411,0.00,1275603
0,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2824362657680726083,18.25,1196163,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,91.44,0.00,0,0.00,0,0,0,-nan,0,0.00,1196163,0.00,0
1,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2824362657680726083,19.43,1273385,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.89,0.00,0,0.00,0,0,0,-nan,0,0.00,78389,0.00,1198866
2,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2824362657680726083,20.85,1366450,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.23,0.00,0,0.00,0,0,0,-nan,0,0.00,95300,0.00,1421839
3,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2824362657680726083,23.11,1514235,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,89.17,0.00,0,0.00,0,0,0,-nan,0,0.00,151437,0.00,2262862
4,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2824362657680726083,25.70,1684450,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,87.95,0.00,0,0.00,0,0,0,-nan,0,0.00,174426,0.00,2604356
5,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2824362657680726083,28.33,1856910,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,86.72,0.00,0,0.00,0,0,0,-nan,0,0.00,176693,0.00,2623689
6,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2824362657680726083,30.98,2030309,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,85.48,0.00,0,0.00,0,0,0,-nan,0,0.00,177682,0.00,2651207
7,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2824362657680726083,33.62,2203491,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,84.24,0.00,0,0.00,0,0,0,-nan,0,0.00,177432,0.00,2642053
8,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2824362657680726083,36.27,2377037,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,83.00,0.00,0,0.00,0,0,0,-nan,0,0.00,177835,0.00,2654918
9,100,0,rome,1,120,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2824362657680726083,38.91,2550171,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,81.76,0.00,0,0.00,0,0,0,-nan,0,0.00,177380,0.00,2652918
0,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10379841034264373722,18.26,1196379,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,91.44,0.00,0,0.00,0,0,0,-nan,0,0.00,1196379,0.00,0
1,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10379841034264373722,19.22,1259787,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.99,0.00,0,0.00,0,0,0,-nan,0,0.00,64187,0.00,987321
2,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10379841034264373722,20.37,1335290,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.45,0.00,0,0.00,0,0,0,-nan,0,0.00,77349,0.00,1153461
3,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10379841034264373722,21.59,1414787,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,89.88,0.00,0,0.00,0,0,0,-nan,0,0.00,81462,0.00,1215824
4,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10379841034264373722,22.79,1493339,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,89.32,0.00,0,0.00,0,0,0,-nan,0,0.00,80529,0.00,1203052
5,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10379841034264373722,23.99,1572078,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,88.76,0.00,0,0.00,0,0,0,-nan,0,0.00,80641,0.00,1204815
6,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10379841034264373722,25.19,1650786,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,88.19,0.00,0,0.00,0,0,0,-nan,0,0.00,80672,0.00,1205681
7,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10379841034264373722,26.40,1730464,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,87.62,0.00,0,0.00,0,0,0,-nan,0,0.00,81631,0.00,1213390
8,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10379841034264373722,27.61,1809372,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,87.06,0.00,0,0.00,0,0,0,-nan,0,0.00,80844,0.00,1202599
9,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,10379841034264373722,28.83,1889286,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,86.49,0.00,0,0.00,0,0,0,-nan,0,0.00,81855,0.00,1219946
0,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,18331810888506782177,18.26,1196776,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,91.44,0.00,0,0.00,0,0,0,-nan,0,0.00,1196776,0.00,0
1,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,18331810888506782177,19.38,1270241,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.91,0.00,0,0.00,0,0,0,-nan,0,0.00,74498,0.00,1141749
2,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,18331810888506782177,20.78,1361596,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.26,0.00,0,0.00,0,0,0,-nan,0,0.00,93572,0.00,1397132
3,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,18331810888506782177,22.26,1458584,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,89.57,0.00,0,0.00,0,0,0,-nan,0,0.00,99398,0.00,1482712
4,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,18331810888506782177,23.74,1555792,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,88.87,0.00,0,0.00,0,0,0,-nan,0,0.00,99546,0.00,1486565
5,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,18331810888506782177,25.22,1652556,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,88.18,0.00,0,0.00,0,0,0,-nan,0,0.00,99193,0.00,1486069
6,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,18331810888506782177,26.71,1750579,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,87.48,0.00,0,0.00,0,0,0,-nan,0,0.00,100432,0.00,1484848
7,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,18331810888506782177,28.19,1847752,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,86.78,0.00,0,0.00,0,0,0,-nan,0,0.00,99525,0.00,1485516
8,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,18331810888506782177,29.67,1944517,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,86.09,0.00,0,0.00,0,0,0,-nan,0,0.00,99154,0.00,1478566
9,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,18331810888506782177,31.15,2041669,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,85.40,0.00,0,0.00,0,0,0,-nan,0,0.00,99585,0.00,1485357
0,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,4742258700549404831,18.27,1197293,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,91.44,0.00,0,0.00,0,0,0,-nan,0,0.00,1197293,0.00,0
1,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,4742258700549404831,19.25,1261677,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.98,0.00,0,0.00,0,0,0,-nan,0,0.00,65176,0.00,1004084
2,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,4742258700549404831,20.38,1335639,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.45,0.00,0,0.00,0,0,0,-nan,0,0.00,75795,0.00,1129641
3,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,4742258700549404831,21.59,1415039,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,89.88,0.00,0,0.00,0,0,0,-nan,0,0.00,81349,0.00,1214389
4,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,4742258700549404831,22.79,1493709,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,89.32,0.00,0,0.00,0,0,0,-nan,0,0.00,80630,0.00,1203449
5,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,4742258700549404831,24.00,1573078,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,88.75,0.00,0,0.00,0,0,0,-nan,0,0.00,81294,0.00,1216146
6,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,4742258700549404831,25.21,1652211,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,88.18,0.00,0,0.00,0,0,0,-nan,0,0.00,81111,0.00,1214351
7,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,4742258700549404831,26.42,1731224,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,87.62,0.00,0,0.00,0,0,0,-nan,0,0.00,80941,0.00,1204212
8,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,4742258700549404831,27.64,1811500,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,87.04,0.00,0,0.00,0,0,0,-nan,0,0.00,82262,0.00,1220579
9,100,0,rome,0,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,4742258700549404831,28.84,1890153,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,86.48,0.00,0,0.00,0,0,0,-nan,0,0.00,80576,0.00,1203310
0,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17198532006806315435,18.26,1196769,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,91.44,0.00,0,0.00,0,0,0,-nan,0,0.00,1196769,0.00,0
1,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17198532006806315435,19.48,1276639,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,90.87,0.00,0,0.00,0,0,0,-nan,0,0.00,81044,0.00,1239503
2,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17198532006806315435,21.65,1418664,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,89.85,0.00,0,0.00,0,0,0,-nan,0,0.00,145516,0.00,2172887
3,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17198532006806315435,24.39,1598398,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,88.57,0.00,0,0.00,0,0,0,-nan,0,0.00,184130,0.00,2750787
4,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17198532006806315435,27.13,1777695,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,87.28,0.00,0,0.00,0,0,0,-nan,0,0.00,183738,0.00,2732462
5,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17198532006806315435,29.88,1958254,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,85.99,0.00,0,0.00,0,0,0,-nan,0,0.00,184997,0.00,2762484
6,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17198532006806315435,32.63,2138328,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,84.71,0.00,0,0.00,0,0,0,-nan,0,0.00,184490,0.00,2760022
7,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17198532006806315435,35.37,2317862,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,83.42,0.00,0,0.00,0,0,0,-nan,0,0.00,183966,0.00,2741983
8,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17198532006806315435,38.11,2497757,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,82.13,0.00,0,0.00,0,0,0,-nan,0,0.00,184321,0.00,2755651
9,100,0,rome,1,128,1,1,1,20,0,6,220.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17198532006806315435,40.86,2678097,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,80.84,0.00,0,0.00,0,0,0,-nan,0,0.00,184766,0.00,2744904
